date,election,state,seat,ballot_order,candidate_uid,name_on_ballot,party_on_ballot,party_uid,party,coalition_uid,coalition,votes,votes_perc,rank,result
2007-01-28,BY-ELECTION,Pahang,N.06 Batu Talam,1,PREDV,Abdul Aziz bin Haji Mat Kiram,BN,001-UMNO,UMNO,3,BN,6276,93.74159820761763,1,won
2007-01-28,BY-ELECTION,Pahang,N.06 Batu Talam,2,Y6D8X,Ng Chee Pang,BEBAS,000-BEBAS,BEBAS,0,ALONE,419,6.258401792382375,2,lost_deposit
2007-04-12,BY-ELECTION,Melaka,N.08 Machap,1,K7AAY,Lai Meng Chong,BN,003-MCA,MCA,3,BN,5533,79.21259842519684,1,won
2007-04-12,BY-ELECTION,Melaka,N.08 Machap,2,1HAQJ,Liou Chen Kuang,DAP,021-DAP,DAP,0,ALONE,1452,20.787401574803148,2,lost
2007-04-28,BY-ELECTION,Selangor,N.11 Ijok,1,G3YAH,Tan Sri Dato' Abdul Khalid Ibrahim,PKR,078-PKR,PKR,0,ALONE,4034,40.67352288767897,2,lost
2007-04-28,BY-ELECTION,Selangor,N.11 Ijok,2,H0FMG,K. R. Parthiban [Parthiban a/l Karuppiah],BN,002-MIC,MIC,3,BN,5884,59.32647711232103,1,won
2008-08-26,BY-ELECTION,Pulau Pinang,P.044 Permatang Pauh,1,5CE12,Haji Pi,AKIM,070-AKIM,AKIM,0,ALONE,92,0.19653500245668754,3,lost_deposit
2008-08-26,BY-ELECTION,Pulau Pinang,P.044 Permatang Pauh,2,4XZBA,Anwar Ibrahim,PKR,078-PKR,PKR,7,PR,31195,66.64031958300399,1,won
2008-08-26,BY-ELECTION,Pulau Pinang,P.044 Permatang Pauh,3,D5CB0,Datuk Arif Shah Bin Omar Shah,BN,001-UMNO,UMNO,3,BN,15524,33.16314541453932,2,lost
2009-01-17,BY-ELECTION,Terengganu,P.036 Kuala Terengganu,1,8T43B,Dato' Wan Ahmad Farid,BN,001-UMNO,UMNO,3,BN,30252,47.77033855482567,2,lost
2009-01-17,BY-ELECTION,Terengganu,P.036 Kuala Terengganu,2,TXGAT,Haji Mohd Abdul Wahid Bin Endut,PAS,004-PAS,PAS,7,PR,32883,51.92489893885801,1,won
2009-01-17,BY-ELECTION,Terengganu,P.036 Kuala Terengganu,3,C7T5M,Azharudin,BEBAS,000-BEBAS,BEBAS,0,ALONE,193,0.3047625063163214,3,lost_deposit
2009-04-07,BY-ELECTION,Kedah,N.25 Bukit Selambau,1,FNG7X,R. Loganathan,BEBAS,000-BEBAS,BEBAS,0,ALONE,31,0.12816802414520198,13,lost_deposit
2009-04-07,BY-ELECTION,Kedah,N.25 Bukit Selambau,2,K36A6,Tan Hock Huat,BEBAS,000-BEBAS,BEBAS,0,ALONE,78,0.32248728655889525,6,lost_deposit
2009-04-07,BY-ELECTION,Kedah,N.25 Bukit Selambau,3,PGWCF,Radzi,BEBAS,000-BEBAS,BEBAS,0,ALONE,25,0.10336130979451771,15,lost_deposit
2009-04-07,BY-ELECTION,Kedah,N.25 Bukit Selambau,4,SYJER,S. Manikumar,PKR,078-PKR,PKR,7,PR,12632,52.226402612973914,1,won
2009-04-07,BY-ELECTION,Kedah,N.25 Bukit Selambau,5,XC8H1,Mohd Fazil,BEBAS,000-BEBAS,BEBAS,0,ALONE,83,0.3431595485177988,5,lost_deposit
2009-04-07,BY-ELECTION,Kedah,N.25 Bukit Selambau,6,0SYKA,Abdul Rahim Bin Abu,BEBAS,000-BEBAS,BEBAS,0,ALONE,60,0.2480671435068425,8,lost_deposit
2009-04-07,BY-ELECTION,Kedah,N.25 Bukit Selambau,7,47MNK,Sarala,BEBAS,000-BEBAS,BEBAS,0,ALONE,49,0.20258816719725473,9,lost_deposit
2009-04-07,BY-ELECTION,Kedah,N.25 Bukit Selambau,8,1SJS2,Dato' S. Ganesan,BN,002-MIC,MIC,3,BN,10229,42.29131351552487,2,lost
2009-04-07,BY-ELECTION,Kedah,N.25 Bukit Selambau,9,R2QGR,A.J. Gopal,BEBAS,000-BEBAS,BEBAS,0,ALONE,35,0.1447058337123248,11,lost_deposit
2009-04-07,BY-ELECTION,Kedah,N.25 Bukit Selambau,10,7NAQW,S. Mogan,BEBAS,000-BEBAS,BEBAS,0,ALONE,46,0.1901848100219126,10,lost_deposit
2009-04-07,BY-ELECTION,Kedah,N.25 Bukit Selambau,11,B30T5,Khamis Bin Awang,BEBAS,000-BEBAS,BEBAS,0,ALONE,29,0.11989911936164054,14,lost_deposit
2009-04-07,BY-ELECTION,Kedah,N.25 Bukit Selambau,12,EGPWE,Husaini Yaacob,BEBAS,000-BEBAS,BEBAS,0,ALONE,257,1.062554264687642,4,lost_deposit
2009-04-07,BY-ELECTION,Kedah,N.25 Bukit Selambau,13,HYCYQ,Vinsen,BEBAS,000-BEBAS,BEBAS,0,ALONE,32,0.13230247653698265,12,lost_deposit
2009-04-07,BY-ELECTION,Kedah,N.25 Bukit Selambau,14,NC310,Mejar Hj. Anuar Bin Abdul Hamid,BEBAS,000-BEBAS,BEBAS,0,ALONE,528,2.182990862860214,3,lost_deposit
