state,new,year,dun,area,overlap_pct,parlimen
Johor,N.37 Johor Lama,2003,N.37 Johor Lama,258,74.15,P.156 Kota Tinggi
Johor,N.37 Johor Lama,2003,N.36 Sedili,1186,23.1,P.156 Kota Tinggi
Johor,N.37 Johor Lama,1994,N.29 Sedili,1144,74.94,P.139 Kota Tinggi
Johor,N.37 Johor Lama,1994,N.30 Pengerang,951,23.32,P.139 Kota Tinggi
Johor,N.37 Johor Lama,1984,N.28 Pengerang,1229,67.89,P.128 Kota Tinggi
Johor,N.37 Johor Lama,1984,N.27 Sedili,1362,30.83,P.128 Kota Tinggi
Johor,N.37 Johor Lama,1974,N.20 Johor Lama,2271,73.69,P.108 Panti
Johor,N.37 Johor Lama,1974,N.19 Kota Tinggi,1148,25.83,P.108 Panti
Johor,N.37 Johor Lama,1959,N.16 Johore Lama,1387,80.03,P.096 Johore Tenggara
Johor,N.37 Johor Lama,1959,N.15 Kota Tinggi,1238,19.48,P.096 Johore Tenggara
Johor,N.38 Penawar,2018,N.38 Penawar,465,100.0,P.157 Pengerang
Johor,N.38 Penawar,2003,N.38 Penawar,481,95.62,P.157 Pengerang
Johor,N.38 Penawar,1994,N.30 Pengerang,951,93.07,P.139 Kota Tinggi
Johor,N.38 Penawar,1984,N.28 Pengerang,1229,100.0,P.128 Kota Tinggi
Johor,N.38 Penawar,1974,N.20 Johor Lama,2271,100.0,P.108 Panti
Johor,N.38 Penawar,1959,N.16 Johore Lama,1387,100.0,P.096 Johore Tenggara
Johor,N.39 Tanjung Surat,2018,N.39 Tanjung Surat,396,100.0,P.157 Pengerang
Johor,N.39 Tanjung Surat,2003,N.39 Tanjong Surat,416,98.67,P.157 Pengerang
Johor,N.39 Tanjung Surat,1994,N.30 Pengerang,951,100.0,P.139 Kota Tinggi
Johor,N.39 Tanjung Surat,1984,N.28 Pengerang,1229,100.0,P.128 Kota Tinggi
Johor,N.39 Tanjung Surat,1974,N.20 Johor Lama,2271,100.0,P.108 Panti
Johor,N.39 Tanjung Surat,1959,N.16 Johore Lama,1387,100.0,P.096 Johore Tenggara
Johor,N.40 Tiram,2018,N.40 Tiram,312,100.0,P.158 Tebrau
Johor,N.40 Tiram,2003,N.40 Tiram,354,96.85,P.158 Tebrau
Johor,N.40 Tiram,1994,N.31 Tiram,323,53.34,P.140 Tebrau
Johor,N.40 Tiram,1994,N.32 Pasir Gudang,307,46.21,P.140 Tebrau
Johor,N.40 Tiram,1984,N.30 Pasir Gudang,341,49.92,P.129 Tebrau
Johor,N.40 Tiram,1984,N.29 Tiram,310,48.07,P.129 Tebrau
Johor,N.40 Tiram,1974,N.31 Tiram,640,99.61,P.114 Johor Bahru
Johor,N.40 Tiram,1959,N.23 Plentong,514,99.27,P.100 Johore Bahru Timor
Johor,N.41 Puteri Wangsa,2018,N.41 Puteri Wangsa,160,100.0,P.158 Tebrau
Johor,N.41 Puteri Wangsa,2003,N.41 Puteri Wangsa,142,83.73,P.158 Tebrau
Johor,N.41 Puteri Wangsa,2003,N.48 Skudai,60,15.01,P.162 Gelang Patah
Johor,N.41 Puteri Wangsa,1994,N.31 Tiram,323,80.57,P.140 Tebrau
Johor,N.41 Puteri Wangsa,1994,N.38 Skudai,83,14.75,P.143 Gelang Patah
Johor,N.41 Puteri Wangsa,1984,N.29 Tiram,310,82.78,P.129 Tebrau
Johor,N.41 Puteri Wangsa,1984,N.25 Kulai,327,16.63,P.127 Senai
Johor,N.41 Puteri Wangsa,1974,N.30 Skudai,190,59.71,P.113 Pulai
Johor,N.41 Puteri Wangsa,1974,N.18 Kulai,334,16.45,P.107 Rengam
Johor,N.41 Puteri Wangsa,1974,N.31 Tiram,640,15.13,P.114 Johor Bahru
Johor,N.41 Puteri Wangsa,1959,N.25 Gelang Patah,533,73.77,P.103 Segamat Utara
Johor,N.41 Puteri Wangsa,1959,N.23 Plentong,514,13.51,P.100 Johore Bahru Timor
Johor,N.42 Johor Jaya,2018,N.42 Johor Jaya,77,100.0,P.159 Pasir Gudang
Johor,N.42 Johor Jaya,2003,N.42 Johor Jaya,90,96.77,P.159 Pasir Gudang
Johor,N.42 Johor Jaya,1994,N.32 Pasir Gudang,307,79.18,P.140 Tebrau
Johor,N.42 Johor Jaya,1994,N.31 Tiram,323,17.71,P.140 Tebrau
Johor,N.42 Johor Jaya,1984,N.30 Pasir Gudang,341,88.37,P.129 Tebrau
Johor,N.42 Johor Jaya,1984,N.29 Tiram,310,11.34,P.129 Tebrau
Johor,N.42 Johor Jaya,1974,N.31 Tiram,640,99.06,P.114 Johor Bahru
Johor,N.42 Johor Jaya,1959,N.23 Plentong,514,85.81,P.100 Johore Bahru Timor
Johor,N.42 Johor Jaya,1959,N.25 Gelang Patah,533,13.12,P.103 Segamat Utara
Johor,N.43 Permas,2018,N.43 Permas,71,100.0,P.159 Pasir Gudang
Johor,N.43 Permas,2003,N.43 Permas,53,70.26,P.159 Pasir Gudang
Johor,N.43 Permas,2003,N.42 Johor Jaya,90,16.11,P.159 Pasir Gudang
Johor,N.43 Permas,2003,N.40 Tiram,354,13.56,P.158 Tebrau
Johor,N.43 Permas,1994,N.32 Pasir Gudang,307,98.45,P.140 Tebrau
Johor,N.43 Permas,1984,N.30 Pasir Gudang,341,98.58,P.129 Tebrau
Johor,N.43 Permas,1974,N.31 Tiram,640,100.0,P.114 Johor Bahru
Johor,N.43 Permas,1959,N.23 Plentong,514,99.42,P.100 Johore Bahru Timor
Johor,N.44 Larkin,2018,N.44 Larkin,19,100.0,P.160 Johor Bahru
Johor,N.44 Larkin,2003,N.44 Tanjong Puteri,18,88.75,P.160 Johor Bahru
Johor,N.44 Larkin,2003,N.46 Pengkalan Rinting,51,10.29,P.161 Pulai
Johor,N.44 Larkin,1994,N.35 Tambatan,20,37.97,P.142 Pulai
Johor,N.44 Larkin,1994,N.36 Kempas,29,32.92,P.142 Pulai
Johor,N.44 Larkin,1994,N.33 Tanjong Puteri,12,28.23,P.141 Johor Bahru
Johor,N.44 Larkin,1984,N.33 Tambatan,32,36.59,P.131 Pulai
Johor,N.44 Larkin,1984,N.32 Gertak Merah,13,32.26,P.130 Johor Bahru
Johor,N.44 Larkin,1984,N.31 Tanjong Puteri,8,30.58,P.130 Johor Bahru
Johor,N.44 Larkin,1974,N.32 Tanjong Petri,25,56.04,P.114 Johor Bahru
Johor,N.44 Larkin,1974,N.30 Skudai,190,43.96,P.113 Pulai
Johor,N.44 Larkin,1959,N.24 Tanjong Petri,24,56.04,P.100 Johore Bahru Timor
Johor,N.44 Larkin,1959,N.26 Tampoi,44,43.96,P.101 Johore Bahru Barat
Johor,N.45 Stulang,2018,N.45 Stulang,15,100.0,P.160 Johor Bahru
Johor,N.45 Stulang,2003,N.45 Stulang,15,95.8,P.160 Johor Bahru
Johor,N.45 Stulang,1994,N.34 Stulang,15,89.8,P.141 Johor Bahru
Johor,N.45 Stulang,1984,N.30 Pasir Gudang,341,87.1,P.129 Tebrau
Johor,N.45 Stulang,1974,N.32 Tanjong Petri,25,77.76,P.114 Johor Bahru
Johor,N.45 Stulang,1974,N.31 Tiram,640,21.01,P.114 Johor Bahru
Johor,N.45 Stulang,1959,N.24 Tanjong Petri,24,66.47,P.100 Johore Bahru Timor
Johor,N.45 Stulang,1959,N.23 Plentong,514,32.29,P.100 Johore Bahru Timor
Johor,N.46 Perling,2018,N.46 Perling,51,100.0,P.161 Pulai
Johor,N.46 Perling,2003,N.46 Pengkalan Rinting,51,89.89,P.161 Pulai
Johor,N.46 Perling,1994,N.37 Tanjong Kupang,345,62.24,P.143 Gelang Patah
Johor,N.46 Perling,1994,N.35 Tambatan,20,23.1,P.142 Pulai
Johor,N.46 Perling,1994,N.38 Skudai,83,10.13,P.143 Gelang Patah
Johor,N.46 Perling,1984,N.34 Gelang Patah,374,74.84,P.131 Pulai
Johor,N.46 Perling,1984,N.32 Gertak Merah,13,13.34,P.130 Johor Bahru
Johor,N.46 Perling,1984,N.33 Tambatan,32,11.79,P.131 Pulai
Johor,N.46 Perling,1974,N.30 Skudai,190,78.99,P.113 Pulai
Johor,N.46 Perling,1959,N.25 Gelang Patah,533,71.2,P.103 Segamat Utara
Johor,N.46 Perling,1959,N.26 Tampoi,44,26.24,P.101 Johore Bahru Barat
Johor,N.47 Kempas,2018,N.47 Kempas,21,100.0,P.161 Pulai
Johor,N.47 Kempas,2003,N.47 Kempas,21,96.66,P.161 Pulai
Johor,N.47 Kempas,1994,N.36 Kempas,29,94.24,P.142 Pulai
Johor,N.47 Kempas,1984,N.33 Tambatan,32,86.76,P.131 Pulai
Johor,N.47 Kempas,1974,N.30 Skudai,190,97.29,P.113 Pulai
Johor,N.47 Kempas,1959,N.26 Tampoi,44,86.41,P.101 Johore Bahru Barat
Johor,N.47 Kempas,1959,N.25 Gelang Patah,533,11.77,P.103 Segamat Utara
Johor,N.48 Skudai,2018,N.48 Skudai,38,100.0,P.162 Iskandar Puteri
Johor,N.48 Skudai,2003,N.48 Skudai,60,77.92,P.162 Gelang Patah
Johor,N.48 Skudai,2003,N.49 Nusa Jaya,339,20.42,P.162 Gelang Patah
Johor,N.48 Skudai,1994,N.38 Skudai,83,77.76,P.143 Gelang Patah
Johor,N.48 Skudai,1994,N.37 Tanjong Kupang,345,19.89,P.143 Gelang Patah
Johor,N.48 Skudai,1984,N.25 Kulai,327,50.63,P.127 Senai
Johor,N.48 Skudai,1984,N.34 Gelang Patah,374,49.37,P.131 Pulai
Johor,N.48 Skudai,1974,N.18 Kulai,334,77.7,P.107 Rengam
Johor,N.48 Skudai,1974,N.29 Gelang Patah,536,19.23,P.113 Pulai
Johor,N.48 Skudai,1959,N.25 Gelang Patah,533,99.85,P.103 Segamat Utara
Johor,N.49 Kota Iskandar,2018,N.49 Kota Iskandar,255,100.0,P.162 Iskandar Puteri
Johor,N.49 Kota Iskandar,2003,N.49 Nusa Jaya,339,98.05,P.162 Gelang Patah
Johor,N.49 Kota Iskandar,1994,N.37 Tanjong Kupang,345,91.94,P.143 Gelang Patah
Johor,N.49 Kota Iskandar,1984,N.34 Gelang Patah,374,95.93,P.131 Pulai
Johor,N.49 Kota Iskandar,1974,N.29 Gelang Patah,536,73.02,P.113 Pulai
Johor,N.49 Kota Iskandar,1974,N.18 Kulai,334,19.84,P.107 Rengam
Johor,N.49 Kota Iskandar,1959,N.25 Gelang Patah,533,97.52,P.103 Segamat Utara
Johor,N.50 Bukit Permai,2018,N.50 Bukit Permai,288,100.0,P.163 Kulai
Johor,N.50 Bukit Permai,2003,N.50 Bukit Permai,288,95.54,P.163 Kulai
Johor,N.50 Bukit Permai,1994,N.28 Bukit Permai,562,93.51,P.138 Senai
Johor,N.50 Bukit Permai,1984,N.26 Bandar Tenggara,1321,79.74,P.127 Senai
Johor,N.50 Bukit Permai,1984,N.25 Kulai,327,20.18,P.127 Senai
Johor,N.50 Bukit Permai,1974,N.17 Layang-Layang,1148,98.63,P.107 Rengam
Johor,N.50 Bukit Permai,1959,N.22 Senai-Kulai,402,63.46,P.099 Kluang Selatan
Johor,N.50 Bukit Permai,1959,N.21 Rengam,825,35.57,P.099 Kluang Selatan
Johor,N.51 Bukit Batu,2018,N.51 Bukit Batu,328,100.0,P.163 Kulai
Johor,N.51 Bukit Batu,2003,N.51 Bukit Batu,259,75.39,P.163 Kulai
Johor,N.51 Bukit Batu,2003,N.49 Nusa Jaya,339,20.6,P.162 Gelang Patah
Johor,N.51 Bukit Batu,1994,N.27 Kulai,330,76.91,P.138 Senai
Johor,N.51 Bukit Batu,1994,N.37 Tanjong Kupang,345,20.66,P.143 Gelang Patah
Johor,N.51 Bukit Batu,1984,N.26 Bandar Tenggara,1321,50.23,P.127 Senai
Johor,N.51 Bukit Batu,1984,N.25 Kulai,327,26.23,P.127 Senai
Johor,N.51 Bukit Batu,1984,N.34 Gelang Patah,374,20.55,P.131 Pulai
Johor,N.51 Bukit Batu,1974,N.17 Layang-Layang,1148,65.42,P.107 Rengam
Johor,N.51 Bukit Batu,1974,N.18 Kulai,334,31.92,P.107 Rengam
Johor,N.51 Bukit Batu,1959,N.21 Rengam,825,51.22,P.099 Kluang Selatan
Johor,N.51 Bukit Batu,1959,N.22 Senai-Kulai,402,26.84,P.099 Kluang Selatan
Johor,N.51 Bukit Batu,1959,N.25 Gelang Patah,533,20.42,P.103 Segamat Utara
Johor,N.52 Senai,2018,N.52 Senai,125,100.0,P.163 Kulai
Johor,N.52 Senai,2003,N.52 Senai,117,89.68,P.163 Kulai
Johor,N.52 Senai,1994,N.28 Bukit Permai,562,47.23,P.138 Senai
Johor,N.52 Senai,1994,N.27 Kulai,330,44.18,P.138 Senai
Johor,N.52 Senai,1984,N.25 Kulai,327,98.95,P.127 Senai
Johor,N.52 Senai,1974,N.18 Kulai,334,90.11,P.107 Rengam
Johor,N.52 Senai,1959,N.22 Senai-Kulai,402,94.55,P.099 Kluang Selatan
Johor,N.53 Benut,2018,N.53 Benut,250,100.0,P.164 Pontian
Johor,N.53 Benut,2003,N.53 Benut,296,99.6,P.164 Pontian
Johor,N.53 Benut,1994,N.26 Benut,354,99.72,P.137 Sungai Benut
Johor,N.53 Benut,1984,N.24 Benut,354,97.11,P.126 Sungai Benut
Johor,N.53 Benut,1974,N.27 Benut,390,93.7,P.112 Pontian
Johor,N.53 Benut,1959,N.18 Benut,345,76.21,P.097 Pontian Utara
Johor,N.53 Benut,1959,N.17 Rengit,356,23.77,P.097 Pontian Utara
Johor,N.54 Pulai Sebatang,2018,N.54 Pulai Sebatang,199,100.0,P.164 Pontian
Johor,N.54 Pulai Sebatang,2003,N.54 Pulai Sebatang,190,75.43,P.164 Pontian
Johor,N.54 Pulai Sebatang,2003,N.53 Benut,296,22.98,P.164 Pontian
Johor,N.54 Pulai Sebatang,1994,N.26 Benut,354,50.49,P.137 Sungai Benut
Johor,N.54 Pulai Sebatang,1994,N.39 Pulai Sebatang,228,49.4,P.144 Pontian
Johor,N.54 Pulai Sebatang,1984,N.35 Pulai Sebatang,224,50.3,P.132 Pontian
Johor,N.54 Pulai Sebatang,1984,N.24 Benut,354,49.57,P.126 Sungai Benut
Johor,N.54 Pulai Sebatang,1974,N.27 Benut,390,66.76,P.112 Pontian
Johor,N.54 Pulai Sebatang,1974,N.29 Gelang Patah,536,25.55,P.113 Pulai
Johor,N.54 Pulai Sebatang,1959,N.18 Benut,345,71.67,P.097 Pontian Utara
Johor,N.54 Pulai Sebatang,1959,N.19 Pontian Dalam,381,21.05,P.098 Pontian Selatan
Johor,N.55 Pekan Nanas,2018,N.55 Pekan Nanas,215,100.0,P.165 Tanjung Piai
Johor,N.55 Pekan Nanas,2003,N.55 Pekan Nenas,131,57.8,P.165 Tanjong Piai
Johor,N.55 Pekan Nanas,2003,N.56 Kukup,327,24.82,P.165 Tanjong Piai
Johor,N.55 Pekan Nanas,2003,N.54 Pulai Sebatang,190,16.91,P.164 Pontian
Johor,N.55 Pekan Nanas,1994,N.39 Pulai Sebatang,228,56.87,P.144 Pontian
Johor,N.55 Pekan Nanas,1994,N.40 Kukup,369,42.7,P.144 Pontian
Johor,N.55 Pekan Nanas,1984,N.35 Pulai Sebatang,224,55.22,P.132 Pontian
Johor,N.55 Pekan Nanas,1984,N.36 Kukup,371,43.77,P.132 Pontian
Johor,N.55 Pekan Nanas,1974,N.29 Gelang Patah,536,76.67,P.113 Pulai
Johor,N.55 Pekan Nanas,1974,N.28 Kukup,218,21.58,P.112 Pontian
Johor,N.55 Pekan Nanas,1959,N.19 Pontian Dalam,381,77.14,P.098 Pontian Selatan
Johor,N.55 Pekan Nanas,1959,N.20 Pontian Kechil,166,21.0,P.098 Pontian Selatan
Johor,N.56 Kukup,2018,N.56 Kukup,268,100.0,P.165 Tanjung Piai
Johor,N.56 Kukup,2003,N.56 Kukup,327,98.21,P.165 Tanjong Piai
Johor,N.56 Kukup,1994,N.40 Kukup,369,98.23,P.144 Pontian
Johor,N.56 Kukup,1984,N.36 Kukup,371,98.42,P.132 Pontian
Johor,N.56 Kukup,1974,N.28 Kukup,218,54.45,P.112 Pontian
Johor,N.56 Kukup,1974,N.29 Gelang Patah,536,44.81,P.113 Pulai
Johor,N.56 Kukup,1959,N.19 Pontian Dalam,381,61.52,P.098 Pontian Selatan
Johor,N.56 Kukup,1959,N.20 Pontian Kechil,166,37.71,P.098 Pontian Selatan
Kedah,N.01 Ayer Hangat,2018,N.01 Ayer Hangat,295,100.0,P.004 Langkawi
Kedah,N.01 Ayer Hangat,2003,N.01 Ayer Hangat,317,99.91,P.004 Langkawi
Kedah,N.01 Ayer Hangat,1994,N.01 Padang Matsirat,238,57.31,P.004 Langkawi
Kedah,N.01 Ayer Hangat,1994,N.02 Kuah,238,42.69,P.004 Langkawi
Kedah,N.01 Ayer Hangat,1984,N.01 Langkawi,471,97.66,P.003 Jerlun-Langkawi
Kedah,N.01 Ayer Hangat,1974,N.01 Langkawi,471,97.66,P.003 Jerlun-Langkawi
Kedah,N.01 Ayer Hangat,1959,N.09 Langkawi,522,98.23,P.007 Kuala Kedah
Kedah,N.02 Kuah,2018,N.02 Kuah,169,100.0,P.004 Langkawi
Kedah,N.02 Kuah,2003,N.02 Kuah,159,90.22,P.004 Langkawi
Kedah,N.02 Kuah,1994,N.02 Kuah,238,62.07,P.004 Langkawi
Kedah,N.02 Kuah,1994,N.01 Padang Matsirat,238,37.93,P.004 Langkawi
Kedah,N.02 Kuah,1984,N.01 Langkawi,471,95.29,P.003 Jerlun-Langkawi
Kedah,N.02 Kuah,1974,N.01 Langkawi,471,95.29,P.003 Jerlun-Langkawi
Kedah,N.02 Kuah,1959,N.09 Langkawi,522,96.25,P.007 Kuala Kedah
Kedah,N.03 Kota Siputeh,2018,N.03 Kota Siputeh,160,100.0,P.005 Jerlun
Kedah,N.03 Kota Siputeh,2003,N.03 Kota Siputeh,155,94.53,P.005 Jerlun
Kedah,N.03 Kota Siputeh,1994,N.04 Kota Siputeh,189,60.32,P.005 Jerlun
Kedah,N.03 Kota Siputeh,1994,N.03 Ayer Hitam,137,36.21,P.005 Jerlun
Kedah,N.03 Kota Siputeh,1984,N.02 Jerlun,189,60.01,P.003 Jerlun-Langkawi
Kedah,N.03 Kota Siputeh,1984,N.03 Tunjang,491,39.78,P.004 Kubang Pasu
Kedah,N.03 Kota Siputeh,1974,N.02 Jerlun,198,58.91,P.003 Jerlun-Langkawi
Kedah,N.03 Kota Siputeh,1974,N.03 Tunjang,492,40.36,P.004 Kubang Pasu
Kedah,N.03 Kota Siputeh,1959,N.03 Jerlun-Kodiang,140,44.68,P.004 Kubang Pasu Barat
Kedah,N.03 Kota Siputeh,1959,N.01 Jitra,554,36.89,P.003 Jitra-Padang Terap
Kedah,N.03 Kota Siputeh,1959,N.04 Tunjang,164,18.31,P.004 Kubang Pasu Barat
Kedah,N.04 Ayer Hitam,2018,N.04 Ayer Hitam,173,100.0,P.005 Jerlun
Kedah,N.04 Ayer Hitam,2003,N.04 Ayer Hitam,171,91.77,P.005 Jerlun
Kedah,N.04 Ayer Hitam,1994,N.04 Kota Siputeh,189,49.11,P.005 Jerlun
Kedah,N.04 Ayer Hitam,1994,N.03 Ayer Hitam,137,45.51,P.005 Jerlun
Kedah,N.04 Ayer Hitam,1984,N.02 Jerlun,189,52.6,P.003 Jerlun-Langkawi
Kedah,N.04 Ayer Hitam,1984,N.03 Tunjang,491,39.29,P.004 Kubang Pasu
Kedah,N.04 Ayer Hitam,1974,N.02 Jerlun,198,57.88,P.003 Jerlun-Langkawi
Kedah,N.04 Ayer Hitam,1974,N.03 Tunjang,492,37.12,P.004 Kubang Pasu
Kedah,N.04 Ayer Hitam,1959,N.04 Tunjang,164,57.8,P.004 Kubang Pasu Barat
Kedah,N.04 Ayer Hitam,1959,N.03 Jerlun-Kodiang,140,38.99,P.004 Kubang Pasu Barat
Kedah,N.05 Bukit Kayu Hitam,2018,N.05 Bukit Kayu Hitam,457,100.0,P.006 Kubang Pasu
Kedah,N.05 Bukit Kayu Hitam,2003,N.05 Bukit Kayu Hitam,468,97.68,P.006 Kubang Pasu
Kedah,N.05 Bukit Kayu Hitam,1994,N.05 Tunjang,467,97.52,P.006 Kubang Pasu
Kedah,N.05 Bukit Kayu Hitam,1984,N.03 Tunjang,491,77.38,P.004 Kubang Pasu
Kedah,N.05 Bukit Kayu Hitam,1984,N.04 Jitra,285,21.54,P.004 Kubang Pasu
Kedah,N.05 Bukit Kayu Hitam,1974,N.03 Tunjang,492,78.27,P.004 Kubang Pasu
Kedah,N.05 Bukit Kayu Hitam,1974,N.04 Jitra,281,21.19,P.004 Kubang Pasu
Kedah,N.05 Bukit Kayu Hitam,1959,N.01 Jitra,554,90.05,P.003 Jitra-Padang Terap
Kedah,N.06 Jitra,2018,N.06 Jitra,177,100.0,P.006 Kubang Pasu
Kedah,N.06 Jitra,2003,N.06 Jitra,171,92.11,P.006 Kubang Pasu
Kedah,N.06 Jitra,1994,N.06 Jitra,171,92.61,P.006 Kubang Pasu
Kedah,N.06 Jitra,1984,N.04 Jitra,285,95.86,P.004 Kubang Pasu
Kedah,N.06 Jitra,1974,N.04 Jitra,281,97.01,P.004 Kubang Pasu
Kedah,N.06 Jitra,1959,N.02 Padang Terap,1491,52.48,P.003 Jitra-Padang Terap
Kedah,N.06 Jitra,1959,N.01 Jitra,554,44.14,P.003 Jitra-Padang Terap
Kedah,N.07 Kuala Nerang,2018,N.07 Kuala Nerang,668,100.0,P.007 Padang Terap
Kedah,N.07 Kuala Nerang,2003,N.07 Kuala Nerang,683,99.31,P.007 Padang Terap
Kedah,N.07 Kuala Nerang,1994,N.07 Kuala Nerang,677,98.52,P.007 Padang Terap
Kedah,N.07 Kuala Nerang,1984,N.05 Kuala Nerang,1378,99.56,P.005 Padang Terap
Kedah,N.07 Kuala Nerang,1974,N.05 Kuala Nerang,1378,99.31,P.005 Padang Terap
Kedah,N.07 Kuala Nerang,1959,N.02 Padang Terap,1491,99.75,P.003 Jitra-Padang Terap
Kedah,N.08 Pedu,2018,N.08 Pedu,698,100.0,P.007 Padang Terap
Kedah,N.08 Pedu,2003,N.08 Pedu,696,98.49,P.007 Padang Terap
Kedah,N.08 Pedu,1994,N.08 Pedu,701,98.48,P.007 Padang Terap
Kedah,N.08 Pedu,1984,N.05 Kuala Nerang,1378,99.03,P.005 Padang Terap
Kedah,N.08 Pedu,1974,N.05 Kuala Nerang,1378,99.3,P.005 Padang Terap
Kedah,N.08 Pedu,1959,N.02 Padang Terap,1491,99.3,P.003 Jitra-Padang Terap
Kedah,N.09 Bukit Lada,2018,N.09 Bukit Lada,231,100.0,P.008 Pokok Sena
Kedah,N.09 Bukit Lada,2003,N.09 Bukit Lada,233,95.31,P.008 Pokok Sena
Kedah,N.09 Bukit Lada,1994,N.09 Bukit Lada,245,90.67,P.008 Pokok Sena
Kedah,N.09 Bukit Lada,1984,N.06 Pokok Sena,256,91.12,P.005 Padang Terap
Kedah,N.09 Bukit Lada,1974,N.06 Pokok Sena,315,89.32,P.005 Padang Terap
Kedah,N.09 Bukit Lada,1959,N.06 Pokok Sena,309,93.31,P.005 Kota Star Utara
Kedah,N.10 Bukit Pinang,2018,N.10 Bukit Pinang,82,100.0,P.008 Pokok Sena
Kedah,N.10 Bukit Pinang,2003,N.10 Bukit Pinang,82,88.99,P.008 Pokok Sena
Kedah,N.10 Bukit Pinang,1994,N.10 Langgar,77,63.98,P.008 Pokok Sena
Kedah,N.10 Bukit Pinang,1994,N.09 Bukit Lada,245,33.8,P.008 Pokok Sena
Kedah,N.10 Bukit Pinang,1984,N.07 Langgar,128,64.2,P.006 Kota Setar
Kedah,N.10 Bukit Pinang,1984,N.06 Pokok Sena,256,33.68,P.005 Padang Terap
Kedah,N.10 Bukit Pinang,1974,N.11 Langgar-Limbong,151,93.38,P.008 Kota Setar
Kedah,N.10 Bukit Pinang,1959,N.05 Langgar-Limbong,156,61.81,P.005 Kota Star Utara
Kedah,N.10 Bukit Pinang,1959,N.06 Pokok Sena,309,36.06,P.005 Kota Star Utara
Kedah,N.11 Derga,2018,N.11 Derga,12,100.0,P.008 Pokok Sena
Kedah,N.11 Derga,2003,N.11 Derga,13,79.92,P.008 Pokok Sena
Kedah,N.11 Derga,2003,N.10 Bukit Pinang,82,10.09,P.008 Pokok Sena
Kedah,N.11 Derga,1994,N.11 Tanjong Seri,91,68.64,P.008 Pokok Sena
Kedah,N.11 Derga,1994,N.12 Derga,7,24.19,P.009 Alor Setar
Kedah,N.11 Derga,1984,N.09 Alor Merah,62,42.74,P.007 Alor Setar
Kedah,N.11 Derga,1984,N.08 Derga,44,30.58,P.006 Kota Setar
Kedah,N.11 Derga,1984,N.07 Langgar,128,26.69,P.006 Kota Setar
Kedah,N.11 Derga,1974,N.09 Alor Merah,70,72.36,P.007 Alor Setar
Kedah,N.11 Derga,1974,N.11 Langgar-Limbong,151,27.64,P.008 Kota Setar
Kedah,N.11 Derga,1959,N.08 Alor Star Luar,75,70.83,P.006 Alor Star
Kedah,N.11 Derga,1959,N.05 Langgar-Limbong,156,25.62,P.005 Kota Star Utara
Kedah,N.12 Suka Menanti,2018,N.12 Suka Menanti,24,100.0,P.009 Alor Setar
Kedah,N.12 Suka Menanti,2003,N.12 Bakar Bata,26,79.52,P.009 Alor Star
Kedah,N.12 Suka Menanti,2003,N.15 Anak Bukit,88,16.05,P.010 Kuala Kedah
Kedah,N.12 Suka Menanti,1994,N.14 Alor Merah,30,83.86,P.009 Alor Setar
Kedah,N.12 Suka Menanti,1994,N.15 Anak Bukit,77,12.29,P.010 Kuala Kedah
Kedah,N.12 Suka Menanti,1984,N.09 Alor Merah,62,96.1,P.007 Alor Setar
Kedah,N.12 Suka Menanti,1974,N.09 Alor Merah,70,89.6,P.007 Alor Setar
Kedah,N.12 Suka Menanti,1959,N.08 Alor Star Luar,75,58.69,P.006 Alor Star
Kedah,N.12 Suka Menanti,1959,N.10 Kota Star Barat,135,31.51,P.007 Kuala Kedah
Kedah,N.13 Kota Darul Aman,2018,N.13 Kota Darul Aman,6,100.0,P.009 Alor Setar
Kedah,N.13 Kota Darul Aman,2003,N.13 Kota Darul Aman,4,33.09,P.009 Alor Star
Kedah,N.13 Kota Darul Aman,2003,N.12 Bakar Bata,26,26.63,P.009 Alor Star
Kedah,N.13 Kota Darul Aman,2003,N.11 Derga,13,20.46,P.008 Pokok Sena
Kedah,N.13 Kota Darul Aman,2003,N.14 Alor Mengkudu,80,18.48,P.009 Alor Star
Kedah,N.13 Kota Darul Aman,1994,N.12 Derga,7,40.91,P.009 Alor Setar
Kedah,N.13 Kota Darul Aman,1994,N.13 Kota Darul Aman,6,40.84,P.009 Alor Setar
Kedah,N.13 Kota Darul Aman,1994,N.14 Alor Merah,30,16.75,P.009 Alor Setar
Kedah,N.13 Kota Darul Aman,1984,N.09 Alor Merah,62,50.32,P.007 Alor Setar
Kedah,N.13 Kota Darul Aman,1984,N.10 Kota Darulaman,5,39.93,P.007 Alor Setar
Kedah,N.13 Kota Darul Aman,1974,N.10 Bandar Alor Setar,6,53.12,P.007 Alor Setar
Kedah,N.13 Kota Darul Aman,1974,N.09 Alor Merah,70,38.57,P.007 Alor Setar
Kedah,N.13 Kota Darul Aman,1959,N.07 Alor Star Pekan,10,75.64,P.006 Alor Star
Kedah,N.14 Alor Mengkudu,2018,N.14 Alor Mengkudu,81,100.0,P.009 Alor Setar
Kedah,N.14 Alor Mengkudu,2003,N.14 Alor Mengkudu,80,91.22,P.009 Alor Star
Kedah,N.14 Alor Mengkudu,1994,N.11 Tanjong Seri,91,92.44,P.008 Pokok Sena
Kedah,N.14 Alor Mengkudu,1984,N.07 Langgar,128,53.88,P.006 Kota Setar
Kedah,N.14 Alor Mengkudu,1984,N.08 Derga,44,40.16,P.006 Kota Setar
