state,new,year,parlimen,area,overlap_pct,n_duns,duns
Perak,P.073 Pasir Salak,1955,P.012 Sungei Perak Hilir,1389,72.6,0,
Perak,P.073 Pasir Salak,1955,P.010 Dindings,1711,15.43,0,
Perak,P.073 Pasir Salak,1955,P.013 Telok Anson,1504,11.19,0,
Perak,P.074 Lumut,2018,P.074 Lumut,340,100.0,2,"N.51 Pasir Panjang, N.52 Pangkor"
Perak,P.074 Lumut,2003,P.074 Lumut,455,96.65,3,"N.50 Sitiawan, N.51 Pasir Panjang, N.52 Pangkor"
Perak,P.074 Lumut,1994,P.071 Lumut,500,98.15,3,"N.44 Pangkor, N.45 Pasir Panjang, N.46 Sitiawan"
Perak,P.074 Lumut,1984,P.068 Lumut,558,97.25,2,"N.39 Pangkor, N.40 Sitiawan"
Perak,P.074 Lumut,1974,P.060 Lumut,599,96.26,2,"N.33 Sitiawan, N.34 Pangkor"
Perak,P.074 Lumut,1959,P.049 Sitiawan,592,95.26,2,"N.21 Lekir, N.22 Lumut"
Perak,P.074 Lumut,1955,P.010 Dindings,1711,97.91,0,
Perak,P.075 Bagan Datuk,2018,P.075 Bagan Datuk,603,100.0,2,"N.53 Rungkup, N.54 Hutan Melintang"
Perak,P.075 Bagan Datuk,2003,P.075 Bagan Datok,653,99.28,2,"N.53 Rungkup, N.54 Hutan Melintang"
Perak,P.075 Bagan Datuk,1994,P.072 Bagan Datok,655,98.95,2,"N.47 Rungkup, N.48 Hutan Melintang"
Perak,P.075 Bagan Datuk,1984,P.069 Bagan Datok,653,98.58,2,"N.41 Rungkup, N.42 Hutan Melintang"
Perak,P.075 Bagan Datuk,1974,P.064 Bagan Datok,947,95.63,2,"N.41 Rungkup, N.42 Hutan Melintang"
Perak,P.075 Bagan Datuk,1959,P.057 Bagan Datoh,906,95.57,2,"N.37 Rungkup, N.38 Hutan Melintang"
Perak,P.075 Bagan Datuk,1955,P.013 Telok Anson,1504,99.12,0,
Perak,P.076 Teluk Intan,2018,P.076 Teluk Intan,784,100.0,2,"N.55 Pasir Bedamar, N.56 Changkat Jong"
Perak,P.076 Teluk Intan,2003,P.076 Telok Intan,787,97.84,2,"N.55 Pasir Bedamar, N.56 Changkat Jong"
Perak,P.076 Teluk Intan,1994,P.073 Telok Intan,797,98.06,2,"N.49 Pasir Bedamar, N.50 Changkat Jong"
Perak,P.076 Teluk Intan,1984,P.070 Telok Intan,790,97.09,2,"N.43 Pasir Bedamar, N.44 Changkat Jong"
Perak,P.076 Teluk Intan,1974,P.062 Telok Anson,512,58.77,2,"N.37 Pasir Bedamar, N.38 Changkat Jong"
Perak,P.076 Teluk Intan,1974,P.064 Bagan Datok,947,38.58,2,"N.41 Rungkup, N.42 Hutan Melintang"
Perak,P.076 Teluk Intan,1959,P.056 Telok Anson,597,59.13,2,"N.35 Batak Rabit, N.36 Pasir Bedamar"
Perak,P.076 Teluk Intan,1959,P.057 Bagan Datoh,906,38.58,2,"N.37 Rungkup, N.38 Hutan Melintang"
Perak,P.076 Teluk Intan,1955,P.013 Telok Anson,1504,97.71,0,
Perak,P.077 Tanjong Malim,2018,P.077 Tanjong Malim,1886,100.0,3,"N.57 Sungkai, N.58 Slim, N.59 Behrang"
Perak,P.077 Tanjong Malim,2003,P.077 Tanjong Malim,1877,99.21,3,"N.57 Sungkai, N.58 Slim, N.59 Behrang"
Perak,P.077 Tanjong Malim,1994,P.074 Tanjong Malim,1873,98.89,2,"N.51 Sungkai, N.52 Slim"
Perak,P.077 Tanjong Malim,1984,P.071 Tanjong Malim,1877,98.77,2,"N.45 Sungkai, N.46 Slim"
Perak,P.077 Tanjong Malim,1974,P.063 Tanjong Malim,1875,98.16,2,"N.39 Bidor, N.40 Slim"
Perak,P.077 Tanjong Malim,1959,P.055 Tanjong Malim,1876,98.16,2,"N.33 Bidor, N.34 Slim"
Perak,P.077 Tanjong Malim,1955,P.008 Batang Padang,2766,99.38,0,
Pahang,P.078 Cameron Highlands,2018,P.078 Cameron Highlands,3137,100.0,2,"N.01 Tanah Rata, N.02 Jelai"
Pahang,P.078 Cameron Highlands,2003,P.078 Cameron Highlands,3123,99.34,2,"N.01 Tanah Rata, N.02 Jelai"
Pahang,P.078 Cameron Highlands,1994,P.075 Lipis,5813,99.45,4,"N.01 Cameron Highlands, N.02 Jelai, N.03 Padang Tengku, N.04 Ceka"
Pahang,P.078 Cameron Highlands,1984,P.072 Lipis,5908,99.88,4,"N.01 Tanah Rata, N.02 Jelai, N.03 Bukit Betung, N.04 Ceka"
Pahang,P.078 Cameron Highlands,1974,P.065 Lipis,5711,99.79,5,"N.01 Jelai, N.02 Tanah Rata, N.03 Bukit Betong, N.04 Bandar Lipis, N.05 Benta"
Pahang,P.078 Cameron Highlands,1959,P.059 Raub,5077,87.08,4,"N.01 Cameron Highlands, N.02 Dong, N.03 Bandar Raub, N.04 Tras"
Pahang,P.078 Cameron Highlands,1959,P.064 Lipis,10842,12.9,4,"N.21 Jelai, N.22 Kuala Lipis, N.23 Tanjong Besar, N.24 Jerantut"
Pahang,P.078 Cameron Highlands,1955,P.027 Ulu Pahang,15920,99.98,0,
Pahang,P.079 Lipis,2018,P.079 Lipis,3045,100.0,3,"N.03 Padang Tengku, N.04 Cheka, N.05 Benta"
Pahang,P.079 Lipis,2003,P.079 Lipis,3002,97.82,3,"N.03 Padang Tengku, N.04 Cheka, N.05 Benta"
Pahang,P.079 Lipis,1994,P.075 Lipis,5813,87.63,4,"N.01 Cameron Highlands, N.02 Jelai, N.03 Padang Tengku, N.04 Ceka"
Pahang,P.079 Lipis,1994,P.076 Raub,2668,10.46,4,"N.05 Benta, N.06 Batu Talam, N.07 Teras, N.08 Dong"
Pahang,P.079 Lipis,1984,P.072 Lipis,5908,89.93,4,"N.01 Tanah Rata, N.02 Jelai, N.03 Bukit Betung, N.04 Ceka"
Pahang,P.079 Lipis,1974,P.065 Lipis,5711,83.1,5,"N.01 Jelai, N.02 Tanah Rata, N.03 Bukit Betong, N.04 Bandar Lipis, N.05 Benta"
Pahang,P.079 Lipis,1974,P.066 Jerantut,8902,16.53,5,"N.06 Tahan, N.07 Tembeling, N.08 Jenderak, N.09 Bandar Jerantut, N.10 Kerdau"
Pahang,P.079 Lipis,1959,P.064 Lipis,10842,99.17,4,"N.21 Jelai, N.22 Kuala Lipis, N.23 Tanjong Besar, N.24 Jerantut"
Pahang,P.079 Lipis,1955,P.027 Ulu Pahang,15920,99.99,0,
Pahang,P.080 Raub,2018,P.080 Raub,2321,100.0,3,"N.06 Batu Talam, N.07 Tras, N.08 Dong"
Pahang,P.080 Raub,2003,P.080 Raub,2328,99.35,3,"N.06 Batu Talam, N.07 Tras, N.08 Dong"
Pahang,P.080 Raub,1994,P.076 Raub,2668,99.58,4,"N.05 Benta, N.06 Batu Talam, N.07 Teras, N.08 Dong"
Pahang,P.080 Raub,1984,P.073 Raub,2562,99.14,4,"N.05 Benta, N.06 Batu Talam, N.07 Teras, N.08 Dong"
Pahang,P.080 Raub,1974,P.068 Raub,2335,98.2,3,"N.14 Batu Talam, N.15 Dong, N.16 Bandar Raub"
Pahang,P.080 Raub,1959,P.059 Raub,5077,98.27,4,"N.01 Cameron Highlands, N.02 Dong, N.03 Bandar Raub, N.04 Tras"
Pahang,P.080 Raub,1955,P.027 Ulu Pahang,15920,99.75,0,
Pahang,P.081 Jerantut,2018,P.081 Jerantut,7354,100.0,3,"N.09 Tahan, N.10 Damak, N.11 Pulau Tawar"
Pahang,P.081 Jerantut,2003,P.081 Jerantut,7427,99.65,3,"N.09 Tahan, N.10 Damak, N.11 Pulau Tawar"
Pahang,P.081 Jerantut,1994,P.077 Jerantut,7423,99.33,3,"N.09 Tahan, N.10 Damak, N.11 Pulau Tawar"
Pahang,P.081 Jerantut,1984,P.074 Jerantut,7421,99.23,3,"N.09 Tahan, N.10 Tembeling, N.11 Pulau Tawar"
Pahang,P.081 Jerantut,1974,P.066 Jerantut,8902,99.4,5,"N.06 Tahan, N.07 Tembeling, N.08 Jenderak, N.09 Bandar Jerantut, N.10 Kerdau"
Pahang,P.081 Jerantut,1959,P.064 Lipis,10842,99.43,4,"N.21 Jelai, N.22 Kuala Lipis, N.23 Tanjong Besar, N.24 Jerantut"
Pahang,P.081 Jerantut,1955,P.027 Ulu Pahang,15920,99.5,0,
Pahang,P.082 Indera Mahkota,2018,P.082 Indera Mahkota,395,100.0,2,"N.12 Beserah, N.13 Semambu"
Pahang,P.082 Indera Mahkota,2003,P.082 Indera Mahkota,409,99.03,2,"N.12 Beserah, N.13 Semambu"
Pahang,P.082 Indera Mahkota,1994,P.078 Kuantan,462,99.06,3,"N.12 Beserah, N.13 Teruntum, N.14 Indera Mahkota"
Pahang,P.082 Indera Mahkota,1984,P.075 Kuantan,1519,99.53,3,"N.12 Sungai Lembing, N.13 Beserah, N.14 Teruntum"
Pahang,P.082 Indera Mahkota,1974,P.067 Kuantan,1506,99.41,3,"N.11 Beserah, N.12 Sungai Lembing, N.13 Bandar Kuantan"
Pahang,P.082 Indera Mahkota,1959,P.061 Kuantan,2777,99.85,4,"N.09 Tanah Puteh, N.10 Telok Sisek, N.11 Beserah, N.12 Ulu Kuantan"
Pahang,P.082 Indera Mahkota,1955,P.029 Pahang Timor,12793,99.85,0,
Pahang,P.083 Kuantan,2018,P.083 Kuantan,161,100.0,3,"N.14 Teruntum, N.15 Tanjung Lumpur, N.16 Inderapura"
Pahang,P.083 Kuantan,2003,P.083 Kuantan,169,98.39,3,"N.14 Teruntum, N.15 Tanjung Lumpur, N.16 Inderapura"
Pahang,P.083 Kuantan,1994,P.079 Paya Besar,2602,67.0,3,"N.15 Sungai Lembing, N.16 Lepar, N.17 Penur"
Pahang,P.083 Kuantan,1994,P.078 Kuantan,462,29.75,3,"N.12 Beserah, N.13 Teruntum, N.14 Indera Mahkota"
Pahang,P.083 Kuantan,1984,P.076 Pekan,1910,75.65,3,"N.15 Paya Besar, N.16 Kuala Pahang, N.17 Peramu"
Pahang,P.083 Kuantan,1984,P.075 Kuantan,1519,24.34,3,"N.12 Sungai Lembing, N.13 Beserah, N.14 Teruntum"
Pahang,P.083 Kuantan,1974,P.071 Pekan,9473,58.74,5,"N.24 Kuala Pahang, N.25 Chini, N.26 Bandar Pekan, N.27 Bukit Ibam, N.28 Rompin"
Pahang,P.083 Kuantan,1974,P.067 Kuantan,1506,24.27,3,"N.11 Beserah, N.12 Sungai Lembing, N.13 Bandar Kuantan"
Pahang,P.083 Kuantan,1974,P.069 Maran,3120,16.99,4,"N.17 Paya Besar, N.18 Bandar Maran, N.19 Jengka, N.20 Chenor"
Pahang,P.083 Kuantan,1959,P.062 Pekan,10016,58.74,3,"N.13 Kuala Pahang, N.14 Pahang Tua, N.15 Rompin"
Pahang,P.083 Kuantan,1959,P.061 Kuantan,2777,41.25,4,"N.09 Tanah Puteh, N.10 Telok Sisek, N.11 Beserah, N.12 Ulu Kuantan"
Pahang,P.083 Kuantan,1955,P.029 Pahang Timor,12793,99.99,0,
Pahang,P.084 Paya Besar,2018,P.084 Paya Besar,2241,100.0,3,"N.17 Sungai Lembing, N.18 Lepar, N.19 Panching"
Pahang,P.084 Paya Besar,2003,P.084 Paya Besar,2231,98.92,3,"N.17 Sungai Lembing, N.18 Lepar, N.19 Panching"
Pahang,P.084 Paya Besar,1994,P.079 Paya Besar,2602,98.53,3,"N.15 Sungai Lembing, N.16 Lepar, N.17 Penur"
Pahang,P.084 Paya Besar,1984,P.075 Kuantan,1519,47.79,3,"N.12 Sungai Lembing, N.13 Beserah, N.14 Teruntum"
Pahang,P.084 Paya Besar,1984,P.077 Maran,3022,44.5,4,"N.18 Luit, N.19 Bukit Tajau, N.20 Jengka, N.21 Cenur"
Pahang,P.084 Paya Besar,1974,P.069 Maran,3120,47.77,4,"N.17 Paya Besar, N.18 Bandar Maran, N.19 Jengka, N.20 Chenor"
Pahang,P.084 Paya Besar,1974,P.067 Kuantan,1506,47.26,3,"N.11 Beserah, N.12 Sungai Lembing, N.13 Bandar Kuantan"
Pahang,P.084 Paya Besar,1959,P.061 Kuantan,2777,95.01,4,"N.09 Tanah Puteh, N.10 Telok Sisek, N.11 Beserah, N.12 Ulu Kuantan"
Pahang,P.084 Paya Besar,1955,P.029 Pahang Timor,12793,99.16,0,
Pahang,P.085 Pekan,2018,P.085 Pekan,3886,100.0,4,"N.20 Pulau Manis, N.21 Peramu Jaya, N.22 Bebar, N.23 Chini"
Pahang,P.085 Pekan,2003,P.085 Pekan,3796,95.99,4,"N.20 Pulau Manis, N.21 Peramu Jaya, N.22 Bebar, N.23 Chini"
Pahang,P.085 Pekan,1994,P.080 Pekan,3511,88.55,3,"N.18 Kuala Pahang, N.19 Bebar, N.20 Cini"
Pahang,P.085 Pekan,1984,P.081 Rompin,7665,55.73,3,"N.31 Cini, N.32 Bukit Ibam, N.33 Tioman"
Pahang,P.085 Pekan,1984,P.076 Pekan,1910,41.05,3,"N.15 Paya Besar, N.16 Kuala Pahang, N.17 Peramu"
Pahang,P.085 Pekan,1974,P.071 Pekan,9473,95.84,5,"N.24 Kuala Pahang, N.25 Chini, N.26 Bandar Pekan, N.27 Bukit Ibam, N.28 Rompin"
Pahang,P.085 Pekan,1959,P.062 Pekan,10016,95.84,3,"N.13 Kuala Pahang, N.14 Pahang Tua, N.15 Rompin"
Pahang,P.085 Pekan,1955,P.029 Pahang Timor,12793,100.0,0,
Pahang,P.086 Maran,2018,P.086 Maran,1635,100.0,3,"N.24 Luit, N.25 Kuala Sentul, N.26 Chenor"
Pahang,P.086 Maran,2003,P.086 Maran,1637,98.3,3,"N.24 Luit, N.25 Kuala Sentul, N.26 Chenor"
Pahang,P.086 Maran,1994,P.081 Maran,1885,96.99,4,"N.21 Luit, N.22 Hulu Jempul, N.23 Jengka, N.24 Cenur"
Pahang,P.086 Maran,1984,P.077 Maran,3022,97.96,4,"N.18 Luit, N.19 Bukit Tajau, N.20 Jengka, N.21 Cenur"
Pahang,P.086 Maran,1974,P.069 Maran,3120,95.2,4,"N.17 Paya Besar, N.18 Bandar Maran, N.19 Jengka, N.20 Chenor"
Pahang,P.086 Maran,1959,P.063 Temerloh,5015,62.89,5,"N.16 Chenor, N.17 Triang, N.18 Kuala Semantan, N.19 Jenderak, N.20 Sanggang"
Pahang,P.086 Maran,1959,P.062 Pekan,10016,36.49,3,"N.13 Kuala Pahang, N.14 Pahang Tua, N.15 Rompin"
Pahang,P.086 Maran,1955,P.028 Semantan,7709,62.89,0,
Pahang,P.086 Maran,1955,P.029 Pahang Timor,12793,36.92,0,
Pahang,P.087 Kuala Krau,2018,P.087 Kuala Krau,1411,100.0,3,"N.27 Jenderak, N.28 Kerdau, N.29 Jengka"
Pahang,P.087 Kuala Krau,2003,P.087 Kuala Krau,1350,94.99,3,"N.27 Jenderak, N.28 Kerdau, N.29 Jengka"
Pahang,P.087 Kuala Krau,1994,P.082 Mentekab,2034,76.15,3,"N.25 Jenderak, N.26 Sanggang, N.27 Lancang"
Pahang,P.087 Kuala Krau,1994,P.081 Maran,1885,19.78,4,"N.21 Luit, N.22 Hulu Jempul, N.23 Jengka, N.24 Cenur"
Pahang,P.087 Kuala Krau,1984,P.078 Mentekab,2047,76.29,3,"N.22 Jenderak, N.23 Sanggang, N.24 Lancang"
Pahang,P.087 Kuala Krau,1984,P.077 Maran,3022,19.79,4,"N.18 Luit, N.19 Bukit Tajau, N.20 Jengka, N.21 Cenur"
Pahang,P.087 Kuala Krau,1974,P.066 Jerantut,8902,74.26,5,"N.06 Tahan, N.07 Tembeling, N.08 Jenderak, N.09 Bandar Jerantut, N.10 Kerdau"
Pahang,P.087 Kuala Krau,1974,P.069 Maran,3120,19.42,4,"N.17 Paya Besar, N.18 Bandar Maran, N.19 Jengka, N.20 Chenor"
Pahang,P.087 Kuala Krau,1959,P.063 Temerloh,5015,94.59,5,"N.16 Chenor, N.17 Triang, N.18 Kuala Semantan, N.19 Jenderak, N.20 Sanggang"
Pahang,P.087 Kuala Krau,1955,P.028 Semantan,7709,96.09,0,
Pahang,P.088 Temerloh,2018,P.088 Temerloh,1198,100.0,3,"N.30 Mentakab, N.31 Lanchang, N.32 Kuala Semantan"
Pahang,P.088 Temerloh,2003,P.088 Temerloh,1220,97.57,3,"N.30 Mentakab, N.31 Lanchang, N.32 Kuala Semantan"
Pahang,P.088 Temerloh,1994,P.082 Mentekab,2034,75.99,3,"N.25 Jenderak, N.26 Sanggang, N.27 Lancang"
Pahang,P.088 Temerloh,1994,P.084 Temerluh,2489,21.49,4,"N.32 Semantan, N.33 Teriang, N.34 Guai, N.35 Bera"
Pahang,P.088 Temerloh,1984,P.078 Mentekab,2047,76.61,3,"N.22 Jenderak, N.23 Sanggang, N.24 Lancang"
Pahang,P.088 Temerloh,1984,P.080 Temerluh,2492,21.53,3,"N.28 Semantan, N.29 Teriang, N.30 Bera"
Pahang,P.088 Temerloh,1974,P.070 Bentong,2602,60.11,3,"N.21 Karak, N.22 Bandar Bentong, N.23 Semantan"
Pahang,P.088 Temerloh,1974,P.072 Temerloh,2771,37.56,4,"N.29 Mentakab, N.30 Bandar Temerloh, N.31 Bera, N.32 Triang"
Pahang,P.088 Temerloh,1959,P.060 Bentong,2693,66.71,4,"N.05 Sabai, N.06 Bandar Bentong, N.07 Benus, N.08 Mentakab"
Pahang,P.088 Temerloh,1959,P.063 Temerloh,5015,32.48,5,"N.16 Chenor, N.17 Triang, N.18 Kuala Semantan, N.19 Jenderak, N.20 Sanggang"
Pahang,P.088 Temerloh,1955,P.028 Semantan,7709,99.18,0,
Pahang,P.089 Bentong,2018,P.089 Bentong,1879,100.0,4,"N.33 Bilut, N.34 Ketari, N.35 Sabai, N.36 Pelangai"
Pahang,P.089 Bentong,2003,P.089 Bentong,1869,97.89,4,"N.33 Bilut, N.34 Ketari, N.35 Sabai, N.36 Pelangai"
Pahang,P.089 Bentong,1994,P.083 Bentung,1884,97.8,4,"N.28 Bilut, N.29 Ketari, N.30 Sabai, N.31 Pelangai"
Pahang,P.089 Bentong,1984,P.079 Bentung,1872,97.59,3,"N.25 Bilut, N.26 Karak, N.27 Pelangai"
Pahang,P.089 Bentong,1974,P.070 Bentong,2602,98.7,3,"N.21 Karak, N.22 Bandar Bentong, N.23 Semantan"
Pahang,P.089 Bentong,1959,P.060 Bentong,2693,98.53,4,"N.05 Sabai, N.06 Bandar Bentong, N.07 Benus, N.08 Mentakab"
Pahang,P.089 Bentong,1955,P.028 Semantan,7709,98.99,0,
Pahang,P.090 Bera,2018,P.090 Bera,2233,100.0,3,"N.37 Guai, N.38 Triang, N.39 Kemayan"
Pahang,P.090 Bera,2003,P.090 Bera,2235,98.93,3,"N.37 Guai, N.38 Triang, N.39 Kemayan"
Pahang,P.090 Bera,1994,P.084 Temerluh,2489,98.79,4,"N.32 Semantan, N.33 Teriang, N.34 Guai, N.35 Bera"
Pahang,P.090 Bera,1984,P.080 Temerluh,2492,99.07,3,"N.28 Semantan, N.29 Teriang, N.30 Bera"
Pahang,P.090 Bera,1974,P.072 Temerloh,2771,98.67,4,"N.29 Mentakab, N.30 Bandar Temerloh, N.31 Bera, N.32 Triang"
Pahang,P.090 Bera,1959,P.063 Temerloh,5015,98.81,5,"N.16 Chenor, N.17 Triang, N.18 Kuala Semantan, N.19 Jenderak, N.20 Sanggang"
Pahang,P.090 Bera,1955,P.028 Semantan,7709,99.15,0,
Pahang,P.091 Rompin,2018,P.091 Rompin,5456,100.0,3,"N.40 Bukit Ibam, N.41 Muadzam Shah, N.42 Tioman"
Pahang,P.091 Rompin,2003,P.091 Rompin,5611,99.57,3,"N.40 Bukit Ibam, N.41 Muadzam Shah, N.42 Tioman"
Pahang,P.091 Rompin,1994,P.085 Rompin,5638,99.62,3,"N.36 Bukit Ibam, N.37 Muadzam Shah, N.38 Tioman"
Pahang,P.091 Rompin,1984,P.081 Rompin,7665,99.77,3,"N.31 Cini, N.32 Bukit Ibam, N.33 Tioman"
Pahang,P.091 Rompin,1974,P.071 Pekan,9473,99.81,5,"N.24 Kuala Pahang, N.25 Chini, N.26 Bandar Pekan, N.27 Bukit Ibam, N.28 Rompin"
Pahang,P.091 Rompin,1959,P.062 Pekan,10016,99.81,3,"N.13 Kuala Pahang, N.14 Pahang Tua, N.15 Rompin"
Pahang,P.091 Rompin,1955,P.029 Pahang Timor,12793,99.81,0,
Selangor,P.092 Sabak Bernam,2018,P.092 Sabak Bernam,336,100.0,2,"N.01 Sungai Air Tawar, N.02 Sabak"
Selangor,P.092 Sabak Bernam,2003,P.092 Sabak Bernam,350,99.97,2,"N.01 Sungai Air Tawar, N.02 Sabak"
Selangor,P.092 Sabak Bernam,1994,P.086 Sabak Bernam,362,99.82,3,"N.01 Sungai Air Tawar, N.02 Sabak, N.03 Sungai Besar"
Selangor,P.092 Sabak Bernam,1984,P.082 Sabak Bernam,362,99.79,3,"N.01 Sungai Air Tawar, N.02 Sabak, N.03 Sungai Besar"
Selangor,P.092 Sabak Bernam,1974,P.073 Sabak Bernam,363,99.81,3,"N.01 Sungai Ayer Tawar, N.02 Sabak, N.03 Sungai Besar"
Selangor,P.092 Sabak Bernam,1959,P.077 Sabak Bernam,745,99.81,2,"N.25 Sabak, N.26 Sungei Besar"
Selangor,P.092 Sabak Bernam,1955,P.020 Kuala Selangor,1862,99.81,0,
Selangor,P.093 Sungai Besar,2018,P.093 Sungai Besar,641,100.0,2,"N.03 Sungai Panjang, N.04 Sekinchan"
Selangor,P.093 Sungai Besar,2003,P.093 Sungai Besar,644,98.82,2,"N.03 Sungai Panjang, N.04 Sekinchan"
Selangor,P.093 Sungai Besar,1994,P.087 Tanjong Karang,1081,97.35,3,"N.04 Sungai Panjang, N.05 Sekinchan, N.06 Sungai Burong"
Selangor,P.093 Sungai Besar,1984,P.083 Tanjong Karang,723,92.52,3,"N.04 Sungai Panjang, N.05 Sekinchan, N.06 Sungai Burong"
Selangor,P.093 Sungai Besar,1974,P.074 Tanjong Karang,748,92.46,3,"N.04 Sungai Panjang, N.05 Sekinchan, N.06 Sungai Burong"
Selangor,P.093 Sungai Besar,1959,P.077 Sabak Bernam,745,61.07,2,"N.25 Sabak, N.26 Sungei Besar"
Selangor,P.093 Sungai Besar,1959,P.065 Kuala Selangor,1117,38.91,2,"N.01 Tanjong Karang, N.02 Kuala Selangor Pekan"
Selangor,P.093 Sungai Besar,1955,P.020 Kuala Selangor,1862,99.97,0,
Selangor,P.094 Hulu Selangor,2018,P.094 Hulu Selangor,1712,100.0,3,"N.05 Hulu Bernam, N.06 Kuala Kubu Baharu, N.07 Batang Kali"
Selangor,P.094 Hulu Selangor,2003,P.094 Hulu Selangor,1720,99.86,3,"N.05 Hulu Bernam, N.06 Kuala Kubu Baharu, N.07 Batang Kali"
Selangor,P.094 Hulu Selangor,1994,P.088 Hulu Selangor,1717,99.75,3,"N.07 Hulu Bernam, N.08 Kuala Kubu Baharu, N.09 Batang Kali"
Selangor,P.094 Hulu Selangor,1984,P.084 Hulu Selangor,1720,99.57,3,"N.07 Kalumpang, N.08 Kuala Kubu Baharu, N.09 Batang Kali"
Selangor,P.094 Hulu Selangor,1974,P.075 Ulu Selangor,1762,99.47,3,"N.07 Kalumpang, N.08 Kuala Kubu Bharu, N.09 Batang Kali"
Selangor,P.094 Hulu Selangor,1959,P.078 Ulu Selangor,1574,88.86,2,"N.27 Ulu Bernam, N.28 Kuala Kubu"
Selangor,P.094 Hulu Selangor,1959,P.068 Rawang,788,10.66,2,"N.07 Serendah, N.08 Kuang"
Selangor,P.094 Hulu Selangor,1955,P.019 Ulu Selangor,2363,99.52,0,
Selangor,P.095 Tanjong Karang,2018,P.095 Tanjong Karang,790,100.0,2,"N.09 Permatang, N.08 Sungai Burong"
Selangor,P.095 Tanjong Karang,2003,P.095 Tanjong Karang,782,97.68,2,"N.08 Sungai Burong, N.09 Permatang"
Selangor,P.095 Tanjong Karang,1994,P.087 Tanjong Karang,1081,56.95,3,"N.04 Sungai Panjang, N.05 Sekinchan, N.06 Sungai Burong"
Selangor,P.095 Tanjong Karang,1994,P.089 Kuala Selangor,809,42.37,3,"N.10 Permatang, N.11 Ijuk, N.12 Jeram"
Selangor,P.095 Tanjong Karang,1984,P.085 Kuala Selangor,923,83.48,3,"N.10 Sungai Tinggi, N.11 Permatang, N.12 Seri Cahaya"
Selangor,P.095 Tanjong Karang,1984,P.083 Tanjong Karang,723,15.42,3,"N.04 Sungai Panjang, N.05 Sekinchan, N.06 Sungai Burong"
Selangor,P.095 Tanjong Karang,1974,P.076 Kuala Selangor,1105,75.15,3,"N.10 Permatang, N.11 Asam Jawa, N.12 Jeram"
Selangor,P.095 Tanjong Karang,1974,P.074 Tanjong Karang,748,18.32,3,"N.04 Sungai Panjang, N.05 Sekinchan, N.06 Sungai Burong"
Selangor,P.095 Tanjong Karang,1959,P.065 Kuala Selangor,1117,73.36,2,"N.01 Tanjong Karang, N.02 Kuala Selangor Pekan"
Selangor,P.095 Tanjong Karang,1959,P.068 Rawang,788,20.16,2,"N.07 Serendah, N.08 Kuang"
Selangor,P.095 Tanjong Karang,1955,P.020 Kuala Selangor,1862,73.38,0,
Selangor,P.095 Tanjong Karang,1955,P.019 Ulu Selangor,2363,26.62,0,
Selangor,P.096 Kuala Selangor,2018,P.096 Kuala Selangor,441,100.0,3,"N.10 Bukit Melawati, N.11 Ijok, N.12 Jeram"
Selangor,P.096 Kuala Selangor,2003,P.096 Kuala Selangor,471,98.41,3,"N.10 Bukit Melawati, N.11 Ijok, N.12 Jeram"
Selangor,P.096 Kuala Selangor,1994,P.089 Kuala Selangor,809,99.45,3,"N.10 Permatang, N.11 Ijuk, N.12 Jeram"
Selangor,P.096 Kuala Selangor,1984,P.085 Kuala Selangor,923,50.81,3,"N.10 Sungai Tinggi, N.11 Permatang, N.12 Seri Cahaya"
Selangor,P.096 Kuala Selangor,1984,P.086 Kapar,627,48.84,3,"N.13 Jeram, N.14 Sementa, N.15 Selat Klang"
Selangor,P.096 Kuala Selangor,1974,P.076 Kuala Selangor,1105,99.51,3,"N.10 Permatang, N.11 Asam Jawa, N.12 Jeram"
Selangor,P.096 Kuala Selangor,1959,P.065 Kuala Selangor,1117,58.19,2,"N.01 Tanjong Karang, N.02 Kuala Selangor Pekan"
Selangor,P.096 Kuala Selangor,1959,P.067 Kapar,368,29.17,2,"N.05 Jeram, N.06 Sementa"
Selangor,P.096 Kuala Selangor,1959,P.068 Rawang,788,12.65,2,"N.07 Serendah, N.08 Kuang"
Selangor,P.096 Kuala Selangor,1955,P.020 Kuala Selangor,1862,58.19,0,
Selangor,P.096 Kuala Selangor,1955,P.023 Selangor Tengah,771,29.17,0,
Selangor,P.096 Kuala Selangor,1955,P.019 Ulu Selangor,2363,12.64,0,
Selangor,P.097 Selayang,2018,P.097 Selayang,288,100.0,3,"N.13 Kuang, N.14 Rawang, N.15 Taman Templer"
Selangor,P.097 Selayang,2003,P.097 Selayang,300,98.06,3,"N.13 Kuang, N.14 Rawang, N.15 Taman Templer"
Selangor,P.097 Selayang,1994,P.090 Selayang,336,85.64,3,"N.13 Rawang, N.14 Selayang Baharu, N.15 Paya Jaras"
Selangor,P.097 Selayang,1994,P.091 Gombak,305,13.13,3,"N.16 Sungai Tua, N.17 Gombak Setia, N.18 Hulu Kelang"
Selangor,P.097 Selayang,1984,P.087 Selayang,583,97.55,3,"N.16 Rawang, N.17 Gombak Setia, N.18 Paya Jaras"
Selangor,P.097 Selayang,1974,P.077 Selayang,716,96.36,3,"N.13 Rawang, N.14 Gombak, N.15 Ampang"
Selangor,P.097 Selayang,1959,P.068 Rawang,788,89.62,2,"N.07 Serendah, N.08 Kuang"
Selangor,P.097 Selayang,1955,P.019 Ulu Selangor,2363,89.69,0,
