state,parlimen,area_name,ballot_order,name,candidate_uid,party,party_uid,votes
Sarawak,P.218 Sibuti,Sibuti,2,Ahmad Lai Bin Bujang,3624,BN,25,13348
Sarawak,P.219 Miri,Miri,1,Michael Teo Yu Keng,3625,PKR,11,26909
Sarawak,P.219 Miri,Miri,2,Sebastian Ting Chiew Yew,3977,BN,25,24917
Sarawak,P.219 Miri,Miri,3,Chong Kon Fatt,2585,STAR,64,306
Sarawak,P.220 Baram,Baram,1,Anyi Ngau,3978,BN,25,9182
Sarawak,P.220 Baram,Baram,2,Patrick Sibat,3979,BEBAS,1,363
Sarawak,P.220 Baram,Baram,3,Roland Engan,3980,PKR,11,8988
Sarawak,P.221 Limbang,Limbang,1,Baru Bian,3981,PKR,11,4698
Sarawak,P.221 Limbang,Limbang,2,Hasbi Bin Habibollah,3627,BN,25,12999
Sarawak,P.222 Lawas,Lawas,1,Henry Sum Agong,2912,BN,25,9928
Sarawak,P.222 Lawas,Lawas,2,Bob Baru Langub,3982,DAP,18,3898
Sarawak,P.222 Lawas,Lawas,3,Alirahman Bin Kamseh,3983,STAR,64,69
