date,election,state,seat,ballot_order,candidate_rn,name_on_ballot,party_on_ballot,party_uid,party,coalition_uid,coalition,votes
2013-05-05,SE-13,Kelantan,N.36 Bukit Bunga,1,6845,Mohd Adhan Bin Kechik,BN,001-UMNO,UMNO,3,BN,7692
2013-05-05,SE-13,Kelantan,N.36 Bukit Bunga,2,8322,Abang Li Pak Teh Rojak,PAS,004-PAS,PAS,7,PR,6159
2013-05-05,SE-13,Kelantan,N.37 Air Lanas,1,6581,Dato' Pa,BN,001-UMNO,UMNO,3,BN,6605
2013-05-05,SE-13,Kelantan,N.37 Air Lanas,2,6847,Ustaz Lah,PAS,004-PAS,PAS,7,PR,6558
2013-05-05,SE-13,Kelantan,N.38 Kuala Balah,1,10087,Ramlan Bin Mat,PKR,078-PKR,PKR,7,PR,4097
2013-05-05,SE-13,Kelantan,N.38 Kuala Balah,2,6849,Abdul Aziz Bin Derashid,BN,001-UMNO,UMNO,3,BN,6173
2013-05-05,SE-13,Kelantan,N.39 Mengkebang,1,8324,Hj. Azizzuddin,BN,001-UMNO,UMNO,3,BN,7163
2013-05-05,SE-13,Kelantan,N.39 Mengkebang,2,8325,Ustaz Latiff,PAS,004-PAS,PAS,7,PR,8235
2013-05-05,SE-13,Kelantan,N.40 Guchil,1,10088,Cikgu Roslan,PKR,078-PKR,PKR,7,PR,7803
2013-05-05,SE-13,Kelantan,N.40 Guchil,2,10089,Bustaman Yaacob,BEBAS,000-BEBAS,BEBAS,0,ALONE,146
2013-05-05,SE-13,Kelantan,N.40 Guchil,3,10090,Pak Long Che Sin Kampung Batu Balai,BEBAS,000-BEBAS,BEBAS,0,ALONE,37
2013-05-05,SE-13,Kelantan,N.40 Guchil,4,3369,Datuk Haji Nik Sapeia Bin Nik Yusof,BN,001-UMNO,UMNO,3,BN,7311
2013-05-05,SE-13,Kelantan,N.41 Manek Urai,1,10091,Abe Jalal,BN,001-UMNO,UMNO,3,BN,6169
2013-05-05,SE-13,Kelantan,N.41 Manek Urai,2,9589,Abe Uji,PAS,004-PAS,PAS,7,PR,7802
2013-05-05,SE-13,Kelantan,N.42 Dabong,1,7622,Dato' Ramzi Ab Rahman,BN,001-UMNO,UMNO,3,BN,4612
2013-05-05,SE-13,Kelantan,N.42 Dabong,2,10092,Tok Imam Ku Zaki,PAS,004-PAS,PAS,7,PR,4383
2013-05-05,SE-13,Kelantan,N.43 Nenggiri,1,10093,Abdul Aziz Bin Mohamed,BEBAS,000-BEBAS,BEBAS,0,ALONE,368
2013-05-05,SE-13,Kelantan,N.43 Nenggiri,2,8331,Yusoff,BN,001-UMNO,UMNO,3,BN,6654
2013-05-05,SE-13,Kelantan,N.43 Nenggiri,3,10094,Md Azihan,PKR,078-PKR,PKR,7,PR,2805
2013-05-05,SE-13,Kelantan,N.44 Paloh,1,10095,Amran Ghani,PKR,078-PKR,PKR,7,PR,3910
2013-05-05,SE-13,Kelantan,N.44 Paloh,2,6122,Dato' La,BN,001-UMNO,UMNO,3,BN,7847
2013-05-05,SE-13,Kelantan,N.45 Galas,1,10096,Ustaz Lah,PAS,004-PAS,PAS,7,PR,5655
2013-05-05,SE-13,Kelantan,N.45 Galas,2,9594,Ab Aziz Yusoff,BN,001-UMNO,UMNO,3,BN,6956
2018-05-09,SE-14,Kelantan,N.01 Pengkalan Kubor,1,11254,Ustaz Hj Razi,BN,001-UMNO,UMNO,3,BN,8563
2018-05-09,SE-14,Kelantan,N.01 Pengkalan Kubor,2,11255,Ustaz Lan,PAS,004-PAS,PAS,9,GS,10142
2018-05-09,SE-14,Kelantan,N.01 Pengkalan Kubor,3,10724,Dato' Rosdi,PKR,107-BERSATU,BERSATU,8,PH,1583
2018-05-09,SE-14,Kelantan,N.02 Kelaboran,1,11256,Kak Jah,PKR,046-AMANAH,AMANAH,8,PH,1970
2018-05-09,SE-14,Kelantan,N.02 Kelaboran,2,11257,Cikgu Hashim,BN,001-UMNO,UMNO,3,BN,7493
2018-05-09,SE-14,Kelantan,N.02 Kelaboran,3,11258,Cikgu Nan,PAS,004-PAS,PAS,9,GS,12422
2018-05-09,SE-14,Kelantan,N.03 Pasir Pekan,1,6802,Dato' Ust Mad,PAS,004-PAS,PAS,9,GS,14298
2018-05-09,SE-14,Kelantan,N.03 Pasir Pekan,2,11259,Wan Jo,PKR,046-AMANAH,AMANAH,8,PH,2140
2018-05-09,SE-14,Kelantan,N.03 Pasir Pekan,3,11260,Hj. Wan Sanusi,BN,001-UMNO,UMNO,3,BN,5946
2018-05-09,SE-14,Kelantan,N.04 Wakaf Bharu,1,11261,Abe K,PKR,046-AMANAH,AMANAH,8,PH,1999
2018-05-09,SE-14,Kelantan,N.04 Wakaf Bharu,2,11262,Haji Rusli Abdullah,PAS,004-PAS,PAS,9,GS,10287
2018-05-09,SE-14,Kelantan,N.04 Wakaf Bharu,3,8295,Datuk Rosdi,BN,001-UMNO,UMNO,3,BN,9900
2018-05-09,SE-14,Kelantan,N.05 Kijang,1,11263,Nik Azmi,PKR,078-PKR,PKR,8,PH,1828
2018-05-09,SE-14,Kelantan,N.05 Kijang,2,11264,Azuan,BN,001-UMNO,UMNO,3,BN,5281
2018-05-09,SE-14,Kelantan,N.05 Kijang,3,9736,Dr Izani,PAS,004-PAS,PAS,9,GS,9998
2018-05-09,SE-14,Kelantan,N.06 Chempaka,1,11265,Fareez,BN,001-UMNO,UMNO,3,BN,7075
2018-05-09,SE-14,Kelantan,N.06 Chempaka,2,10726,Ustaz Fathan,PAS,004-PAS,PAS,9,GS,10549
2018-05-09,SE-14,Kelantan,N.06 Chempaka,3,11266,Ustaz Nik Omar,PKR,046-AMANAH,AMANAH,8,PH,2418
2018-05-09,SE-14,Kelantan,N.07 Panchor,1,6569,Dato' Nik Amar,PAS,004-PAS,PAS,9,GS,13597
2018-05-09,SE-14,Kelantan,N.07 Panchor,2,11267,Zarina Eusope,BN,001-UMNO,UMNO,3,BN,6309
2018-05-09,SE-14,Kelantan,N.07 Panchor,3,11268,Hazmi Hassan,PKR,046-AMANAH,AMANAH,8,PH,2394
2018-05-09,SE-14,Kelantan,N.08 Tanjong Mas,1,11269,Madihah Binti Ab Aziz,BN,001-UMNO,UMNO,3,BN,4945
2018-05-09,SE-14,Kelantan,N.08 Tanjong Mas,2,11270,Dr Hafidzah,PKR,046-AMANAH,AMANAH,8,PH,6139
2018-05-09,SE-14,Kelantan,N.08 Tanjong Mas,3,8298,Kak Ani,PAS,004-PAS,PAS,9,GS,13154
2018-05-09,SE-14,Kelantan,N.09 Kota Lama,1,11271,Chua Hock Kuan,BN,003-MCA,MCA,3,BN,5502
2018-05-09,SE-14,Kelantan,N.09 Kota Lama,2,7620,Dato' Anuar Tan,PAS,004-PAS,PAS,9,GS,8410
2018-05-09,SE-14,Kelantan,N.09 Kota Lama,3,11272,Tan Sri Rashid,PKR,107-BERSATU,BERSATU,8,PH,6965
2018-05-09,SE-14,Kelantan,N.09 Kota Lama,4,11273,Khairul Nizam,PSM,074-PSM,PSM,0,ALONE,54
2018-05-09,SE-14,Kelantan,N.09 Kota Lama,5,10052,Izat Bukhary,BEBAS,000-BEBAS,BEBAS,0,ALONE,29
2018-05-09,SE-14,Kelantan,N.10 Bunut Payong,1,11274,Datuk Haji Mohamed Hasnan Bin Che Hussin,BN,001-UMNO,UMNO,3,BN,6294
2018-05-09,SE-14,Kelantan,N.10 Bunut Payong,2,11275,Sanusi Bin Hj Othman,PKR,046-AMANAH,AMANAH,8,PH,4586
2018-05-09,SE-14,Kelantan,N.10 Bunut Payong,3,10058,Dr.Ramli,PAS,004-PAS,PAS,9,GS,10921
2018-05-09,SE-14,Kelantan,N.11 Tendong,1,5062,Dato' Dr.Ibrahim B. Ali,BEBAS,000-BEBAS,BEBAS,0,ALONE,1479
2018-05-09,SE-14,Kelantan,N.11 Tendong,2,11276,Dr Wan Zul,PKR,107-BERSATU,BERSATU,8,PH,1360
2018-05-09,SE-14,Kelantan,N.11 Tendong,3,10059,Rozi Muhamad,PAS,004-PAS,PAS,9,GS,8951
2018-05-09,SE-14,Kelantan,N.11 Tendong,4,11277,Dato' Hj Pakya,BN,001-UMNO,UMNO,3,BN,6700
2018-05-09,SE-14,Kelantan,N.12 Pengkalan Pasir,1,11278,Che Johan Bin Che Pa,BN,001-UMNO,UMNO,3,BN,5545
2018-05-09,SE-14,Kelantan,N.12 Pengkalan Pasir,2,11279,Ust.Dr Sha'Rani,PKR,046-AMANAH,AMANAH,8,PH,2570
2018-05-09,SE-14,Kelantan,N.12 Pengkalan Pasir,3,11280,Ir.Suharto Bin Mat Nasir,BEBAS,000-BEBAS,BEBAS,0,ALONE,826
2018-05-09,SE-14,Kelantan,N.12 Pengkalan Pasir,4,2767,Dato' Hj.Hanifa Ahmad,PAS,004-PAS,PAS,9,GS,10143
2018-05-09,SE-14,Kelantan,N.13 Meranti,1,11281,Che Daud Bin Che Man,BEBAS,000-BEBAS,BEBAS,0,ALONE,512
2018-05-09,SE-14,Kelantan,N.13 Meranti,2,11282,Romizu,PKR,046-AMANAH,AMANAH,8,PH,971
2018-05-09,SE-14,Kelantan,N.13 Meranti,3,6818,Dato' Us Hj Nassuruddin Hj Daud,PAS,004-PAS,PAS,9,GS,10318
2018-05-09,SE-14,Kelantan,N.13 Meranti,4,11283,Anuar Husin (Jasa),BN,001-UMNO,UMNO,3,BN,4218
2018-05-09,SE-14,Kelantan,N.14 Chetok,1,11284,Tok Imam Li,PKR,046-AMANAH,AMANAH,8,PH,1928
2018-05-09,SE-14,Kelantan,N.14 Chetok,2,5325,Zakaria Bin Hasan,BEBAS,000-BEBAS,BEBAS,0,ALONE,25
2018-05-09,SE-14,Kelantan,N.14 Chetok,3,11285,Ustaz Afifi,BN,001-UMNO,UMNO,3,BN,6044
2018-05-09,SE-14,Kelantan,N.14 Chetok,4,11286,Haji Zuraidin Bin Abdullah,PAS,004-PAS,PAS,9,GS,8701
2018-05-09,SE-14,Kelantan,N.15 Gual Periok,1,11287,Cikgu Li,BN,001-UMNO,UMNO,3,BN,6509
2018-05-09,SE-14,Kelantan,N.15 Gual Periok,2,11288,Lawyer Wan,PKR,046-AMANAH,AMANAH,8,PH,1570
2018-05-09,SE-14,Kelantan,N.15 Gual Periok,3,9127,Ustaz Mat,PAS,004-PAS,PAS,9,GS,8632
2018-05-09,SE-14,Kelantan,N.16 Apam Putra,1,11289,Akbar,BN,001-UMNO,UMNO,3,BN,6786
2018-05-09,SE-14,Kelantan,N.16 Apam Putra,2,10062,Abd Rasul,PAS,004-PAS,PAS,9,GS,7134
2018-05-09,SE-14,Kelantan,N.16 Apam Putra,3,11290,Syam Ghaz,PKR,046-AMANAH,AMANAH,8,PH,1082
2018-05-09,SE-14,Kelantan,N.17 Salor,1,7402,Husam Musa,PKR,046-AMANAH,AMANAH,8,PH,3617
2018-05-09,SE-14,Kelantan,N.17 Salor,2,11291,Haji Saiful,PAS,004-PAS,PAS,9,GS,11206
2018-05-09,SE-14,Kelantan,N.17 Salor,3,10063,Datuk Noordin,BN,001-UMNO,UMNO,3,BN,6540
2018-05-09,SE-14,Kelantan,N.18 Pasir Tumboh,1,11292,Cikgu Noor Yazid,PKR,046-AMANAH,AMANAH,8,PH,2759
2018-05-09,SE-14,Kelantan,N.18 Pasir Tumboh,2,10065,Ustaz Abd Rahman,PAS,004-PAS,PAS,9,GS,12470
2018-05-09,SE-14,Kelantan,N.18 Pasir Tumboh,3,11293,Bakri Bin Yusoff,BN,001-UMNO,UMNO,3,BN,5049
2018-05-09,SE-14,Kelantan,N.19 Demit,1,11294,Kak Long Nurul Amal,BN,001-UMNO,UMNO,3,BN,4553
2018-05-09,SE-14,Kelantan,N.19 Demit,2,10066,Kak Taz,PAS,004-PAS,PAS,9,GS,13621
2018-05-09,SE-14,Kelantan,N.19 Demit,3,11295,Dr.Wan Ahmad Kamil,PKR,046-AMANAH,AMANAH,8,PH,3601
2018-05-09,SE-14,Kelantan,N.20 Tawang,1,6823,Ustaz Hassan,PAS,004-PAS,PAS,9,GS,14991
2018-05-09,SE-14,Kelantan,N.20 Tawang,2,11296,Datuk Mohd Radzuan Bin Abdullah,BN,001-UMNO,UMNO,3,BN,10408
2018-05-09,SE-14,Kelantan,N.21 Pantai Irama,1,10070,Haji Mie,PAS,004-PAS,PAS,9,GS,12827
2018-05-09,SE-14,Kelantan,N.21 Pantai Irama,2,8310,Dato' Dr. Ilias Bin Husain,BN,001-UMNO,UMNO,3,BN,10348
2018-05-09,SE-14,Kelantan,N.21 Pantai Irama,3,11297,Hj Ismail,PKR,046-AMANAH,AMANAH,8,PH,1445
2018-05-09,SE-14,Kelantan,N.22 Jelawat,1,11298,Pak Su Wan,BN,001-UMNO,UMNO,3,BN,9968
2018-05-09,SE-14,Kelantan,N.22 Jelawat,2,9131,Cikgu Azziz,PAS,004-PAS,PAS,9,GS,12463
2018-05-09,SE-14,Kelantan,N.22 Jelawat,3,11299,Mohd Fami Zakaria,PKR,107-BERSATU,BERSATU,8,PH,1425
2018-05-09,SE-14,Kelantan,N.23 Melor,1,8911,Hj Aziz,PKR,078-PKR,PKR,8,PH,2122
2018-05-09,SE-14,Kelantan,N.23 Melor,2,8311,Cikgu Haji Azmi,BN,001-UMNO,UMNO,3,BN,7173
2018-05-09,SE-14,Kelantan,N.23 Melor,3,10072,Dr. Yusnan,PAS,004-PAS,PAS,9,GS,7820
2018-05-09,SE-14,Kelantan,N.24 Kadok,1,11300,Ustaz Him,PKR,046-AMANAH,AMANAH,8,PH,1246
2018-05-09,SE-14,Kelantan,N.24 Kadok,2,9132,Hj Azami,PAS,004-PAS,PAS,9,GS,7025
2018-05-09,SE-14,Kelantan,N.24 Kadok,3,11301,Azam Ismail,BN,001-UMNO,UMNO,3,BN,5161
2018-05-09,SE-14,Kelantan,N.25 Kok Lanas,1,10074,Ustaz Nik,PAS,004-PAS,PAS,9,GS,9799
2018-05-09,SE-14,Kelantan,N.25 Kok Lanas,2,11302,Dr. Hanapi,PKR,046-AMANAH,AMANAH,8,PH,1779
2018-05-09,SE-14,Kelantan,N.25 Kok Lanas,3,7634,Datuk Alwi,BN,001-UMNO,UMNO,3,BN,10921
2018-05-09,SE-14,Kelantan,N.26 Bukit Panau,1,10076,Cikgu Dayang Saniah,BN,001-UMNO,UMNO,3,BN,10215
2018-05-09,SE-14,Kelantan,N.26 Bukit Panau,2,8313,Dato' Abdul Fattah,PAS,004-PAS,PAS,9,GS,14506
2018-05-09,SE-14,Kelantan,N.26 Bukit Panau,3,11303,Lawyer Hisham,PKR,046-AMANAH,AMANAH,8,PH,2963
2018-05-09,SE-14,Kelantan,N.27 Gual Ipoh,1,10075,Cikgu Bakri,BN,001-UMNO,UMNO,3,BN,8509
2018-05-09,SE-14,Kelantan,N.27 Gual Ipoh,2,8315,Cikgu Wan Yusoff,PAS,004-PAS,PAS,9,GS,7094
2018-05-09,SE-14,Kelantan,N.27 Gual Ipoh,3,11304,Abe Soba,PKR,046-AMANAH,AMANAH,8,PH,499
2018-05-09,SE-14,Kelantan,N.28 Kemahang,1,11305,Wan Rakemi,BN,001-UMNO,UMNO,3,BN,6338
2018-05-09,SE-14,Kelantan,N.28 Kemahang,2,7647,Mej (B) Dato Nizam,PAS,004-PAS,PAS,9,GS,7261
2018-05-09,SE-14,Kelantan,N.28 Kemahang,3,11306,Bahari Bin Mohamad Nor,PKR,107-BERSATU,BERSATU,8,PH,737
2018-05-09,SE-14,Kelantan,N.29 Selising,1,11307,Cikgu Ismail,PKR,078-PKR,PKR,8,PH,808
2018-05-09,SE-14,Kelantan,N.29 Selising,2,11308,Ustaz Tuan Saripudin,PAS,004-PAS,PAS,9,GS,9640
2018-05-09,SE-14,Kelantan,N.29 Selising,3,10077,Zul Ali,BN,001-UMNO,UMNO,3,BN,6520
2018-05-09,SE-14,Kelantan,N.30 Limbongan,1,10080,Ustaz Nazlan,PAS,004-PAS,PAS,9,GS,10563
2018-05-09,SE-14,Kelantan,N.30 Limbongan,2,11309,Cikgu Zarir,PKR,046-AMANAH,AMANAH,8,PH,1921
2018-05-09,SE-14,Kelantan,N.30 Limbongan,3,11310,Tok Imam Hanafiah,BN,001-UMNO,UMNO,3,BN,7425
2018-05-09,SE-14,Kelantan,N.31 Semerak,1,10081,Cikgu Awi,BN,001-UMNO,UMNO,3,BN,7646
2018-05-09,SE-14,Kelantan,N.31 Semerak,2,11311,Kapten Wan Marzudi,PKR,107-BERSATU,BERSATU,8,PH,950
2018-05-09,SE-14,Kelantan,N.31 Semerak,3,9136,Tok Wan Hassan,PAS,004-PAS,PAS,9,GS,8278
2018-05-09,SE-14,Kelantan,N.32 Gaal,1,11312,Ustaz Rodzi,PAS,004-PAS,PAS,9,GS,7533
2018-05-09,SE-14,Kelantan,N.32 Gaal,2,11313,Dato' Dr. Kaisan,BN,001-UMNO,UMNO,3,BN,5956
2018-05-09,SE-14,Kelantan,N.32 Gaal,3,11314,Abe Man Batu Hitam,PKR,046-AMANAH,AMANAH,8,PH,897
2018-05-09,SE-14,Kelantan,N.33 Pulai Chondong,1,11315,Ustaz Azhar,PAS,004-PAS,PAS,9,GS,9140
2018-05-09,SE-14,Kelantan,N.33 Pulai Chondong,2,11316,Cikgu Din,PKR,107-BERSATU,BERSATU,8,PH,1328
2018-05-09,SE-14,Kelantan,N.33 Pulai Chondong,3,11317,Hj Ahmad Tarmizi,BN,001-UMNO,UMNO,3,BN,7021
2018-05-09,SE-14,Kelantan,N.34 Temangan,1,9137,Dato' Dr. Fadzli Hassan,PAS,004-PAS,PAS,9,GS,8711
2018-05-09,SE-14,Kelantan,N.34 Temangan,2,11318,Redzuan,PKR,078-PKR,PKR,8,PH,914
2018-05-09,SE-14,Kelantan,N.34 Temangan,3,11319,Cikgu Adnan,BN,001-UMNO,UMNO,3,BN,6814
2018-05-09,SE-14,Kelantan,N.35 Kemuning,1,10086,Ustaz Li,PAS,004-PAS,PAS,9,GS,9969
2018-05-09,SE-14,Kelantan,N.35 Kemuning,2,11320,Cikgu Kadir,PKR,046-AMANAH,AMANAH,8,PH,2163
2018-05-09,SE-14,Kelantan,N.35 Kemuning,3,10085,Eriandi,BN,001-UMNO,UMNO,3,BN,8934
2018-05-09,SE-14,Kelantan,N.36 Bukit Bunga,1,6845,Dato' Adhan Kechik,BN,001-UMNO,UMNO,3,BN,7068
2018-05-09,SE-14,Kelantan,N.36 Bukit Bunga,2,11321,Haji Ramzi Bin Mohd Yusoff,PAS,004-PAS,PAS,9,GS,5987
2018-05-09,SE-14,Kelantan,N.36 Bukit Bunga,3,11322,Asran Bin Alias,PKR,107-BERSATU,BERSATU,8,PH,659
2018-05-09,SE-14,Kelantan,N.37 Air Lanas,1,6847,Dato' Ustaz Lah,PAS,004-PAS,PAS,9,GS,6884
2018-05-09,SE-14,Kelantan,N.37 Air Lanas,2,11323,Dr Aminuddin,PKR,107-BERSATU,BERSATU,8,PH,608
2018-05-09,SE-14,Kelantan,N.37 Air Lanas,3,6581,Dato' Pa,BN,001-UMNO,UMNO,3,BN,7243
2018-05-09,SE-14,Kelantan,N.38 Kuala Balah,1,11324,Hj. Pendi,PAS,004-PAS,PAS,9,GS,4714
2018-05-09,SE-14,Kelantan,N.38 Kuala Balah,2,6849,Datuk Aziz,BN,001-UMNO,UMNO,3,BN,5592
2018-05-09,SE-14,Kelantan,N.39 Mengkebang,1,11325,Cikgu Wan Azlan,PKR,046-AMANAH,AMANAH,8,PH,829
2018-05-09,SE-14,Kelantan,N.39 Mengkebang,2,11326,Tok Ime Mat Min,PAS,004-PAS,PAS,9,GS,9295
2018-05-09,SE-14,Kelantan,N.39 Mengkebang,3,11327,Ustaz Zaki,BN,001-UMNO,UMNO,3,BN,5944
2018-05-09,SE-14,Kelantan,N.40 Guchil,1,11328,Zuber Bin Hassan,BN,001-UMNO,UMNO,3,BN,5285
2018-05-09,SE-14,Kelantan,N.40 Guchil,2,10088,Cikgu Roslan,PKR,078-PKR,PKR,8,PH,2362
2018-05-09,SE-14,Kelantan,N.40 Guchil,3,11329,Aziz Ahmad,BEBAS,000-BEBAS,BEBAS,0,ALONE,123
2018-05-09,SE-14,Kelantan,N.40 Guchil,4,11330,Hilmi Abdullah,PAS,004-PAS,PAS,9,GS,7564
2018-05-09,SE-14,Kelantan,N.41 Manek Urai,1,11331,Deraman Bin Mamat,BEBAS,000-BEBAS,BEBAS,0,ALONE,41
2018-05-09,SE-14,Kelantan,N.41 Manek Urai,2,9589,Abe Uji,PAS,004-PAS,PAS,9,GS,8683
2018-05-09,SE-14,Kelantan,N.41 Manek Urai,3,11332,Che Ni Zuki,BN,001-UMNO,UMNO,3,BN,4948
2018-05-09,SE-14,Kelantan,N.41 Manek Urai,4,11333,Ustaz Mat Dahan,PKR,107-BERSATU,BERSATU,8,PH,503
2018-05-09,SE-14,Kelantan,N.42 Dabong,1,10092,Tok Ime Ku Zaki,PAS,004-PAS,PAS,9,GS,4778
2018-05-09,SE-14,Kelantan,N.42 Dabong,2,11334,Mat Awang,BN,001-UMNO,UMNO,3,BN,4189
2018-05-09,SE-14,Kelantan,N.42 Dabong,3,11335,Lawyer Wan,PKR,046-AMANAH,AMANAH,8,PH,427
2018-05-09,SE-14,Kelantan,N.43 Nenggiri,1,9594,Ab Aziz,BN,001-UMNO,UMNO,3,BN,5506
2018-05-09,SE-14,Kelantan,N.43 Nenggiri,2,11336,Tok Ngulu Pi,PAS,004-PAS,PAS,9,GS,5045
2018-05-09,SE-14,Kelantan,N.43 Nenggiri,3,11337,Abang Man,PKR,078-PKR,PKR,8,PH,788
2018-05-09,SE-14,Kelantan,N.44 Paloh,1,11338,Ustaz Man,PAS,004-PAS,PAS,9,GS,5535
2018-05-09,SE-14,Kelantan,N.44 Paloh,2,11339,Ummi Nor,PKR,078-PKR,PKR,8,PH,417
2018-05-09,SE-14,Kelantan,N.44 Paloh,3,11340,Hj. Amran Bin Arifin,BN,001-UMNO,UMNO,3,BN,6974
2018-05-09,SE-14,Kelantan,N.45 Galas,1,11341,Ustaz Mi,PAS,004-PAS,PAS,9,GS,5543
2018-05-09,SE-14,Kelantan,N.45 Galas,2,11342,Abe Din,BN,001-UMNO,UMNO,3,BN,7281
2018-05-09,SE-14,Kelantan,N.45 Galas,3,11343,Nasir,PKR,021-DAP,DAP,8,PH,2973
2023-08-12,SE-15,Kelantan,N.01 Pengkalan Kubor,1,13726,Datuk Zulkifli Tok Krawat,BN,001-UMNO,UMNO,3,BN,8003
2023-08-12,SE-15,Kelantan,N.01 Pengkalan Kubor,2,11255,Ustaz Lan,PAS,004-PAS,PAS,11,PN,14043
2023-08-12,SE-15,Kelantan,N.02 Kelaboran,1,11258,Cikgu Nan,PAS,004-PAS,PAS,11,PN,15890
2023-08-12,SE-15,Kelantan,N.02 Kelaboran,2,13727,Rosdi Razali (Rr24),BN,001-UMNO,UMNO,3,BN,6518
2023-08-12,SE-15,Kelantan,N.03 Pasir Pekan,1,13728,Zamakh Sari Hj. Him,PH,078-PKR,PKR,8,PH,5972
2023-08-12,SE-15,Kelantan,N.03 Pasir Pekan,2,6802,Dato' Ustaz Mad,PAS,004-PAS,PAS,11,PN,18783
2023-08-12,SE-15,Kelantan,N.04 Wakaf Bharu,1,13729,Abe Nan,BN,001-UMNO,UMNO,3,BN,7395
2023-08-12,SE-15,Kelantan,N.04 Wakaf Bharu,2,11262,Hj Mohd Rusli,PAS,004-PAS,PAS,11,PN,15522
2023-08-12,SE-15,Kelantan,N.05 Kijang,1,9736,Dr. Izani,PAS,004-PAS,PAS,11,PN,14552
2023-08-12,SE-15,Kelantan,N.05 Kijang,2,13730,Haris Hussin,BN,001-UMNO,UMNO,3,BN,4644
2023-08-12,SE-15,Kelantan,N.06 Chempaka,1,13731,Nik Normi,BN,001-UMNO,UMNO,3,BN,5504
2023-08-12,SE-15,Kelantan,N.06 Chempaka,2,13732,Nik Bahrum,PAS,004-PAS,PAS,11,PN,16728
2023-08-12,SE-15,Kelantan,N.06 Chempaka,3,13733,Tok Gawa Hj. Him / Abe Li Tok Gawa,BEBAS,000-BEBAS,BEBAS,0,ALONE,234
2023-08-12,SE-15,Kelantan,N.07 Panchor,1,6569,Dato' Nik Amar,PAS,004-PAS,PAS,11,PN,18700
2023-08-12,SE-15,Kelantan,N.07 Panchor,2,13734,Syed Mohd Alidustur Bin Syed Mohd Zain,PH,078-PKR,PKR,8,PH,8014
2023-08-12,SE-15,Kelantan,N.08 Tanjong Mas,1,8298,Kak Ani,PAS,004-PAS,PAS,11,PN,17529
2023-08-12,SE-15,Kelantan,N.08 Tanjong Mas,2,13735,Zinda Khalil,PH,078-PKR,PKR,8,PH,8936
2023-08-12,SE-15,Kelantan,N.09 Kota Lama,1,11270,Dr Hafidzah,PH,046-AMANAH,AMANAH,8,PH,9691
2023-08-12,SE-15,Kelantan,N.09 Kota Lama,2,10052,Izat Bukhary,BEBAS,000-BEBAS,BEBAS,0,ALONE,85
2023-08-12,SE-15,Kelantan,N.09 Kota Lama,3,12976,Andy Tan @ Awang,PRM,009-PRM,PRM,0,ALONE,126
2023-08-12,SE-15,Kelantan,N.09 Kota Lama,4,13736,Dato' Zamri,PAS,004-PAS,PAS,11,PN,9489
2023-08-12,SE-15,Kelantan,N.10 Bunut Payong,1,11274,Datuk Mohamed Hasnan Bin Che Hussin,BN,001-UMNO,UMNO,3,BN,8277
2023-08-12,SE-15,Kelantan,N.10 Bunut Payong,2,13737,Shaari,PAS,004-PAS,PAS,11,PN,13887
2023-08-12,SE-15,Kelantan,N.11 Tendong,1,13738,Tok Nan,BEBAS,000-BEBAS,BEBAS,0,ALONE,1086
2023-08-12,SE-15,Kelantan,N.11 Tendong,2,10059,Rozi Muhamad,PAS,004-PAS,PAS,11,PN,12360
2023-08-12,SE-15,Kelantan,N.11 Tendong,3,13739,Abe Hariri,BN,001-UMNO,UMNO,3,BN,6514
2023-08-12,SE-15,Kelantan,N.12 Pengkalan Pasir,1,13740,Hj Rushdan,PH,046-AMANAH,AMANAH,8,PH,5416
2023-08-12,SE-15,Kelantan,N.12 Pengkalan Pasir,2,13741,Haji Nasriff Daud Yatimee,PAS,004-PAS,PAS,11,PN,13077
2023-08-12,SE-15,Kelantan,N.13 Meranti,1,13742,Tok Gawa Zahri,BN,001-UMNO,UMNO,3,BN,4106
2023-08-12,SE-15,Kelantan,N.13 Meranti,2,6818,Dato' Us. Hj. Nassuruddin,PAS,004-PAS,PAS,11,PN,13260
2023-08-12,SE-15,Kelantan,N.14 Chetok,1,11286,Haji Zuraidin Abdullah,PAS,004-PAS,PAS,11,PN,12202
2023-08-12,SE-15,Kelantan,N.14 Chetok,2,13743,Ezzat Hanuzi,PH,078-PKR,PKR,8,PH,4203
2023-08-12,SE-15,Kelantan,N.15 Gual Periok,1,13744,Abe Wa,BN,001-UMNO,UMNO,3,BN,6448
2023-08-12,SE-15,Kelantan,N.15 Gual Periok,2,13745,Kamaruzaman,PAS,004-PAS,PAS,11,PN,11557
2023-08-12,SE-15,Kelantan,N.16 Apam Putra,1,11289,Datuk Akbar,BN,001-UMNO,UMNO,3,BN,6747
2023-08-12,SE-15,Kelantan,N.16 Apam Putra,2,13746,Abe Zam,PAS,004-PAS,PAS,11,PN,10606
2023-08-12,SE-15,Kelantan,N.17 Salor,1,13747,Abe Joe,PAS,004-PAS,PAS,11,PN,15893
2023-08-12,SE-15,Kelantan,N.17 Salor,2,13748,Adik Mad,BN,001-UMNO,UMNO,3,BN,6433
2023-08-12,SE-15,Kelantan,N.18 Pasir Tumboh,1,10065,Ustaz Abd Rahman,PAS,004-PAS,PAS,11,PN,17814
2023-08-12,SE-15,Kelantan,N.18 Pasir Tumboh,2,13749,Aina Sayuty,PH,078-PKR,PKR,8,PH,5440
