date,election,state,seat,voters_total,ballots_issued,ballots_not_returned,votes_rejected,votes_valid,majority,voter_turnout,majority_perc,votes_rejected_perc,ballots_not_returned_perc
1959-05-20,SE-01,Pulau Pinang,N.21 Jelutong,10514,7744,0,66,7678,2416,73.65417538520069,31.466527741599375,0.8522727272727272,0.0
1959-05-20,SE-01,Pulau Pinang,N.22 Glugor,6347,4593,0,73,4520,384,72.36489680163857,8.495575221238937,1.5893751360766384,0.0
1959-05-20,SE-01,Pulau Pinang,N.23 Balik Pulau,5740,4391,0,58,4333,490,76.49825783972125,11.308562197092083,1.3208836255978138,0.0
1959-05-20,SE-01,Pulau Pinang,N.24 Bayan Lepas,8017,6399,0,184,6215,4321,79.81788699014594,69.52534191472245,2.8754492889513985,0.0
1964-04-25,SE-02,Pulau Pinang,N.01 Butterworth,10495,8240,0,229,8011,1080,78.51357789423535,13.481462988390962,2.779126213592233,0.0
1964-04-25,SE-02,Pulau Pinang,N.02 Bagan Ajam,12310,9508,0,177,9331,1110,77.23801787164906,11.8958311006323,1.8615902397980648,0.0
1964-04-25,SE-02,Pulau Pinang,N.03 Permatang Pauh,12768,10364,0,365,9999,4442,81.17167919799499,44.42444244424442,3.5218062524121962,0.0
1964-04-25,SE-02,Pulau Pinang,N.04 Bukit Mertajam,11938,9653,0,311,9342,1050,80.85944044228513,11.23956326268465,3.221796332746296,0.0
1964-04-25,SE-02,Pulau Pinang,N.05 Alma,11074,9310,0,352,8958,2763,84.070796460177,30.843938379102475,3.780880773361976,0.0
1964-04-25,SE-02,Pulau Pinang,N.06 Sungei Bakap,12017,10289,0,403,9886,2720,85.62037114088375,27.513655674691485,3.916804354164642,0.0
1964-04-25,SE-02,Pulau Pinang,N.07 Nibong Tebal,9181,7637,0,271,7366,1278,83.18265984097593,17.34998642411078,3.5485138143249966,0.0
1964-04-25,SE-02,Pulau Pinang,N.08 Kelawei,6818,5586,0,107,5479,1161,81.93018480492813,21.189998174849425,1.9155030433225921,0.0
1964-04-25,SE-02,Pulau Pinang,N.09 Dhoby Ghaut,10714,8905,0,170,8735,2066,83.11554974799328,23.6519748139668,1.9090398652442448,0.0
1964-04-25,SE-02,Pulau Pinang,N.10 Tanjong Bungah,11991,9980,0,270,9710,2472,83.22908848302893,25.458290422245106,2.7054108216432864,0.0
1964-04-25,SE-02,Pulau Pinang,N.11 Ayer Itam,9608,8195,0,150,8045,127,85.29350541215653,1.5786202610316966,1.8303843807199511,0.0
1964-04-25,SE-02,Pulau Pinang,N.12 Jelutong,13057,10953,0,243,10710,1840,83.88603814046105,17.180205415499533,2.218570254724733,0.0
1964-04-25,SE-02,Pulau Pinang,N.13 Glugor,10355,8697,0,207,8490,1142,83.98841139546113,13.451118963486456,2.3801310796826494,0.0
1964-04-25,SE-02,Pulau Pinang,N.14 Balik Pulau,6960,6023,0,105,5918,796,86.53735632183907,13.450490030415683,1.7433172837456417,0.0
1964-04-25,SE-02,Pulau Pinang,N.15 Bayan Lepas,9919,8603,0,226,8377,3203,86.73253352152435,38.23564521905217,2.626990584679763,0.0
1964-04-25,SE-02,Pulau Pinang,N.16 Kota,11375,9317,0,188,9129,1128,81.9076923076923,12.356227407163983,2.0178168938499517,0.0
1964-04-25,SE-02,Pulau Pinang,N.17 Tanjong Tengah,13018,11020,0,629,10391,479,84.65202027961284,4.609758444808007,5.707803992740472,0.0
1964-04-25,SE-02,Pulau Pinang,N.18 Tanjong Utara,10370,8859,0,220,8639,221,85.42912246865959,2.5581664544507468,2.48335026526696,0.0
1964-04-25,SE-02,Pulau Pinang,N.19 Tanjong Barat,9730,8289,0,157,8132,1140,85.1901336073998,14.018691588785046,1.8940764869103632,0.0
1964-04-25,SE-02,Pulau Pinang,N.20 Sungei Pinang,10717,8966,0,225,8741,1116,83.66147242698516,12.7674179155703,2.509480258755298,0.0
1964-04-25,SE-02,Pulau Pinang,N.21 Tanjong Selatan,10880,9430,0,199,9231,1723,86.67279411764706,18.66536669916585,2.1102863202545072,0.0
1964-04-25,SE-02,Pulau Pinang,N.22 Muda,10419,8885,0,480,8405,4273,85.27689797485364,50.83878643664485,5.402363534046145,0.0
1964-04-25,SE-02,Pulau Pinang,N.23 Kepala Batas,8588,7354,0,280,7074,2969,85.63111318118305,41.97059655074922,3.807451726951319,0.0
1964-04-25,SE-02,Pulau Pinang,N.24 Tasek Glugor,9153,7557,0,473,7084,2954,82.56309406751885,41.699604743083,6.259097525473072,0.0
1969-05-10,SE-03,Pulau Pinang,N.01 Butterworth,10809,8279,0,144,8135,2209,76.59357942455361,27.154271665642288,1.7393405000603939,0.0
1969-05-10,SE-03,Pulau Pinang,N.02 Bagan Ajam,13984,10658,0,257,10401,1849,76.21567505720824,17.777136813767907,2.4113342090448486,0.0
1969-05-10,SE-03,Pulau Pinang,N.03 Permatang Pauh,14548,10819,0,1186,9633,627,74.36761066813308,6.508875739644971,10.962196136426657,0.0
1969-05-10,SE-03,Pulau Pinang,N.04 Bukit Mertajam,13690,10337,0,561,9776,4420,75.50766983199415,45.21276595744681,5.427106510593015,0.0
1969-05-10,SE-03,Pulau Pinang,N.05 Alma,13081,10208,0,711,9497,1860,78.0368473358306,19.585132146993786,6.96512539184953,0.0
1969-05-10,SE-03,Pulau Pinang,N.06 Sungei Bakap,14085,11355,0,633,10722,2484,80.61767838125665,23.167319529938442,5.574636723910172,0.0
1969-05-10,SE-03,Pulau Pinang,N.07 Nibong Tebal,10488,8153,0,481,7672,266,77.73646071700992,3.4671532846715327,5.8996688335581995,0.0
1969-05-10,SE-03,Pulau Pinang,N.08 Kelawei,8239,6280,0,191,6089,2389,76.22284257798276,39.23468549843981,3.0414012738853504,0.0
1969-05-10,SE-03,Pulau Pinang,N.09 Dhoby Ghaut,12775,10153,0,312,9841,3923,79.47553816046967,39.86383497612031,3.0729833546734953,0.0
1969-05-10,SE-03,Pulau Pinang,N.10 Tanjong Bungah,13699,10126,0,635,9491,219,73.91780421928608,2.307449162364345,6.270985581670946,0.0
1969-05-10,SE-03,Pulau Pinang,N.11 Ayer Hitam,12370,9475,0,342,9133,4895,76.59660468876314,53.59684660024089,3.609498680738786,0.0
1969-05-10,SE-03,Pulau Pinang,N.12 Jelutong,16208,12280,0,806,11474,5010,75.76505429417571,43.66393585497647,6.563517915309445,0.0
1969-05-10,SE-03,Pulau Pinang,N.13 Glugor,12800,9486,0,557,8929,1407,74.109375,15.757643633105612,5.871811090027409,0.0
1969-05-10,SE-03,Pulau Pinang,N.14 Balik Pulau,7641,6301,0,351,5950,157,82.46302839942416,2.638655462184874,5.570544358038407,0.0
1969-05-10,SE-03,Pulau Pinang,N.15 Bayan Lepas,10815,8873,0,573,8300,892,82.04345815996301,10.746987951807228,6.457793305533642,0.0
1969-05-10,SE-03,Pulau Pinang,N.16 Kota,11057,8246,0,233,8013,4865,74.57719091977933,60.71384000998378,2.8256124181421294,0.0
1969-05-10,SE-03,Pulau Pinang,N.17 Tanjong Tengah,12249,9988,0,344,9644,5546,81.54135031431137,57.507258399004556,3.4441329595514616,0.0
1969-05-10,SE-03,Pulau Pinang,N.18 Tanjong Utara,10441,7897,0,290,7607,4310,75.63451776649747,56.658341001708955,3.6722806128909715,0.0
1969-05-10,SE-03,Pulau Pinang,N.19 Tanjong Barat,8994,7202,0,279,6923,4835,80.07560595952857,69.83966488516539,3.8739239100249927,0.0
1969-05-10,SE-03,Pulau Pinang,N.20 Sungei Pinang,11769,8811,0,387,8424,1774,74.86617384654602,21.058879392212727,4.39223697650664,0.0
1969-05-10,SE-03,Pulau Pinang,N.21 Tanjong Selatan,10290,7906,0,466,7440,5242,76.83187560738581,70.45698924731182,5.894257525929674,0.0
1969-05-10,SE-03,Pulau Pinang,N.22 Muda,12014,10010,0,718,9292,709,83.31946062926585,7.630219543693499,7.172827172827173,0.0
1969-05-10,SE-03,Pulau Pinang,N.23 Kepala Batas,10029,8253,0,502,7751,920,82.29135507029615,11.869436201780417,6.082636616987762,0.0
1969-05-10,SE-03,Pulau Pinang,N.24 Tasek Glugor,10326,8158,0,860,7298,194,79.00445477435599,2.6582625376815567,10.54179946065212,0.0
1974-08-24,SE-04,Pulau Pinang,N.01 Penaga,0,0,0,0,0,0,,,,
1974-08-24,SE-04,Pulau Pinang,N.02 Bertam,0,0,0,0,0,0,,,,
1974-08-24,SE-04,Pulau Pinang,N.03 Tasek Gelugor,7251,5996,0,142,5854,1593,82.69204247689974,27.212162623846943,2.3682454969979987,0.0
1974-08-24,SE-04,Pulau Pinang,N.04 Bagan Ajam,8880,7233,0,394,6839,2372,81.45270270270271,34.68343325047522,5.44725563390018,0.0
1974-08-24,SE-04,Pulau Pinang,N.05 Bagan Jermal,11347,9510,0,303,9207,1531,83.81069886313564,16.628652112523078,3.1861198738170344,0.0
1974-08-24,SE-04,Pulau Pinang,N.06 Bagan Dalam,11761,9571,0,435,9136,1609,81.37913442734461,17.611646234676005,4.544979625953401,0.0
1974-08-24,SE-04,Pulau Pinang,N.07 Sungai Dua,6967,5555,0,257,5298,3137,79.73302712788862,59.21102302755757,4.626462646264627,0.0
1974-08-24,SE-04,Pulau Pinang,N.08 Kubang Semang,7754,6401,0,281,6120,3767,82.55094144957441,61.552287581699346,4.389939072019996,0.0
1974-08-24,SE-04,Pulau Pinang,N.09 Penanti,7942,6070,0,336,5734,3169,76.42911105514983,55.26682943843739,5.535420098846788,0.0
1974-08-24,SE-04,Pulau Pinang,N.10 Bukit Tengah,8290,6507,0,449,6058,1662,78.49215922798552,27.43479696269396,6.90026125710773,0.0
1974-08-24,SE-04,Pulau Pinang,N.11 Pekan Bukit Mertajam,13345,10845,0,558,10287,327,81.2663919070813,3.178769320501604,5.145228215767634,0.0
1974-08-24,SE-04,Pulau Pinang,N.12 Machang Bubok,8386,6797,0,397,6400,1193,81.0517529215359,18.640625,5.840812122995439,0.0
1974-08-24,SE-04,Pulau Pinang,N.13 Bukit Tambun,7017,5836,0,296,5540,130,83.16944563203648,2.3465703971119134,5.071967100753941,0.0
1974-08-24,SE-04,Pulau Pinang,N.14 Sungai Bakap,8344,6741,0,393,6348,1893,80.78859060402685,29.820415879017016,5.829995549621718,0.0
1974-08-24,SE-04,Pulau Pinang,N.15 Sungai Acheh,9971,7757,0,228,7529,1709,77.79560726105707,22.69889759596228,2.9392806497357227,0.0
1974-08-24,SE-04,Pulau Pinang,N.16 Telok Bahang,10149,8160,0,286,7874,1838,80.40201005025126,23.34264668529337,3.5049019607843137,0.0
1974-08-24,SE-04,Pulau Pinang,N.17 Sungai Nibong,10605,8376,0,361,8015,3742,78.98161244695898,46.68746101060511,4.309933142311366,0.0
1974-08-24,SE-04,Pulau Pinang,N.18 Bayan Lepas,10356,8520,0,318,8202,3945,82.27114716106605,48.09802487198244,3.732394366197183,0.0
1974-08-24,SE-04,Pulau Pinang,N.19 Tanjung Bunga,14060,11035,0,210,10825,2669,78.4850640113798,24.655889145496534,1.9030357951971,0.0
1974-08-24,SE-04,Pulau Pinang,N.20 Ayer Itam,14031,11422,0,346,11076,1005,81.40545934003278,9.073672806067172,3.029241814043075,0.0
1974-08-24,SE-04,Pulau Pinang,N.21 Paya Terubong,12804,10382,0,337,10045,1094,81.08403623867542,10.890990542558487,3.246002696975535,0.0
1974-08-24,SE-04,Pulau Pinang,N.22 Padang Kota,13177,10385,0,297,10088,2240,78.81156560673902,22.204599524187152,2.859894077997111,0.0
1974-08-24,SE-04,Pulau Pinang,N.23 Kampong Kolam,14255,12158,0,339,11819,1179,85.28937215012277,9.975463237160504,2.788287547293963,0.0
1974-08-24,SE-04,Pulau Pinang,N.24 Pengkalan Kota,13977,10815,0,406,10409,2936,77.37711955355226,28.206359880872323,3.7540453074433655,0.0
1974-08-24,SE-04,Pulau Pinang,N.25 Datok Keramat,13334,10676,0,387,10289,3198,80.06599670016499,31.08173777820974,3.624953165979768,0.0
1974-08-24,SE-04,Pulau Pinang,N.26 Sungei Pinang,14608,11960,0,480,11480,1489,81.87294633077765,12.970383275261325,4.013377926421405,0.0
1974-08-24,SE-04,Pulau Pinang,N.27 Bukit Gelugor,14862,11919,0,394,11525,1016,80.19781994348001,8.815618221258134,3.305646446849568,0.0
1978-07-08,SE-05,Pulau Pinang,N.01 Penaga,9483,8983,0,483,8500,1962,94.72740693873247,23.08235294117647,5.376822887676723,0.0
1978-07-08,SE-05,Pulau Pinang,N.02 Bertam,8415,6363,0,430,5933,1357,75.61497326203208,22.87207146468903,6.757818639006757,0.0
1978-07-08,SE-05,Pulau Pinang,N.03 Tasek Gelugor,8371,6949,0,351,6598,845,83.01278222434595,12.806911185207639,5.051086487264354,0.0
1978-07-08,SE-05,Pulau Pinang,N.04 Bagan Ajam,12020,9638,0,530,9108,2774,80.18302828618968,30.456741326306542,5.499066196306288,0.0
1978-07-08,SE-05,Pulau Pinang,N.05 Bagan Jermal,18282,14360,0,541,13819,1336,78.54720490099551,9.667848614226788,3.7674094707520895,0.0
1978-07-08,SE-05,Pulau Pinang,N.06 Bagan Dalam,17123,13622,0,489,13133,63,79.55381650411726,0.4797076067920506,3.5897812362355017,0.0
1978-07-08,SE-05,Pulau Pinang,N.07 Sungei Dua,8258,6735,0,353,6382,704,81.55727779123274,11.031024757129426,5.241276911655531,0.0
1978-07-08,SE-05,Pulau Pinang,N.08 Kubang Semang,9813,8149,0,437,7712,712,83.04290227249567,9.232365145228217,5.362621180512947,0.0
1978-07-08,SE-05,Pulau Pinang,N.09 Penanti,9445,7363,0,416,6947,419,77.95659078877713,6.031380451993666,5.649870976504142,0.0
1978-07-08,SE-05,Pulau Pinang,N.10 Bukit Tengah,12063,9615,0,404,9211,564,79.70654066152699,6.123113668439909,4.201768070722829,0.0
1978-07-08,SE-05,Pulau Pinang,N.11 Pekan Bukit Mertajam,18212,14603,0,459,14144,3061,80.18339556336481,21.641685520361992,3.143189755529686,0.0
1978-07-08,SE-05,Pulau Pinang,N.12 Machang Bubok,10968,9031,0,400,8631,519,82.33953318745442,6.013208202989225,4.429188351234636,0.0
1978-07-08,SE-05,Pulau Pinang,N.13 Bukit Tambun,8451,6918,0,354,6564,1066,81.86013489527866,16.24009750152346,5.117085862966175,0.0
1978-07-08,SE-05,Pulau Pinang,N.14 Sungai Bakap,9980,7900,0,452,7448,319,79.15831663326654,4.283029001074114,5.721518987341772,0.0
1978-07-08,SE-05,Pulau Pinang,N.15 Sungei Acheh,12036,9190,0,208,8982,2502,76.35427052176803,27.85571142284569,2.263329706202394,0.0
1978-07-08,SE-05,Pulau Pinang,N.16 Telok Bahang,11843,8946,0,459,8487,1865,75.53829266233218,21.974784965240957,5.1307847082494975,0.0
1978-07-08,SE-05,Pulau Pinang,N.17 Sungai Nibong,16612,12470,0,481,11989,2562,75.06621719239104,21.369588789723913,3.8572574178027264,0.0
1978-07-08,SE-05,Pulau Pinang,N.18 Bayan Lepas,13721,10706,0,360,10346,4014,78.02638291669703,38.797602938333654,3.3626004109844945,0.0
1978-07-08,SE-05,Pulau Pinang,N.19 Tanjong Bunga,19154,14850,0,427,14423,5173,77.52949775503811,35.866324620397975,2.8754208754208754,0.0
1978-07-08,SE-05,Pulau Pinang,N.20 Ayer Itam,18903,14901,0,320,14581,1222,78.82875734010474,8.3807694945477,2.1475068787329707,0.0
1978-07-08,SE-05,Pulau Pinang,N.21 Paya Terubong,17803,14139,0,379,13760,270,79.41919901140257,1.9622093023255813,2.6805290331706626,0.0
1978-07-08,SE-05,Pulau Pinang,N.22 Padang Kota,15733,12205,0,414,11791,914,77.57579609737495,7.7516750063607835,3.3920524375256043,0.0
1978-07-08,SE-05,Pulau Pinang,N.23 Kampong Kolam,17638,14036,0,991,13045,8014,79.57818346751331,61.433499425067076,7.060416072955259,0.0
1978-07-08,SE-05,Pulau Pinang,N.24 Pengkalan Kota,18559,15127,0,553,14574,5102,81.5076243332076,35.00754768766296,3.6557149467838967,0.0
1978-07-08,SE-05,Pulau Pinang,N.25 Datok Keramat,17505,13445,0,507,12938,5852,76.80662667809197,45.23110217962591,3.7709185570844177,0.0
1978-07-08,SE-05,Pulau Pinang,N.26 Sungei Pinang,20801,16575,0,706,15869,2445,79.68366905437239,15.407398071712144,4.259426847662142,0.0
1978-07-08,SE-05,Pulau Pinang,N.27 Bukit Gelugor,21942,17232,0,460,16772,574,78.53431774678698,3.4223706176961604,2.669452181987001,0.0
1982-04-22,SE-06,Pulau Pinang,N.01 Penaga,11063,8749,0,237,8512,3424,79.0834312573443,40.225563909774436,2.70888101497314,0.0
1982-04-22,SE-06,Pulau Pinang,N.02 Bertam,10344,8244,0,178,8066,4092,79.69837587006961,50.73146541036449,2.1591460456089275,0.0
1982-04-22,SE-06,Pulau Pinang,N.03 Tasek Gelugor,10074,8282,0,170,8112,2820,82.21163390907286,34.76331360946745,2.052644288819126,0.0
1982-04-22,SE-06,Pulau Pinang,N.04 Bagan Ajam,14801,11585,0,227,11358,4478,78.27173839605433,39.42595527381581,1.9594302977988778,0.0
1982-04-22,SE-06,Pulau Pinang,N.05 Bagan Jermal,22176,17566,0,319,17247,2639,79.21176046176046,15.301211804951587,1.81600819765456,0.0
1982-04-22,SE-06,Pulau Pinang,N.06 Bagan Dalam,20658,15549,0,342,15207,2579,75.26866105140866,16.95929506148484,2.199498360023153,0.0
1982-04-22,SE-06,Pulau Pinang,N.07 Sungai Dua,9577,7764,0,147,7617,3141,81.06922835961157,41.23670736510437,1.893353941267388,0.0
1982-04-22,SE-06,Pulau Pinang,N.08 Kubang Semang,11623,9453,0,201,9252,4371,81.33012131119332,47.24383916990921,2.126309108219613,0.0
1982-04-22,SE-06,Pulau Pinang,N.09 Penanti,11178,8692,0,244,8448,2760,77.75988548935409,32.67045454545455,2.807179015186378,0.0
1982-04-22,SE-06,Pulau Pinang,N.10 Bukit Tengah,17547,13667,0,391,13276,7236,77.88795805550807,54.504368785778844,2.8609058315650837,0.0
1982-04-22,SE-06,Pulau Pinang,N.11 Pekan Bukit Mertajam,22201,17296,0,399,16897,2843,77.90640061258502,16.825471977274074,2.3068917668825164,0.0
1982-04-22,SE-06,Pulau Pinang,N.12 Machang Bubok,13576,11029,0,282,10747,4749,81.2389510901591,44.18907602121522,2.5568954574304104,0.0
1982-04-22,SE-06,Pulau Pinang,N.13 Bukit Tambun,9970,8063,0,342,7721,1291,80.87261785356068,16.720632042481544,4.24159742031502,0.0
1982-04-22,SE-06,Pulau Pinang,N.14 Sungai Bakap,12042,9311,0,315,8996,3526,77.32104301611028,39.19519786571809,3.3830952636666307,0.0
1982-04-22,SE-06,Pulau Pinang,N.15 Sungai Acheh,13983,10650,0,266,10384,2305,76.16391332332117,22.197611710323574,2.4976525821596245,0.0
1982-04-22,SE-06,Pulau Pinang,N.16 Telok Bahang,13623,10047,0,237,9810,2672,73.75027526976436,27.237512742099902,2.3589131083905643,0.0
1982-04-22,SE-06,Pulau Pinang,N.17 Sungai Nibong,21985,15478,0,144,15334,4601,70.40254719126678,30.00521716447111,0.930352758754361,0.0
1982-04-22,SE-06,Pulau Pinang,N.18 Bayan Lepas,16877,12873,0,363,12510,3614,76.27540439651597,28.888888888888886,2.819855511535773,0.0
1982-04-22,SE-06,Pulau Pinang,N.19 Tanjung Bunga,23058,17495,0,366,17129,3903,75.87388325093242,22.785918617549186,2.0920262932266365,0.0
1982-04-22,SE-06,Pulau Pinang,N.20 Ayer Itam,22615,17318,0,375,16943,1603,76.57749281450364,9.461134391784217,2.1653770643261345,0.0
1982-04-22,SE-06,Pulau Pinang,N.21 Paya Terubong,21588,16562,0,329,16233,3777,76.71854734111544,23.267418222140083,1.9864750633981403,0.0
1982-04-22,SE-06,Pulau Pinang,N.22 Padang Kota,16772,12330,0,269,12061,6241,73.51538278082519,51.74529475167896,2.1816707218167073,0.0
1982-04-22,SE-06,Pulau Pinang,N.23 Kampong Kolam,19485,14880,0,319,14561,559,76.36643571978445,3.839022045189204,2.1438172043010755,0.0
1982-04-22,SE-06,Pulau Pinang,N.24 Pengkalan Kota,22478,18115,0,305,17810,616,80.58991013435359,3.4587310499719264,1.683687551752691,0.0
1982-04-22,SE-06,Pulau Pinang,N.25 Datok Keramat,20091,14804,0,265,14539,5346,73.68473445821512,36.77006671710571,1.7900567414212376,0.0
1982-04-22,SE-06,Pulau Pinang,N.26 Sungai Pinang,24645,18881,0,441,18440,6371,76.61188882126191,34.54989154013015,2.3356813728086436,0.0
1982-04-22,SE-06,Pulau Pinang,N.27 Bukit Gelugor,26357,20082,0,277,19805,880,76.19228288500209,4.443322393335016,1.3793446867841848,0.0
1986-08-02,SE-07,Pulau Pinang,N.01 Penaga,8900,6738,0,252,6486,1862,75.70786516853933,28.707986432315757,3.7399821905609976,0.0
1986-08-02,SE-07,Pulau Pinang,N.02 Bertam,13390,9883,0,301,9582,3970,73.80881254667663,41.431851388019204,3.0456339168268745,0.0
1986-08-02,SE-07,Pulau Pinang,N.03 Pinang Tunggal,7919,6284,0,186,6098,1654,79.35345371890389,27.123647097408988,2.9598981540420115,0.0
1986-08-02,SE-07,Pulau Pinang,N.04 Ara Rendang,9922,7717,0,196,7521,3091,77.77665793186857,41.09825821034437,2.5398470908384088,0.0
1986-08-02,SE-07,Pulau Pinang,N.05 Sungai Dua,11111,8494,0,249,8245,3599,76.44676446764468,43.65069739235901,2.9314810454438427,0.0
1986-08-02,SE-07,Pulau Pinang,N.06 Telok Ayer Tawar,9988,7043,0,230,6813,2571,70.51461754104926,37.7366798767063,3.2656538406928863,0.0
1986-08-02,SE-07,Pulau Pinang,N.07 Bagan Jermal,21380,16267,0,405,15862,4070,76.08512628624882,25.65880721220527,2.489703079854921,0.0
1986-08-02,SE-07,Pulau Pinang,N.08 Mak Mandin,19764,14389,0,357,14032,1642,72.80408824124672,11.7018244013683,2.481061922301758,0.0
1986-08-02,SE-07,Pulau Pinang,N.09 Prai,13961,9720,0,288,9432,1672,69.62251987679966,17.726887192536047,2.9629629629629632,0.0
1986-08-02,SE-07,Pulau Pinang,N.10 Seberang Jaya,11649,8649,0,189,8460,2454,74.24671645634818,29.007092198581557,2.18522372528616,0.0
1986-08-02,SE-07,Pulau Pinang,N.11 Permatang Pasir,12074,9373,0,257,9116,3056,77.6296173596157,33.52347520842475,2.7419182758988585,0.0
1986-08-02,SE-07,Pulau Pinang,N.12 Penanti,11156,8091,0,261,7830,3104,72.52599498027968,39.642401021711365,3.225806451612903,0.0
1986-08-02,SE-07,Pulau Pinang,N.13 Berapit,20346,15146,0,327,14819,4575,74.44215079131034,30.87252851069573,2.158985870856992,0.0
1986-08-02,SE-07,Pulau Pinang,N.14 Machang Bubok,15938,12374,0,301,12073,2475,77.63834860082821,20.500289903089538,2.432519799579764,0.0
1986-08-02,SE-07,Pulau Pinang,N.15 Bukit Tengah,15153,11526,0,394,11132,1006,76.06414571372005,9.03701042040963,3.418358493840014,0.0
1986-08-02,SE-07,Pulau Pinang,N.16 Sungai Bakap,12695,9389,0,342,9047,680,73.9582512800315,7.516303747098485,3.6425604430716794,0.0
1986-08-02,SE-07,Pulau Pinang,N.17 Jawi,17379,13228,0,446,12782,2246,76.11485125726452,17.57158504146456,3.371635923798004,0.0
1986-08-02,SE-07,Pulau Pinang,N.18 Sungai Acheh,10124,7195,0,158,7037,1467,71.06874753062031,20.846951826062245,2.195969423210563,0.0
1986-08-02,SE-07,Pulau Pinang,N.19 Tanjong Bunga,18170,13018,0,416,12602,1652,71.64556962025317,13.109030312648787,3.195575357197726,0.0
1986-08-02,SE-07,Pulau Pinang,N.20 Ayer Itam,21006,15270,0,331,14939,2959,72.69351613824622,19.807216011781243,2.1676489849377867,0.0
1986-08-02,SE-07,Pulau Pinang,N.21 Kebun Bunga,15535,10802,0,224,10578,55,69.5333118764081,0.5199470599357157,2.073690057396778,0.0
1986-08-02,SE-07,Pulau Pinang,N.22 Padang Kota,16974,11830,0,291,11539,1313,69.69482738305643,11.37880232255828,2.459847844463229,0.0
1986-08-02,SE-07,Pulau Pinang,N.23 Pengkalan Kota,24084,18918,0,368,18550,3174,78.55007473841555,17.110512129380055,1.945237340099376,0.0
1986-08-02,SE-07,Pulau Pinang,N.24 Kampong Kolam,19582,14391,0,280,14111,3689,73.49096108671229,26.142725533271914,1.9456604822458483,0.0
1986-08-02,SE-07,Pulau Pinang,N.25 Datok Keramat,19146,13150,0,262,12888,948,68.68275357777081,7.355679702048418,1.9923954372623576,0.0
1986-08-02,SE-07,Pulau Pinang,N.26 Sungai Pinang,21368,14671,0,459,14212,1964,68.65874204417821,13.819307627357164,3.1286210892236386,0.0
1986-08-02,SE-07,Pulau Pinang,N.27 Batu Lanchang,19376,14666,0,291,14375,4499,75.69157720891825,31.297391304347826,1.98418109914087,0.0
1986-08-02,SE-07,Pulau Pinang,N.28 Bukit Gelugor,16587,11449,0,166,11283,2528,69.0239344064629,22.40538863777364,1.4499082889335313,0.0
1986-08-02,SE-07,Pulau Pinang,N.29 Paya Terubong,19828,14678,0,327,14351,765,74.02662900948154,5.33063897986203,2.227823954217196,0.0
1986-08-02,SE-07,Pulau Pinang,N.30 Batu Uban,22130,14919,0,318,14601,2654,67.41527338454587,18.176837202931306,2.131510154836115,0.0
1986-08-02,SE-07,Pulau Pinang,N.31 Telok Bahang,13331,9526,0,324,9202,2197,71.4575050633861,23.875244512062597,3.4012177199244173,0.0
1986-08-02,SE-07,Pulau Pinang,N.32 Telok Kumbar,12444,8957,0,408,8549,4531,71.97846351655416,53.00035091823605,4.5550965725131185,0.0
1986-08-02,SE-07,Pulau Pinang,N.33 Bayan Lepas,19766,13873,0,472,13401,973,70.18617828594557,7.260652190135064,3.402292222302314,0.0
1990-10-20,SE-08,Pulau Pinang,N.01 Penaga,9207,7393,7,252,7134,2544,80.29759965243836,35.66021867115223,3.4118602761982126,0.09468416069254701
1990-10-20,SE-08,Pulau Pinang,N.02 Bertam,13854,10916,16,342,10558,4054,78.79312833838603,38.39742375449896,3.1376146788990824,0.14657383657017223
1990-10-20,SE-08,Pulau Pinang,N.03 Pinang Tunggal,8007,6650,7,278,6365,1795,83.05232921193955,28.201099764336213,4.1848562396507605,0.10526315789473684
1990-10-20,SE-08,Pulau Pinang,N.04 Ara Rendang,11150,9100,16,247,8837,4175,81.61434977578476,47.244540002263214,2.719066490532805,0.1758241758241758
1990-10-20,SE-08,Pulau Pinang,N.05 Sungai Dua,11292,9112,20,278,8814,3944,80.69429684732555,44.746993419559786,3.0576330840299164,0.21949078138718175
1990-10-20,SE-08,Pulau Pinang,N.06 Telok Ayer Tawar,12785,9881,181,442,9258,4164,77.28588189284318,44.97731691510045,4.556701030927835,1.8317984009715615
1990-10-20,SE-08,Pulau Pinang,N.07 Bagan Jermal,22569,18066,18,341,17707,4781,80.04785325003323,27.000621223245048,1.8894060283687941,0.09963467286615742
1990-10-20,SE-08,Pulau Pinang,N.08 Mak Madin,19833,14965,46,298,14621,109,75.45504966470024,0.7455030435674714,1.9974529123935922,0.3073838957567658
1990-10-20,SE-08,Pulau Pinang,N.09 Prai,14092,10388,9,234,10145,355,73.71558330967926,3.4992607195662893,2.254552461701513,0.08663842895648825
1990-10-20,SE-08,Pulau Pinang,N.10 Seberang Jaya,15781,12404,21,396,11987,5527,78.60084912236233,46.1082839743055,3.1979326496002582,0.16930022573363432
1990-10-20,SE-08,Pulau Pinang,N.11 Permatang Pasir,13054,10708,7,297,10404,4272,82.02849701240999,41.061130334486734,2.775441547518924,0.0653716847217034
1990-10-20,SE-08,Pulau Pinang,N.12 Penanti,11691,9171,7,265,8899,4471,78.44495765973825,50.24160017979548,2.8917503273679612,0.07632755424708319
1990-10-20,SE-08,Pulau Pinang,N.13 Berapit,20247,15893,165,302,15426,4794,78.49557959203833,31.077401789187086,1.9201424211597151,1.0381929151198641
