date,election,state,seat,ballot_order,name,candidate_uid,party,party_uid,votes,votes_perc,result
2013-05-05,SE-13,Kedah,N.05 Bukit Kayu Hitam,2,Haji Nasrul Omar,7300,PKR,11,8581,34.27601358098662,lost
2013-05-05,SE-13,Kedah,N.06 Jitra,1,Dr. Rohani Binti Abd Muttalib,7179,PAS,3,14038,45.09186688937427,lost
2013-05-05,SE-13,Kedah,N.06 Jitra,2,Aminuddin Bin Omar,7301,BN,25,17094,54.90813311062573,won
2013-05-05,SE-13,Kedah,N.07 Kuala Nerang,1,Ahmad Bin Mad.Daud,7302,BEBAS,1,235,1.2391900442944526,lost_deposit
2013-05-05,SE-13,Kedah,N.07 Kuala Nerang,2,Badrol Hisham Bin Hashim,7303,BN,25,10363,54.645644378823036,won
2013-05-05,SE-13,Kedah,N.07 Kuala Nerang,3,Syed Ibrahim Bin Syed Omar,7304,PAS,3,8366,44.11516557688252,lost
2013-05-05,SE-13,Kedah,N.08 Pedu,1,Kama Noriah Binti Ibrahim,7305,BN,25,10522,58.1840300818403,won
2013-05-05,SE-13,Kedah,N.08 Pedu,2,Ir. Zamri Yusuf,7306,PKR,11,7562,41.8159699181597,lost
2013-05-05,SE-13,Kedah,N.09 Bukit Lada,1,Dato Ahmad Lebai Sudin,7307,BN,25,12664,52.757873687718714,won
2013-05-05,SE-13,Kedah,N.09 Bukit Lada,2,Ustaz Izzat Shauki,7308,PAS,3,11340,47.242126312281286,lost
2013-05-05,SE-13,Kedah,N.10 Bukit Pinang,1,Mohd Mukhtar Bin Noor ( Cikgu Tat ),7309,BN,25,10480,46.30611523506539,lost
2013-05-05,SE-13,Kedah,N.10 Bukit Pinang,2,Wan Romani,7310,PAS,3,12152,53.69388476493461,won
2013-05-05,SE-13,Kedah,N.11 Derga,1,Tan Kok Yew,7311,DAP,18,10358,47.907127329910736,won
2013-05-05,SE-13,Kedah,N.11 Derga,2,Ustaz Haji Abdul Fisol Bin Mohd Isa,7312,BERJASA,34,2061,9.532399056472872,lost_deposit
2013-05-05,SE-13,Kedah,N.11 Derga,3,Dr. Cheah Soon Hai,7247,BN,25,9202,42.56047361361639,lost
2013-05-05,SE-13,Kedah,N.12 Bakar Bata,1,Jawahar Raja Bin Hj Abdul Wahid,3996,BERSAMA,70,192,0.8242112041210561,lost_deposit
2013-05-05,SE-13,Kedah,N.12 Bakar Bata,2,Dato' Paduka Ahmad Bashah Md Hanipah,7313,BN,25,11999,51.508907490877874,won
2013-05-05,SE-13,Kedah,N.12 Bakar Bata,3,Eekmal Ahmad,7314,PKR,11,11104,47.66688130500108,lost
2013-05-05,SE-13,Kedah,N.13 Kota Darul Aman,1,Loh Gim Hooi,7315,BN,25,4761,38.979859177992466,lost
2013-05-05,SE-13,Kedah,N.13 Kota Darul Aman,2,Liew Kard Seong,7123,BEBAS,1,39,0.3193057147535615,lost_deposit
2013-05-05,SE-13,Kedah,N.13 Kota Darul Aman,3,A.J. Gopala,7316,BEBAS,1,27,0.22105780252169643,lost_deposit
2013-05-05,SE-13,Kedah,N.13 Kota Darul Aman,4,Kb Teoh,7317,DAP,18,7387,60.47977730473227,won
2013-05-05,SE-13,Kedah,N.14 Alor Mengkudu,1,Ust. Fadzil Bin Hanafi. Jp,7318,BEBAS,1,325,1.5211083029111674,lost_deposit
2013-05-05,SE-13,Kedah,N.14 Alor Mengkudu,2,Ahmad Bin Yahaya,7319,PAS,3,11453,53.60385659458954,won
2013-05-05,SE-13,Kedah,N.14 Alor Mengkudu,3,Sharifah Maznah Bt. Syed Kassim Barakbah,7320,BN,25,9588,44.8750351024993,lost
2013-05-05,SE-13,Kedah,N.15 Anak Bukit,1,Abd Samat Bin Che Noh,7321,BEBAS,1,85,0.34105043534084983,lost_deposit
2013-05-05,SE-13,Kedah,N.15 Anak Bukit,2,Dato' Ir.Haji Amiruddin Bin Hamzah,2853,PAS,3,13822,55.458813144485006,won
2013-05-05,SE-13,Kedah,N.15 Anak Bukit,3,Hashim Bin Jahaya,3614,BN,25,11016,44.20013642017413,lost
2013-05-05,SE-13,Kedah,N.16 Kubang Rotan,1,Mohd Nasir Bin Mustafa,7323,PAS,3,15013,51.80111793527017,won
2013-05-05,SE-13,Kedah,N.16 Kubang Rotan,2,Dato' Latt Shariman Bin Abdullah,7324,BN,25,13969,48.19888206472983,lost
2013-05-05,SE-13,Kedah,N.17 Pengkalan Kundor,1,Dato' Ir.Haji Phahrolrazi Bin Mohd Zawawi,7325,PAS,3,15526,57.148115429917546,won
2013-05-05,SE-13,Kedah,N.17 Pengkalan Kundor,2,Noor Hasita Binti Mat Isa,7326,BN,25,11642,42.85188457008245,lost
2013-05-05,SE-13,Kedah,N.18 Tokai,1,Abu Bakar Bin Abdullah,7327,BEBAS,1,136,0.4486523933625837,lost_deposit
2013-05-05,SE-13,Kedah,N.18 Tokai,2,Najmuddin Bin Darus,7328,BN,25,12172,40.15438920595124,lost
2013-05-05,SE-13,Kedah,N.18 Tokai,3,Dato' Taulan Rasul,7329,PAS,3,18005,59.396958400686174,won
2013-05-05,SE-13,Kedah,N.19 Sungai Tiang,1,Rosli Bin Omar,7330,BEBAS,1,192,0.6154832505209168,lost_deposit
2013-05-05,SE-13,Kedah,N.19 Sungai Tiang,2,Fadzil Baharum,7331,PAS,3,11935,38.259336432120534,lost
2013-05-05,SE-13,Kedah,N.19 Sungai Tiang,3,Suraya Binti Yaacob,4819,BN,25,18929,60.67959608911685,won
2013-05-05,SE-13,Kedah,N.19 Sungai Tiang,4,Charean A/L Isen,7332,KITA,29,139,0.4455842282417054,lost_deposit
2013-05-05,SE-13,Kedah,N.20 Sungai Limau,1,Cikgu Sobri Ahmad,7333,BEBAS,1,100,0.41670139178264853,lost_deposit
2013-05-05,SE-13,Kedah,N.20 Sungai Limau,2,Dato' Seri Diraja Ustaz Hj Azizan Bin Abdul Razak,7334,PAS,3,13294,55.396283023585305,won
2013-05-05,SE-13,Kedah,N.20 Sungai Limau,3,Ar Mohd Fazillah Bin Mohd Ali,7335,BN,25,10520,43.83698641553463,lost
2013-05-05,SE-13,Kedah,N.20 Sungai Limau,4,Abdullah Bin Hashim,7336,BEBAS,1,84,0.35002916909742476,lost_deposit
2013-05-05,SE-13,Kedah,N.21 Guar Chempedak,1,Dato' Dr. Ku Abd. Rahman Bin Ku Ismail,7337,BN,25,10158,56.37695637695638,won
2013-05-05,SE-13,Kedah,N.21 Guar Chempedak,2,Musoddak Bin Hj Ahmad,7338,PAS,3,7860,43.62304362304362,lost
2013-05-05,SE-13,Kedah,N.22 Gurun,1,Salma Ismail,7339,PKR,11,10115,46.98968689027223,lost
2013-05-05,SE-13,Kedah,N.22 Gurun,2,Doktor Leong Yong Kong,7340,BN,25,11411,53.01031310972777,won
2013-05-05,SE-13,Kedah,N.23 Belantek,1,Datuk Mohd Tajudin Abdullah,7341,BN,25,9822,52.23912349750026,won
2013-05-05,SE-13,Kedah,N.23 Belantek,2,Ustaz Bakilani,7342,PAS,3,8980,47.760876502499734,lost
2013-05-05,SE-13,Kedah,N.24 Jeneri,1,Ustaz Tarmizi Sulaiman,7343,PAS,3,10258,45.43763288447909,lost
2013-05-05,SE-13,Kedah,N.24 Jeneri,2,Mahadzir Bin Abdul Hamid,7344,BN,25,12318,54.56236711552091,won
2013-05-05,SE-13,Kedah,N.25 Bukit Selambau,1,Kamal Nasser,7345,KITA,29,388,0.9449816118268832,lost_deposit
2013-05-05,SE-13,Kedah,N.25 Bukit Selambau,2,M. L. Maran,7346,BN,25,19561,47.64119924985996,lost
2013-05-05,SE-13,Kedah,N.25 Bukit Selambau,3,Syed Omar Bin Syed Mahamud,7347,BEBAS,1,936,2.2796463625514503,lost_deposit
2013-05-05,SE-13,Kedah,N.25 Bukit Selambau,4,Thivagaran A/L Supramany,7348,BEBAS,1,83,0.20214812830317347,lost_deposit
2013-05-05,SE-13,Kedah,N.25 Bukit Selambau,5,Dr. R Krishnamoorthy,7349,PKR,11,20091,48.93202464745853,won
2013-05-05,SE-13,Kedah,N.26 Tanjong Dawai,1,Ustaz Ahmad Fakhruddin Bin Fakhrurazi,7350,PAS,3,14038,44.067051732797594,lost
2013-05-05,SE-13,Kedah,N.26 Tanjong Dawai,2,Dato' Haji Tajul Urus Bin Mat Zain,7351,BN,25,17818,55.932948267202406,won
2013-05-05,SE-13,Kedah,N.27 Pantai Merdeka,1,Haji Ali Yahaya,7352,BN,25,15393,52.3660486477292,won
2013-05-05,SE-13,Kedah,N.27 Pantai Merdeka,2,Hj. Abdullah Bin Jusoh,7353,PAS,3,13686,46.55893859499915,lost
2013-05-05,SE-13,Kedah,N.27 Pantai Merdeka,3,Mohd Yusuf Bin Lazim,7354,BEBAS,1,316,1.0750127572716448,lost_deposit
2013-05-05,SE-13,Kedah,N.28 Bakar Arang,1,Dr Lee Yean Wang,7355,BN,25,11223,38.456003289473685,lost
2013-05-05,SE-13,Kedah,N.28 Bakar Arang,2,Simon Ooi,7356,PKR,11,17757,60.84498355263158,won
2013-05-05,SE-13,Kedah,N.28 Bakar Arang,3,Ong Kah Soon,7357,BEBAS,1,204,0.6990131578947368,lost_deposit
2013-05-05,SE-13,Kedah,N.29 Sidam,1,Vincent Cv Uh,7358,KITA,29,42,0.19747978183186007,lost_deposit
2013-05-05,SE-13,Kedah,N.29 Sidam,2,Tan Hock Huat,7359,BEBAS,1,197,0.9262742147827723,lost_deposit
2013-05-05,SE-13,Kedah,N.29 Sidam,3,Bee Sieong Heng,7360,BN,25,7225,33.971224374647356,lost
2013-05-05,SE-13,Kedah,N.29 Sidam,4,Ooi Beng Kooi,7361,BEBAS,1,268,1.2601090840699642,lost_deposit
2013-05-05,SE-13,Kedah,N.29 Sidam,5,Zamil Bin Ibrahim,7362,BEBAS,1,347,1.631559149896558,lost_deposit
2013-05-05,SE-13,Kedah,N.29 Sidam,6,Dr Robert Ling,7363,PKR,11,13189,62.013353394771485,won
2013-05-05,SE-13,Kedah,N.30 Bayu,1,Datuk Azmi Che Husain,7364,BN,25,17240,56.807697377092396,won
2013-05-05,SE-13,Kedah,N.30 Bayu,2,Ustaz Mahmud Yaakob,7365,PAS,3,13108,43.192302622907604,lost
2013-05-05,SE-13,Kedah,N.31 Kupang,1,Cikgu Johari Bin Abdullah,7366,PAS,3,12503,46.427775714816185,lost
2013-05-05,SE-13,Kedah,N.31 Kupang,2,Harun Bin Abdul Aziz,7367,BN,25,14427,53.572224285183815,won
2013-05-05,SE-13,Kedah,N.32 Kuala Ketil,1,Datuk Dr. Kris,7368,KITA,29,105,0.42876393482788194,lost_deposit
2013-05-05,SE-13,Kedah,N.32 Kuala Ketil,2,Cikgu Md.Zuki Bin Yusof,7369,PAS,3,12769,52.141777941116416,won
2013-05-05,SE-13,Kedah,N.32 Kuala Ketil,3,Mohd Khairul Azhar Bin Abdullah,7370,BN,25,11615,47.4294581240557,lost
2013-05-05,SE-13,Kedah,N.33 Merbau Pulas,1,Marlia Binti Abd Latiff,7371,BN,25,14072,48.900163324877504,lost
2013-05-05,SE-13,Kedah,N.33 Merbau Pulas,2,Ustazah Siti Ashah,7372,PAS,3,14705,51.09983667512249,won
2013-05-05,SE-13,Kedah,N.34 Lunas,1,Cikgu Azman,7373,PKR,11,21670,62.39023407134425,won
2013-05-05,SE-13,Kedah,N.34 Lunas,2,R. Vasanthi,7374,BEBAS,1,406,1.1689171681110184,lost_deposit
2013-05-05,SE-13,Kedah,N.34 Lunas,3,Preba,7375,KITA,29,71,0.20441654910315835,lost_deposit
2013-05-05,SE-13,Kedah,N.34 Lunas,4,S.Ananthan,7376,BN,25,12586,36.23643221144157,lost
2013-05-05,SE-13,Kedah,N.35 Kulim,1,Chu Maw Nian,7377,PKR,11,13741,47.34520897219447,lost
2013-05-05,SE-13,Kedah,N.35 Kulim,2,Mohd Junip Bin Huzayin,7378,BERJASA,34,898,3.094097784515729,lost_deposit
2013-05-05,SE-13,Kedah,N.35 Kulim,3,Chua Thiong Gee,7379,BN,25,14384,49.560693243289805,won
2013-05-05,SE-13,Kedah,N.36 Bandar Baharu,1,Norsabrina Mohd Noor,7380,BN,25,12361,54.56672405420916,won
2013-05-05,SE-13,Kedah,N.36 Bandar Baharu,2,Mohd Khari Bin Mohd Salleh,7381,PAS,3,10292,45.43327594579085,lost
2018-05-09,SE-14,Kedah,N.01 Ayer Hangat,1,Azlina Binti Azinan,7382,PAS,3,4034,22.91785024429042,lost
2018-05-09,SE-14,Kedah,N.01 Ayer Hangat,2,Mohd Rawi Bin Abd Hamid,7229,BN,25,6018,34.18929667083286,lost
2018-05-09,SE-14,Kedah,N.01 Ayer Hangat,3,Juhari Bin Bulat,7383,PKR,11,7550,42.89285308487672,won
2018-05-09,SE-14,Kedah,N.02 Kuah,1,Nor Saidi Bin Nanyan,7292,BN,25,5824,34.520775294884714,lost
2018-05-09,SE-14,Kedah,N.02 Kuah,2,Mazlan Bin Ahmad,7174,PAS,3,2685,15.914883527947365,lost
2018-05-09,SE-14,Kedah,N.02 Kuah,3,Mohamad Ratu B. Mansor.,7384,BEBAS,1,86,0.5097504593681466,lost_deposit
2018-05-09,SE-14,Kedah,N.02 Kuah,4,Mohd Firdaus Bin Ahmad,7385,PKR,11,8276,49.054590717799776,won
2018-05-09,SE-14,Kedah,N.03 Kota Siputeh,1,Ustaz Mohd Rejab Md Akhir,7386,PAS,3,5798,30.74557217096193,lost
2018-05-09,SE-14,Kedah,N.03 Kota Siputeh,2,Ahmad Azhar Bin Abdullah,7387,BN,25,5795,30.729663803160463,lost
2018-05-09,SE-14,Kedah,N.03 Kota Siputeh,3,Dr Salmee Said,7388,PKR,11,7265,38.52476402587761,won
2018-05-09,SE-14,Kedah,N.04 Ayer Hitam,1,Cikgu Azhar,7389,PAS,3,9229,36.708961457380376,won
2018-05-09,SE-14,Kedah,N.04 Ayer Hitam,2,Dato' Hj Abu Hasan Bin Sarif,7390,BN,25,7220,28.718030309056918,lost
2018-05-09,SE-14,Kedah,N.04 Ayer Hitam,3,Dato' Aziz Mohamod,7391,PKR,11,8692,34.57300823356271,lost
2018-05-09,SE-14,Kedah,N.05 Bukit Kayu Hitam,1,Habshah Binti Bakar,7392,PAS,3,6528,24.700139997729767,lost
2018-05-09,SE-14,Kedah,N.05 Bukit Kayu Hitam,2,Hajah Halimaton Shaadiah Binti Saad,7393,PKR,11,11027,41.72310719285633,won
2018-05-09,SE-14,Kedah,N.05 Bukit Kayu Hitam,3,Dato' Haji Ahmad Zaini Japar,7394,BN,25,8874,33.576752809413904,lost
2018-05-09,SE-14,Kedah,N.06 Jitra,1,Zulhazmi Bin Osman,7395,PAS,3,7064,20.826085674695598,lost
2018-05-09,SE-14,Kedah,N.06 Jitra,2,Dato' Seri Hj Mukhriz Tun Mahathir,3606,PKR,11,18852,55.57946873433769,won
2018-05-09,SE-14,Kedah,N.06 Jitra,3,Dato' Aminuddin Bin Omar (Pak Tam),7397,BN,25,8003,23.594445590966714,lost
2018-05-09,SE-14,Kedah,N.07 Kuala Nerang,1,Hj. Munir Bin Hj. Zakaria,7181,PAS,3,9118,45.60596208673036,won
2018-05-09,SE-14,Kedah,N.07 Kuala Nerang,2,Pak Tuan Syed Fadzil,7398,PKR,11,3376,16.885910068523984,lost
2018-05-09,SE-14,Kedah,N.07 Kuala Nerang,3,Dato' Hj Badrol Hisham Bin Hashim,7399,BN,25,7499,37.50812784474566,lost
2018-05-09,SE-14,Kedah,N.08 Pedu,1,Hj Mohd Radzi Bin Md Amin,7400,PAS,3,8164,43.12731114632858,won
2018-05-09,SE-14,Kedah,N.08 Pedu,2,Hashim Bin Idris,7401,PKR,11,3272,17.284733227680928,lost
2018-05-09,SE-14,Kedah,N.08 Pedu,3,Kama Noriah Binti Ibrahim,7305,BN,25,7494,39.58795562599049,lost
2018-05-09,SE-14,Kedah,N.09 Bukit Lada,1,Mohd Aizad Bin Roslan,7402,PRM,57,6337,25.716256797337877,lost
2018-05-09,SE-14,Kedah,N.09 Bukit Lada,2,Dato' Ariffin Bin Man,7244,BN,25,8288,33.633633633633636,lost
2018-05-09,SE-14,Kedah,N.09 Bukit Lada,3,Dato' Hj. Mohd. Ismail Bin Hj. Othman.,7403,BEBAS,1,444,1.8018018018018018,lost_deposit
2018-05-09,SE-14,Kedah,N.09 Bukit Lada,4,Ustaz Salim Mahmood Al-Hafiz,7404,PAS,3,9573,38.848307767226686,won
2018-05-09,SE-14,Kedah,N.10 Bukit Pinang,1,Dr. Mohammad Nawar Bin Ariffin,7405,BN,25,6289,26.268743995655985,lost
2018-05-09,SE-14,Kedah,N.10 Bukit Pinang,2,Dzaher Ahmad,7406,PKR,11,7220,30.15747044818512,lost
2018-05-09,SE-14,Kedah,N.10 Bukit Pinang,3,Wan Romani Wan Salim,7407,PAS,3,10432,43.57378555615889,won
2018-05-09,SE-14,Kedah,N.11 Derga,1,Dr. Cheah Soon Hai,7247,BN,25,4916,22.229256160976714,lost
2018-05-09,SE-14,Kedah,N.11 Derga,2,Tuan Haji Yahya Saad,7408,PAS,3,5967,26.981686638028485,lost
2018-05-09,SE-14,Kedah,N.11 Derga,3,Tan Kok Yew,7311,PKR,11,11232,50.789057200994804,won
2018-05-09,SE-14,Kedah,N.12 Suka Menanti,1,Mohd Sabri Bin Omar,7409,PAS,3,4580,18.370703140668244,lost
2018-05-09,SE-14,Kedah,N.12 Suka Menanti,2,Ahmad Bashah Bin Md Hanipah,7062,BN,25,7050,28.278047410853958,lost
2018-05-09,SE-14,Kedah,N.12 Suka Menanti,3,Zamri Yusuf,7410,PKR,11,13301,53.3512494484778,won
2018-05-09,SE-14,Kedah,N.13 Kota Darul Aman,1,Haji Zulkifli Bin Che Haron,7411,PAS,3,1732,10.327966607036375,lost_deposit
2018-05-09,SE-14,Kedah,N.13 Kota Darul Aman,2,Tan Eng Hwa,7412,BN,25,3269,19.49314251639833,lost
2018-05-09,SE-14,Kedah,N.13 Kota Darul Aman,3,Teh Swee Leong,7413,PKR,11,11737,69.9880739415623,won
2018-05-09,SE-14,Kedah,N.13 Kota Darul Aman,4,Tan Kang Yap,7414,PRM,57,32,0.19081693500298152,lost_deposit
2018-05-09,SE-14,Kedah,N.14 Alor Mengkudu,1,Ustaz Ahmad Yahaya,7415,PAS,3,6964,31.315765806277547,lost
2018-05-09,SE-14,Kedah,N.14 Alor Mengkudu,2,Abdul Malik Bin Saad,7416,BN,25,6434,28.932457954852055,lost
2018-05-09,SE-14,Kedah,N.14 Alor Mengkudu,3,Dato' Hj Phahrolrazi Zawawi,7417,PKR,11,8840,39.7517762388704,won
2018-05-09,SE-14,Kedah,N.15 Anak Bukit,1,Hamdi Haji Ishak,7418,PAS,3,8231,35.41585990275806,lost
2018-05-09,SE-14,Kedah,N.15 Anak Bukit,2,Johari Bin Aziz,7419,BN,25,5200,22.374252398778022,lost
2018-05-09,SE-14,Kedah,N.15 Anak Bukit,3,Dato' Amiruddin Hamzah,2853,PKR,11,9810,42.20988769846392,won
2018-05-09,SE-14,Kedah,N.16 Kubang Rotan,1,Ustaz Omar Bin Saad,7421,PAS,3,7303,25.37878787878788,lost
2018-05-09,SE-14,Kedah,N.16 Kubang Rotan,2,Abdul Muthalib Bin Harun,7422,BN,25,7469,25.95565749235474,lost
2018-05-09,SE-14,Kedah,N.16 Kubang Rotan,3,Asmirul Anuar B. Aris,7423,PKR,11,14004,48.665554628857386,won
2018-05-09,SE-14,Kedah,N.17 Pengkalan Kundor,1,Ustaz Dr. Ahmad Fakhruddin Bin Fakhrurazi,7424,PAS,3,9088,33.4240529606473,lost
2018-05-09,SE-14,Kedah,N.17 Pengkalan Kundor,2,Abdul Halim Bin Said,7425,BN,25,6524,23.99411548363369,lost
2018-05-09,SE-14,Kedah,N.17 Pengkalan Kundor,3,Dato' Dr. Ismail Salleh,7426,PKR,11,11578,42.58183155571901,won
2018-05-09,SE-14,Kedah,N.18 Tokai,1,Ust Firdaus Jaafar,7427,PKR,11,6632,21.76924339405876,lost
2018-05-09,SE-14,Kedah,N.18 Tokai,2,Ahmad Fatahi Bin Omar,7428,BN,25,7892,25.905137042507796,lost
2018-05-09,SE-14,Kedah,N.18 Tokai,3,Dato' Dr Mohd Hayati,7429,PAS,3,15941,52.32561956343345,won
2018-05-09,SE-14,Kedah,N.19 Sungai Tiang,1,Razak Khamis,7430,PKR,11,8028,25.234966837456383,lost
2018-05-09,SE-14,Kedah,N.19 Sungai Tiang,2,Ustaz Saiful Syazwan,7431,PAS,3,11572,36.375066796592584,lost
2018-05-09,SE-14,Kedah,N.19 Sungai Tiang,3,Suraya Binti Yaacob,4819,BN,25,12213,38.389966365951025,won
2018-05-09,SE-14,Kedah,N.20 Sungai Limau,1,Ustaz Mohd Azam Bin Abd Samat,7432,PAS,3,13048,53.00617484562886,won
2018-05-09,SE-14,Kedah,N.20 Sungai Limau,2,Zahran Dato' Abdullah (Lah Pak),7433,PKR,11,4493,18.252356191095224,lost
2018-05-09,SE-14,Kedah,N.20 Sungai Limau,3,Dato' Norma Binti Awang,7434,BN,25,7075,28.741468963275917,lost
2018-05-09,SE-14,Kedah,N.21 Guar Chempedak,1,Mohd Saffuan Bin Sabari,7435,PKR,11,5686,30.796728592319774,lost
2018-05-09,SE-14,Kedah,N.21 Guar Chempedak,2,Musoddak Hj Ahmad,7280,PAS,3,6259,33.900232898228886,lost
2018-05-09,SE-14,Kedah,N.21 Guar Chempedak,3,Dato' Wira Dr Ku Abd Rahman Bin Ku Ismail,4792,BN,25,6518,35.30303850945133,won
2018-05-09,SE-14,Kedah,N.22 Gurun,1,Dato' Johari Abdul,7436,PKR,11,10732,47.31713769234161,won
2018-05-09,SE-14,Kedah,N.22 Gurun,2,Muzaini Bin Azizan,7437,PAS,3,5257,23.177990388430842,lost
2018-05-09,SE-14,Kedah,N.22 Gurun,3,Dato' Boey Chin Gan,7438,BN,25,6525,28.768572814249815,lost
2018-05-09,SE-14,Kedah,N.22 Gurun,4,Palaniappan A/L Marimuthu,7439,BEBAS,1,167,0.7362991049777347,lost_deposit
2018-05-09,SE-14,Kedah,N.23 Belantek,1,Mohd Tajudin Bin Abdullah,7266,BN,25,7026,36.97505525734133,lost
2018-05-09,SE-14,Kedah,N.23 Belantek,2,Cikgu Rashid,7440,PKR,11,2376,12.503946952952322,lost
2018-05-09,SE-14,Kedah,N.23 Belantek,3,Ustaz Mohd Isa B. Shafie,7441,PAS,3,9600,50.52099778970634,won
2018-05-09,SE-14,Kedah,N.24 Jeneri,1,Mahadzir Bin Abdul Hamid,7344,BN,25,8171,35.61434860305976,lost
2018-05-09,SE-14,Kedah,N.24 Jeneri,2,Mohd. Nazri Bin Abu Hassan,7442,PKR,11,4146,18.070871289717996,lost
2018-05-09,SE-14,Kedah,N.24 Jeneri,3,Muhammad Sanusi Md Nor,7267,PAS,3,10626,46.31478010722225,won
2018-05-09,SE-14,Kedah,N.25 Bukit Selambau,1,Dato' Jaspal Singh,7444,BN,25,9449,24.253080082135522,lost
2018-05-09,SE-14,Kedah,N.25 Bukit Selambau,2,Summugam A/L Rengasamy,7445,PKR,11,17573,45.10523613963039,won
2018-05-09,SE-14,Kedah,N.25 Bukit Selambau,3,Dr. Mohd Ali Bin Sulaiman,7446,PAS,3,11938,30.641683778234086,lost
2018-05-09,SE-14,Kedah,N.26 Tanjong Dawai,1,Mejar Anuar Bin Abdul Hamid (B),7447,PKR,11,10492,32.425750224062796,lost
2018-05-09,SE-14,Kedah,N.26 Tanjong Dawai,2,Tuan Haji Annuar Bin Ahmad,7448,BN,25,10421,32.206323206724974,lost
2018-05-09,SE-14,Kedah,N.26 Tanjong Dawai,3,Ustaz Hanif Bin Ghazali,7449,PAS,3,11444,35.36792656921223,won
2018-05-09,SE-14,Kedah,N.27 Pantai Merdeka,1,Ustaz Rosli Yusof,7450,PKR,11,7281,23.501500919918662,lost
2018-05-09,SE-14,Kedah,N.27 Pantai Merdeka,2,Ustaz Fadzli Hashim,7451,PAS,3,14133,45.61828217294471,won
2018-05-09,SE-14,Kedah,N.27 Pantai Merdeka,3,Dato Ali Bin Yahaya,7452,BN,25,9567,30.88021690713663,lost
2018-05-09,SE-14,Kedah,N.28 Bakar Arang,1,Ustaz Othman Che Mee,7453,PAS,3,7607,24.01123701903349,lost
2018-05-09,SE-14,Kedah,N.28 Bakar Arang,2,Simon Ooi,7356,PKR,11,18440,58.205233420662225,won
2018-05-09,SE-14,Kedah,N.28 Bakar Arang,3,Tan Kee Chye,2528,PRM,57,58,0.1830750291973107,lost_deposit
2018-05-09,SE-14,Kedah,N.28 Bakar Arang,4,Tan Hock Huat,7359,BEBAS,1,29,0.09153751459865535,lost_deposit
2018-05-09,SE-14,Kedah,N.28 Bakar Arang,5,Ko Hung Weng,7454,BN,25,5547,17.50891701650832,lost
2018-05-09,SE-14,Kedah,N.29 Sidam,1,Dr Robert Ling,7363,PKR,11,17344,58.08633912723133,won
2018-05-09,SE-14,Kedah,N.29 Sidam,2,Cik Gu Hashim,7455,PRM,57,80,0.2679259184835393,lost_deposit
2018-05-09,SE-14,Kedah,N.29 Sidam,3,Tan Kok Seong,7456,BN,25,5951,19.93033926119428,lost
2018-05-09,SE-14,Kedah,N.29 Sidam,4,Nur Hidayah Foo,7457,PAS,3,6484,21.715395693090862,lost
2018-05-09,SE-14,Kedah,N.30 Bayu,1,Cikgu Abd Nasir,7458,PAS,3,14339,43.699143632097034,won
2018-05-09,SE-14,Kedah,N.30 Bayu,2,Abd Rahim Kechik,7459,PKR,11,5059,15.417669825983605,lost
2018-05-09,SE-14,Kedah,N.30 Bayu,3,Mohd Noor Bin Mohd Amin (Haji Noq),7460,BN,25,13415,40.88318654191936,lost
2018-05-09,SE-14,Kedah,N.31 Kupang,1,Dato' Us Najmi Hj Ahmad,7461,PAS,3,13290,45.637169053260536,won
2018-05-09,SE-14,Kedah,N.31 Kupang,2,Cikgu Johari,7462,PKR,11,4168,14.312695305793069,lost
2018-05-09,SE-14,Kedah,N.31 Kupang,3,Dato' Harun Aziz,7463,BN,25,11663,40.050135640946394,lost
2018-05-09,SE-14,Kedah,N.32 Kuala Ketil,1,Mejar (B) Mansor,7464,PAS,3,12574,44.08990497563028,won
2018-05-09,SE-14,Kedah,N.32 Kuala Ketil,2,Mohamad Sofee Razak,7465,PKR,11,4952,17.36386268803254,lost
2018-05-09,SE-14,Kedah,N.32 Kuala Ketil,3,Dato Khairul,7466,BN,25,10993,38.54623233633718,lost
2018-05-09,SE-14,Kedah,N.33 Merbau Pulas,1,Asmadi Abu Talib,7467,BN,25,9454,33.040925453465206,lost
2018-05-09,SE-14,Kedah,N.33 Merbau Pulas,2,Dato' Ustazah Siti Ashah Binti Ghazali,7468,PAS,3,9892,34.57169817914934,won
2018-05-09,SE-14,Kedah,N.33 Merbau Pulas,3,Cikgu Razak,7469,PKR,11,9267,32.38737636738546,lost
2018-05-09,SE-14,Kedah,N.34 Lunas,1,Cikgu Azman,7373,PKR,11,23904,57.622215794041075,won
2018-05-09,SE-14,Kedah,N.34 Lunas,2,Haji Ahmad Taufiq,7470,PAS,3,10091,24.32504097965481,lost
2018-05-09,SE-14,Kedah,N.34 Lunas,3,M. Thuraisingam,7471,BN,25,7489,18.052743226304116,lost
2018-05-09,SE-14,Kedah,N.35 Kulim,1,Yeo Keng Chuan,7472,PKR,11,13070,41.54613941956197,won
2018-05-09,SE-14,Kedah,N.35 Kulim,2,Chua Thiong Gee,7379,BN,25,9275,29.48281890714899,lost
2018-05-09,SE-14,Kedah,N.35 Kulim,3,Mohd Khairi Salleh,7473,PAS,3,9080,28.862964493467686,lost
2018-05-09,SE-14,Kedah,N.35 Kulim,4,Lee Ah Leong,4959,PRM,57,34,0.10807717982135479,lost_deposit
