date,election,state,seat,type,lineage
2008-03-08,SE-11,Sabah,N.15 Api-Api,state,[SBH-N.20]
2013-05-05,SE-12,Sabah,N.15 Api-Api,state,[SBH-N.20]
2018-05-09,SE-13,Sabah,N.15 Api-Api,state,[SBH-N.20]
2020-09-26,SE-14,Sabah,N.20 Api-Api,state,[SBH-N.20]
2004-03-21,SE-10,Sabah,N.16 Luyang,state,[SBH-N.21]
2008-03-08,SE-11,Sabah,N.16 Luyang,state,[SBH-N.21]
2013-05-05,SE-12,Sabah,N.16 Luyang,state,[SBH-N.21]
2018-05-09,SE-13,Sabah,N.16 Luyang,state,[SBH-N.21]
2020-09-26,SE-14,Sabah,N.21 Luyang,state,[SBH-N.21]
2020-09-26,SE-14,Sabah,N.22 Tanjung Aru,state,[SBH-N.22]
1985-04-20,SE-05,Sabah,N.31 Petagas,state,[SBH-N.23]
1986-05-04,SE-06,Sabah,N.31 Petagas,state,[SBH-N.23]
1990-07-16,SE-07,Sabah,N.31 Petagas,state,[SBH-N.23]
1994-02-18,SE-08,Sabah,N.31 Petagas,state,[SBH-N.23]
1999-03-12,SE-09,Sabah,N.17 Petagas,state,[SBH-N.23]
2004-03-21,SE-10,Sabah,N.18 Petagas,state,[SBH-N.23]
2008-03-08,SE-11,Sabah,N.18 Petagas,state,[SBH-N.23]
2013-05-05,SE-12,Sabah,N.18 Petagas,state,[SBH-N.23]
2018-05-09,SE-13,Sabah,N.18 Petagas,state,[SBH-N.23]
2020-09-26,SE-14,Sabah,N.23 Petagas,state,[SBH-N.23]
2020-09-26,SE-14,Sabah,N.24 Tanjung Keramat,state,[SBH-N.24]
2004-03-21,SE-10,Sabah,N.19 Kapayan,state,[SBH-N.25]
2008-03-08,SE-11,Sabah,N.19 Kapayan,state,[SBH-N.25]
2013-05-05,SE-12,Sabah,N.19 Kapayan,state,[SBH-N.25]
2018-05-09,SE-13,Sabah,N.19 Kapayan,state,[SBH-N.25]
2020-09-26,SE-14,Sabah,N.25 Kapayan,state,[SBH-N.25]
1967-04-08,SE-01,Sabah,N.11 Moyog,state,[SBH-N.26]
1971-10-01,SE-02,Sabah,N.11 Moyog,state,[SBH-N.26]
1976-05-01,SE-03,Sabah,N.23 Moyog,state,[SBH-N.26]
1981-03-23,SE-04,Sabah,N.23 Moyog,state,[SBH-N.26]
1985-04-20,SE-05,Sabah,N.26 Moyog,state,[SBH-N.26]
1986-05-04,SE-06,Sabah,N.26 Moyog,state,[SBH-N.26]
1990-07-16,SE-07,Sabah,N.26 Moyog,state,[SBH-N.26]
1994-02-18,SE-08,Sabah,N.26 Moyog,state,[SBH-N.26]
1999-03-12,SE-09,Sabah,N.16 Moyog,state,[SBH-N.26]
2004-03-21,SE-10,Sabah,N.20 Moyog,state,[SBH-N.26]
2008-03-08,SE-11,Sabah,N.20 Moyog,state,[SBH-N.26]
2013-05-05,SE-12,Sabah,N.20 Moyog,state,[SBH-N.26]
2018-05-09,SE-13,Sabah,N.20 Moyog,state,[SBH-N.26]
2020-09-26,SE-14,Sabah,N.26 Moyog,state,[SBH-N.26]
2020-09-26,SE-14,Sabah,N.27 Limbahau,state,[SBH-N.27]
1976-05-01,SE-03,Sabah,N.24 Kawang,state,[SBH-N.28]
1981-03-23,SE-04,Sabah,N.24 Kawang,state,[SBH-N.28]
1985-04-20,SE-05,Sabah,N.32 Kawang,state,[SBH-N.28]
1990-07-16,SE-07,Sabah,N.32 Kawang,state,[SBH-N.28]
1994-02-18,SE-08,Sabah,N.32 Kawang,state,[SBH-N.28]
1999-03-12,SE-09,Sabah,N.18 Kawang,state,[SBH-N.28]
2004-03-21,SE-10,Sabah,N.21 Kawang,state,[SBH-N.28]
2008-03-08,SE-11,Sabah,N.21 Kawang,state,[SBH-N.28]
2013-05-05,SE-12,Sabah,N.21 Kawang,state,[SBH-N.28]
2018-05-09,SE-13,Sabah,N.21 Kawang,state,[SBH-N.28]
2020-09-26,SE-14,Sabah,N.28 Kawang,state,[SBH-N.28]
1999-03-12,SE-09,Sabah,N.19 Pantai Manis,state,[SBH-N.29]
2004-03-21,SE-10,Sabah,N.22 Pantai Manis,state,[SBH-N.29]
2008-03-08,SE-11,Sabah,N.22 Pantai Manis,state,[SBH-N.29]
2013-05-05,SE-12,Sabah,N.22 Pantai Manis,state,[SBH-N.29]
2018-05-09,SE-13,Sabah,N.22 Pantai Manis,state,[SBH-N.29]
2020-09-26,SE-14,Sabah,N.29 Pantai Manis,state,[SBH-N.29]
1967-04-08,SE-01,Sabah,N.13 Bongawan,state,[SBH-N.30]
1971-10-01,SE-02,Sabah,N.13 Bongawan,state,[SBH-N.30]
1976-05-01,SE-03,Sabah,N.32 Bongawan,state,[SBH-N.30]
1981-03-23,SE-04,Sabah,N.32 Bongawan,state,[SBH-N.30]
1985-04-20,SE-05,Sabah,N.34 Bongawan,state,[SBH-N.30]
1986-05-04,SE-06,Sabah,N.34 Bongawan,state,[SBH-N.30]
1990-07-16,SE-07,Sabah,N.34 Bongawan,state,[SBH-N.30]
1994-02-18,SE-08,Sabah,N.34 Bongawan,state,[SBH-N.30]
1999-03-12,SE-09,Sabah,N.20 Bongawan,state,[SBH-N.30]
2004-03-21,SE-10,Sabah,N.23 Bongawan,state,[SBH-N.30]
2008-03-08,SE-11,Sabah,N.23 Bongawan,state,[SBH-N.30]
2013-05-05,SE-12,Sabah,N.23 Bongawan,state,[SBH-N.30]
2018-05-09,SE-13,Sabah,N.23 Bongawan,state,[SBH-N.30]
2020-09-26,SE-14,Sabah,N.30 Bongawan,state,[SBH-N.30]
2004-03-21,SE-10,Sabah,N.24 Membakut,state,[SBH-N.31]
2008-03-08,SE-11,Sabah,N.24 Membakut,state,[SBH-N.31]
2013-05-05,SE-12,Sabah,N.24 Membakut,state,[SBH-N.31]
2018-05-09,SE-13,Sabah,N.24 Membakut,state,[SBH-N.31]
2020-09-26,SE-14,Sabah,N.31 Membakut,state,[SBH-N.31]
1976-05-01,SE-03,Sabah,N.35 Klias,state,[SBH-N.32]
1985-04-20,SE-05,Sabah,N.36 Klias,state,[SBH-N.32]
1986-05-04,SE-06,Sabah,N.36 Klias,state,[SBH-N.32]
1990-07-16,SE-07,Sabah,N.36 Klias,state,[SBH-N.32]
1994-02-18,SE-08,Sabah,N.36 Klias,state,[SBH-N.32]
1999-03-12,SE-09,Sabah,N.22 Klias,state,[SBH-N.32]
2004-03-21,SE-10,Sabah,N.25 Klias,state,[SBH-N.32]
2008-03-08,SE-11,Sabah,N.25 Klias,state,[SBH-N.32]
2013-05-05,SE-12,Sabah,N.25 Klias,state,[SBH-N.32]
2018-05-09,SE-13,Sabah,N.25 Klias,state,[SBH-N.32]
2020-09-26,SE-14,Sabah,N.32 Klias,state,[SBH-N.32]
1967-04-08,SE-01,Sabah,N.14 Kuala Penyu,state,[SBH-N.33]
1971-10-01,SE-02,Sabah,N.14 Kuala Penyu,state,[SBH-N.33]
1976-05-01,SE-03,Sabah,N.33 Kuala Penyu,state,[SBH-N.33]
1981-03-23,SE-04,Sabah,N.33 Kuala Penyu,state,[SBH-N.33]
1985-04-20,SE-05,Sabah,N.35 Kuala Penyu,state,[SBH-N.33]
1986-05-04,SE-06,Sabah,N.35 Kuala Penyu,state,[SBH-N.33]
1990-07-16,SE-07,Sabah,N.35 Kuala Penyu,state,[SBH-N.33]
1994-02-18,SE-08,Sabah,N.35 Kuala Penyu,state,[SBH-N.33]
1999-03-12,SE-09,Sabah,N.21 Kuala Penyu,state,[SBH-N.33]
2004-03-21,SE-10,Sabah,N.26 Kuala Penyu,state,[SBH-N.33]
2008-03-08,SE-11,Sabah,N.26 Kuala Penyu,state,[SBH-N.33]
2013-05-05,SE-12,Sabah,N.26 Kuala Penyu,state,[SBH-N.33]
2018-05-09,SE-13,Sabah,N.26 Kuala Penyu,state,[SBH-N.33]
2020-09-26,SE-14,Sabah,N.33 Kuala Penyu,state,[SBH-N.33]
1976-05-01,SE-03,Sabah,N.36 Lumadan,state,[SBH-N.34]
1981-03-23,SE-04,Sabah,N.36 Lumadan,state,[SBH-N.34]
1985-04-20,SE-05,Sabah,N.37 Lumadan,state,[SBH-N.34]
1986-05-04,SE-06,Sabah,N.37 Lumadan,state,[SBH-N.34]
1990-07-16,SE-07,Sabah,N.37 Lumadan,state,[SBH-N.34]
1994-02-18,SE-08,Sabah,N.37 Lumadan,state,[SBH-N.34]
1999-03-12,SE-09,Sabah,N.23 Lumadan,state,[SBH-N.34]
2004-03-21,SE-10,Sabah,N.27 Lumadan,state,[SBH-N.34]
2008-03-08,SE-11,Sabah,N.27 Lumadan,state,[SBH-N.34]
2013-05-05,SE-12,Sabah,N.27 Lumadan,state,[SBH-N.34]
2018-05-09,SE-13,Sabah,N.27 Lumadan,state,[SBH-N.34]
2020-09-26,SE-14,Sabah,N.34 Lumadan,state,[SBH-N.34]
1999-03-12,SE-09,Sabah,N.24 Sindumin,state,[SBH-N.35]
2004-03-21,SE-10,Sabah,N.28 Sindumin,state,[SBH-N.35]
2008-03-08,SE-11,Sabah,N.28 Sindumin,state,[SBH-N.35]
2013-05-05,SE-12,Sabah,N.28 Sindumin,state,[SBH-N.35]
2018-05-09,SE-13,Sabah,N.28 Sindumin,state,[SBH-N.35]
2020-09-26,SE-14,Sabah,N.35 Sindumin,state,[SBH-N.35]
1976-05-01,SE-03,Sabah,N.16 Kundasang,state,[SBH-N.36]
1981-03-23,SE-04,Sabah,N.16 Kundasang,state,[SBH-N.36]
1985-04-20,SE-05,Sabah,N.13 Kundasang,state,[SBH-N.36]
1986-05-04,SE-06,Sabah,N.13 Kundasang,state,[SBH-N.36]
1990-07-16,SE-07,Sabah,N.13 Kundasang,state,[SBH-N.36]
1994-02-18,SE-08,Sabah,N.13 Kundasang,state,[SBH-N.36]
1999-03-12,SE-09,Sabah,N.25 Kundasang,state,[SBH-N.36]
2004-03-21,SE-10,Sabah,N.29 Kundasang,state,[SBH-N.36]
2008-03-08,SE-11,Sabah,N.29 Kundasang,state,[SBH-N.36]
2013-05-05,SE-12,Sabah,N.29 Kundasang,state,[SBH-N.36]
2018-05-09,SE-13,Sabah,N.29 Kundasang,state,[SBH-N.36]
2020-09-26,SE-14,Sabah,N.36 Kundasang,state,[SBH-N.36]
2004-03-21,SE-10,Sabah,N.30 Karanaan,state,[SBH-N.37]
2008-03-08,SE-11,Sabah,N.30 Karanaan,state,[SBH-N.37]
2013-05-05,SE-12,Sabah,N.30 Karanaan,state,[SBH-N.37]
2018-05-09,SE-13,Sabah,N.30 Karanaan,state,[SBH-N.37]
2020-09-26,SE-14,Sabah,N.37 Karanaan,state,[SBH-N.37]
2004-03-21,SE-10,Sabah,N.31 Paginatan,state,[SBH-N.38]
2008-03-08,SE-11,Sabah,N.31 Paginatan,state,[SBH-N.38]
2013-05-05,SE-12,Sabah,N.31 Paginatan,state,[SBH-N.38]
2018-05-09,SE-13,Sabah,N.31 Paginatan,state,[SBH-N.38]
2020-09-26,SE-14,Sabah,N.38 Paginatan,state,[SBH-N.38]
1967-04-08,SE-01,Sabah,N.22 Tambunan,state,[SBH-N.39]
1971-10-01,SE-02,Sabah,N.22 Tambunan,state,[SBH-N.39]
1981-03-23,SE-04,Sabah,N.18 Tambunan,state,[SBH-N.39]
1985-04-20,SE-05,Sabah,N.24 Tambunan,state,[SBH-N.39]
1986-05-04,SE-06,Sabah,N.24 Tambunan,state,[SBH-N.39]
1990-07-16,SE-07,Sabah,N.24 Tambunan,state,[SBH-N.39]
1994-02-18,SE-08,Sabah,N.24 Tambunan,state,[SBH-N.39]
1999-03-12,SE-09,Sabah,N.27 Tambunan,state,[SBH-N.39]
2004-03-21,SE-10,Sabah,N.32 Tambunan,state,[SBH-N.39]
2008-03-08,SE-11,Sabah,N.32 Tambunan,state,[SBH-N.39]
2013-05-05,SE-12,Sabah,N.32 Tambunan,state,[SBH-N.39]
2018-05-09,SE-13,Sabah,N.32 Tambunan,state,[SBH-N.39]
2020-09-26,SE-14,Sabah,N.39 Tambunan,state,[SBH-N.39]
1976-05-01,SE-03,Sabah,N.37 Bingkor,state,[SBH-N.40]
1985-04-20,SE-05,Sabah,N.25 Bingkor,state,[SBH-N.40]
1986-05-04,SE-06,Sabah,N.25 Bingkor,state,[SBH-N.40]
1990-07-16,SE-07,Sabah,N.25 Bingkor,state,[SBH-N.40]
1994-02-18,SE-08,Sabah,N.25 Bingkor,state,[SBH-N.40]
1999-03-12,SE-09,Sabah,N.28 Bingkor,state,[SBH-N.40]
2004-03-21,SE-10,Sabah,N.33 Bingkor,state,[SBH-N.40]
2008-03-08,SE-11,Sabah,N.33 Bingkor,state,[SBH-N.40]
2013-05-05,SE-12,Sabah,N.33 Bingkor,state,[SBH-N.40]
2018-05-09,SE-13,Sabah,N.33 Bingkor,state,[SBH-N.40]
2020-09-26,SE-14,Sabah,N.40 Bingkor,state,[SBH-N.40]
2004-03-21,SE-10,Sabah,N.34 Liawan,state,[SBH-N.41]
2008-03-08,SE-11,Sabah,N.34 Liawan,state,[SBH-N.41]
2013-05-05,SE-12,Sabah,N.34 Liawan,state,[SBH-N.41]
2018-05-09,SE-13,Sabah,N.34 Liawan,state,[SBH-N.41]
2020-09-26,SE-14,Sabah,N.41 Liawan,state,[SBH-N.41]
1999-03-12,SE-09,Sabah,N.30 Melalap,state,[SBH-N.42]
2004-03-21,SE-10,Sabah,N.35 Melalap,state,[SBH-N.42]
2008-03-08,SE-11,Sabah,N.35 Melalap,state,[SBH-N.42]
2013-05-05,SE-12,Sabah,N.35 Melalap,state,[SBH-N.42]
2018-05-09,SE-13,Sabah,N.35 Melalap,state,[SBH-N.42]
2020-09-26,SE-14,Sabah,N.42 Melalap,state,[SBH-N.42]
1976-05-01,SE-03,Sabah,N.45 Kemabong,state,[SBH-N.43]
1981-03-23,SE-04,Sabah,N.45 Kemabong,state,[SBH-N.43]
1985-04-20,SE-05,Sabah,N.40 Kemabong,state,[SBH-N.43]
1986-05-04,SE-06,Sabah,N.40 Kemabong,state,[SBH-N.43]
1990-07-16,SE-07,Sabah,N.40 Kemabong,state,[SBH-N.43]
1994-02-18,SE-08,Sabah,N.40 Kemabong,state,[SBH-N.43]
1999-03-12,SE-09,Sabah,N.31 Kemabong,state,[SBH-N.43]
2004-03-21,SE-10,Sabah,N.36 Kemabong,state,[SBH-N.43]
2008-03-08,SE-11,Sabah,N.36 Kemabong,state,[SBH-N.43]
2013-05-05,SE-12,Sabah,N.36 Kemabong,state,[SBH-N.43]
2018-05-09,SE-13,Sabah,N.36 Kemabong,state,[SBH-N.43]
2020-09-26,SE-14,Sabah,N.43 Kemabong,state,[SBH-N.43]
2020-09-26,SE-14,Sabah,N.44 Tulid,state,[SBH-N.44]
1976-05-01,SE-03,Sabah,N.38 Sook,state,[SBH-N.45]
1981-03-23,SE-04,Sabah,N.38 Sook,state,[SBH-N.45]
1985-04-20,SE-05,Sabah,N.41 Sook,state,[SBH-N.45]
1986-05-04,SE-06,Sabah,N.41 Sook,state,[SBH-N.45]
1990-07-16,SE-07,Sabah,N.41 Sook,state,[SBH-N.45]
1994-02-18,SE-08,Sabah,N.41 Sook,state,[SBH-N.45]
2004-03-21,SE-10,Sabah,N.37 Sook,state,[SBH-N.45]
2008-03-08,SE-11,Sabah,N.37 Sook,state,[SBH-N.45]
2013-05-05,SE-12,Sabah,N.37 Sook,state,[SBH-N.45]
2018-05-09,SE-13,Sabah,N.37 Sook,state,[SBH-N.45]
2020-09-26,SE-14,Sabah,N.45 Sook,state,[SBH-N.45]
1985-04-20,SE-05,Sabah,N.42 Nabawan,state,[SBH-N.46]
1986-05-04,SE-06,Sabah,N.42 Nabawan,state,[SBH-N.46]
1990-07-16,SE-07,Sabah,N.42 Nabawan,state,[SBH-N.46]
1994-02-18,SE-08,Sabah,N.42 Nabawan,state,[SBH-N.46]
2004-03-21,SE-10,Sabah,N.38 Nabawan,state,[SBH-N.46]
2008-03-08,SE-11,Sabah,N.38 Nabawan,state,[SBH-N.46]
2013-05-05,SE-12,Sabah,N.38 Nabawan,state,[SBH-N.46]
2018-05-09,SE-13,Sabah,N.38 Nabawan,state,[SBH-N.46]
2020-09-26,SE-14,Sabah,N.46 Nabawan,state,[SBH-N.46]
2020-09-26,SE-14,Sabah,N.47 Telupid,state,[SBH-N.47]
1967-04-08,SE-01,Sabah,N.25 Sugut,state,[SBH-N.48]
1971-10-01,SE-02,Sabah,N.25 Sugut,state,[SBH-N.48]
1976-05-01,SE-03,Sabah,N.10 Sugut,state,[SBH-N.48]
1981-03-23,SE-04,Sabah,N.10 Sugut,state,[SBH-N.48]
1985-04-20,SE-05,Sabah,N.15 Sugut,state,[SBH-N.48]
1986-05-04,SE-06,Sabah,N.15 Sugut,state,[SBH-N.48]
1990-07-16,SE-07,Sabah,N.15 Sugut,state,[SBH-N.48]
1994-02-18,SE-08,Sabah,N.15 Sugut,state,[SBH-N.48]
1999-03-12,SE-09,Sabah,N.32 Sugut,state,[SBH-N.48]
2004-03-21,SE-10,Sabah,N.39 Sugut,state,[SBH-N.48]
2008-03-08,SE-11,Sabah,N.39 Sugut,state,[SBH-N.48]
2013-05-05,SE-12,Sabah,N.39 Sugut,state,[SBH-N.48]
2018-05-09,SE-13,Sabah,N.39 Sugut,state,[SBH-N.48]
2020-09-26,SE-14,Sabah,N.48 Sugut,state,[SBH-N.48]
1967-04-08,SE-01,Sabah,N.26 Labuk,state,[SBH-N.49]
1971-10-01,SE-02,Sabah,N.26 Labuk,state,[SBH-N.49]
1976-05-01,SE-03,Sabah,N.12 Labuk,state,[SBH-N.49]
1981-03-23,SE-04,Sabah,N.12 Labuk,state,[SBH-N.49]
1985-04-20,SE-05,Sabah,N.16 Labuk,state,[SBH-N.49]
1986-05-04,SE-06,Sabah,N.16 Labuk,state,[SBH-N.49]
1990-07-16,SE-07,Sabah,N.16 Labuk,state,[SBH-N.49]
1994-02-18,SE-08,Sabah,N.16 Labuk,state,[SBH-N.49]
1999-03-12,SE-09,Sabah,N.33 Labuk,state,[SBH-N.49]
2004-03-21,SE-10,Sabah,N.40 Labuk,state,[SBH-N.49]
2008-03-08,SE-11,Sabah,N.40 Labuk,state,[SBH-N.49]
2013-05-05,SE-12,Sabah,N.40 Labuk,state,[SBH-N.49]
2018-05-09,SE-13,Sabah,N.40 Labuk,state,[SBH-N.49]
2020-09-26,SE-14,Sabah,N.49 Labuk,state,[SBH-N.49]
2004-03-21,SE-10,Sabah,N.41 Gum-Gum,state,[SBH-N.50]
2008-03-08,SE-11,Sabah,N.41 Gum-Gum,state,[SBH-N.50]
2013-05-05,SE-12,Sabah,N.41 Gum-Gum,state,[SBH-N.50]
2018-05-09,SE-13,Sabah,N.41 Gum-Gum,state,[SBH-N.50]
2020-09-26,SE-14,Sabah,N.50 Gum-Gum,state,[SBH-N.50]
2020-09-26,SE-14,Sabah,N.51 Sungai Manila,state,[SBH-N.51]
1985-04-20,SE-05,Sabah,N.17 Sungai Sibuga,state,[SBH-N.52]
1986-05-04,SE-06,Sabah,N.17 Sungai Sibuga,state,[SBH-N.52]
1990-07-16,SE-07,Sabah,N.17 Sungai Sibuga,state,[SBH-N.52]
1994-02-18,SE-08,Sabah,N.17 Sungai Sibuga,state,[SBH-N.52]
1999-03-12,SE-09,Sabah,N.34 Sungai Sibuga,state,[SBH-N.52]
2004-03-21,SE-10,Sabah,N.42 Sungai Sibuga,state,[SBH-N.52]
2008-03-08,SE-11,Sabah,N.42 Sungai Sibuga,state,[SBH-N.52]
2013-05-05,SE-12,Sabah,N.42 Sungai Sibuga,state,[SBH-N.52]
2018-05-09,SE-13,Sabah,N.42 Sungai Sibuga,state,[SBH-N.52]
2020-09-26,SE-14,Sabah,N.52 Sungai Sibuga,state,[SBH-N.52]
1976-05-01,SE-03,Sabah,N.28 Sekong,state,[SBH-N.53]
1981-03-23,SE-04,Sabah,N.28 Sekong,state,[SBH-N.53]
1985-04-20,SE-05,Sabah,N.21 Sekong,state,[SBH-N.53]
1986-05-04,SE-06,Sabah,N.21 Sekong,state,[SBH-N.53]
1990-07-16,SE-07,Sabah,N.21 Sekong,state,[SBH-N.53]
1994-02-18,SE-08,Sabah,N.21 Sekong,state,[SBH-N.53]
1999-03-12,SE-09,Sabah,N.35 Sekong,state,[SBH-N.53]
2004-03-21,SE-10,Sabah,N.43 Sekong,state,[SBH-N.53]
2008-03-08,SE-11,Sabah,N.43 Sekong,state,[SBH-N.53]
2013-05-05,SE-12,Sabah,N.43 Sekong,state,[SBH-N.53]
2018-05-09,SE-13,Sabah,N.43 Sekong,state,[SBH-N.53]
2020-09-26,SE-14,Sabah,N.53 Sekong,state,[SBH-N.53]
1976-05-01,SE-03,Sabah,N.27 Karamunting,state,[SBH-N.54]
1981-03-23,SE-04,Sabah,N.27 Karamunting,state,[SBH-N.54]
1985-04-20,SE-05,Sabah,N.20 Karamunting,state,[SBH-N.54]
1986-05-04,SE-06,Sabah,N.20 Karamunting,state,[SBH-N.54]
1990-07-16,SE-07,Sabah,N.20 Karamunting,state,[SBH-N.54]
1994-02-18,SE-08,Sabah,N.20 Karamunting,state,[SBH-N.54]
1999-03-12,SE-09,Sabah,N.38 Karamunting,state,[SBH-N.54]
2004-03-21,SE-10,Sabah,N.44 Karamunting,state,[SBH-N.54]
2008-03-08,SE-11,Sabah,N.44 Karamunting,state,[SBH-N.54]
2013-05-05,SE-12,Sabah,N.44 Karamunting,state,[SBH-N.54]
2018-05-09,SE-13,Sabah,N.44 Karamunting,state,[SBH-N.54]
2020-09-26,SE-14,Sabah,N.54 Karamunting,state,[SBH-N.54]
1967-04-08,SE-01,Sabah,N.24 Elopura,state,[SBH-N.55]
1971-10-01,SE-02,Sabah,N.24 Elopura,state,[SBH-N.55]
1976-05-01,SE-03,Sabah,N.25 Elopura,state,[SBH-N.55]
1981-03-23,SE-04,Sabah,N.25 Elopura,state,[SBH-N.55]
1985-04-20,SE-05,Sabah,N.18 Elopura,state,[SBH-N.55]
1986-05-04,SE-06,Sabah,N.18 Elopura,state,[SBH-N.55]
1990-07-16,SE-07,Sabah,N.18 Elopura,state,[SBH-N.55]
1994-02-18,SE-08,Sabah,N.18 Elopura,state,[SBH-N.55]
1999-03-12,SE-09,Sabah,N.36 Elopura,state,[SBH-N.55]
2004-03-21,SE-10,Sabah,N.45 Elopura,state,[SBH-N.55]
2008-03-08,SE-11,Sabah,N.45 Elopura,state,[SBH-N.55]
2013-05-05,SE-12,Sabah,N.45 Elopura,state,[SBH-N.55]
2018-05-09,SE-13,Sabah,N.45 Elopura,state,[SBH-N.55]
2020-09-26,SE-14,Sabah,N.55 Elopura,state,[SBH-N.55]
1985-04-20,SE-05,Sabah,N.19 Tanjong Papat,state,[SBH-N.56]
1986-05-04,SE-06,Sabah,N.19 Tanjong Papat,state,[SBH-N.56]
1994-02-18,SE-08,Sabah,N.19 Tanjong Papat,state,[SBH-N.56]
1999-03-12,SE-09,Sabah,N.37 Tanjong Papat,state,[SBH-N.56]
2004-03-21,SE-10,Sabah,N.46 Tanjong Papat,state,[SBH-N.56]
2008-03-08,SE-11,Sabah,N.46 Tanjong Papat,state,[SBH-N.56]
2013-05-05,SE-12,Sabah,N.46 Tanjong Papat,state,[SBH-N.56]
2018-05-09,SE-13,Sabah,N.46 Tanjong Papat,state,[SBH-N.56]
2020-09-26,SE-14,Sabah,N.56 Tanjong Papat,state,[SBH-N.56]
1976-05-01,SE-03,Sabah,N.30 Kuamut,state,[SBH-N.57]
1981-03-23,SE-04,Sabah,N.30 Kuamut,state,[SBH-N.57]
1985-04-20,SE-05,Sabah,N.23 Kuamut,state,[SBH-N.57]
1986-05-04,SE-06,Sabah,N.23 Kuamut,state,[SBH-N.57]
1990-07-16,SE-07,Sabah,N.23 Kuamut,state,[SBH-N.57]
1994-02-18,SE-08,Sabah,N.23 Kuamut,state,[SBH-N.57]
1999-03-12,SE-09,Sabah,N.40 Kuamut,state,[SBH-N.57]
2004-03-21,SE-10,Sabah,N.47 Kuamut,state,[SBH-N.57]
2008-03-08,SE-11,Sabah,N.47 Kuamut,state,[SBH-N.57]
2013-05-05,SE-12,Sabah,N.47 Kuamut,state,[SBH-N.57]
2018-05-09,SE-13,Sabah,N.47 Kuamut,state,[SBH-N.57]
2020-09-26,SE-14,Sabah,N.57 Kuamut,state,[SBH-N.57]
1967-04-08,SE-01,Sabah,N.28 Lamag,state,[SBH-N.58]
1971-10-01,SE-02,Sabah,N.28 Lamag,state,[SBH-N.58]
2020-09-26,SE-14,Sabah,N.58 Lamag,state,[SBH-N.58]
1985-04-20,SE-05,Sabah,N.22 Sukau,state,[SBH-N.59]
1986-05-04,SE-06,Sabah,N.22 Sukau,state,[SBH-N.59]
1990-07-16,SE-07,Sabah,N.22 Sukau,state,[SBH-N.59]
1994-02-18,SE-08,Sabah,N.22 Sukau,state,[SBH-N.59]
1999-03-12,SE-09,Sabah,N.39 Sukau,state,[SBH-N.59]
2004-03-21,SE-10,Sabah,N.48 Sukau,state,[SBH-N.59]
2008-03-08,SE-11,Sabah,N.48 Sukau,state,[SBH-N.59]
2013-05-05,SE-12,Sabah,N.48 Sukau,state,[SBH-N.59]
2018-05-09,SE-13,Sabah,N.48 Sukau,state,[SBH-N.59]
2020-09-26,SE-14,Sabah,N.59 Sukau,state,[SBH-N.59]
2004-03-21,SE-10,Sabah,N.49 Tungku,state,[SBH-N.60]
2008-03-08,SE-11,Sabah,N.49 Tungku,state,[SBH-N.60]
2013-05-05,SE-12,Sabah,N.49 Tungku,state,[SBH-N.60]
2018-05-09,SE-13,Sabah,N.49 Tungku,state,[SBH-N.60]
2020-09-26,SE-14,Sabah,N.60 Tungku,state,[SBH-N.60]
2020-09-26,SE-14,Sabah,N.61 Segama,state,[SBH-N.61]
2020-09-26,SE-14,Sabah,N.62 Silam,state,[SBH-N.62]
1976-05-01,SE-03,Sabah,N.41 Kunak,state,[SBH-N.63]
1981-03-23,SE-04,Sabah,N.41 Kunak,state,[SBH-N.63]
1985-04-20,SE-05,Sabah,N.46 Kunak,state,[SBH-N.63]
1986-05-04,SE-06,Sabah,N.46 Kunak,state,[SBH-N.63]
1990-07-16,SE-07,Sabah,N.46 Kunak,state,[SBH-N.63]
1994-02-18,SE-08,Sabah,N.46 Kunak,state,[SBH-N.63]
1999-03-12,SE-09,Sabah,N.41 Kunak,state,[SBH-N.63]
2004-03-21,SE-10,Sabah,N.51 Kunak,state,[SBH-N.63]
2008-03-08,SE-11,Sabah,N.51 Kunak,state,[SBH-N.63]
2013-05-05,SE-12,Sabah,N.51 Kunak,state,[SBH-N.63]
2018-05-09,SE-13,Sabah,N.51 Kunak,state,[SBH-N.63]
2020-09-26,SE-14,Sabah,N.63 Kunak,state,[SBH-N.63]
1985-04-20,SE-05,Sabah,N.48 Sulabayan,state,[SBH-N.64]
1986-05-04,SE-06,Sabah,N.48 Sulabayan,state,[SBH-N.64]
1990-07-16,SE-07,Sabah,N.48 Sulabayan,state,[SBH-N.64]
1994-02-18,SE-08,Sabah,N.48 Sulabayan,state,[SBH-N.64]
1999-03-12,SE-09,Sabah,N.43 Sulabayan,state,[SBH-N.64]
2004-03-21,SE-10,Sabah,N.52 Sulabayan,state,[SBH-N.64]
2008-03-08,SE-11,Sabah,N.52 Sulabayan,state,[SBH-N.64]
2013-05-05,SE-12,Sabah,N.52 Sulabayan,state,[SBH-N.64]
2018-05-09,SE-13,Sabah,N.52 Sulabayan,state,[SBH-N.64]
2020-09-26,SE-14,Sabah,N.64 Sulabayan,state,[SBH-N.64]
1999-03-12,SE-09,Sabah,N.44 Senallang,state,[SBH-N.65]
2004-03-21,SE-10,Sabah,N.53 Senallang,state,[SBH-N.65]
2008-03-08,SE-11,Sabah,N.53 Senallang,state,[SBH-N.65]
