date,election,state,seat,ballot_order,name,candidate_uid,party,party_uid,votes
1959-05-20,GE-01,Perak,P.040 Larut Utara,2,Ibrahim Bin Alla Ditta,174,PAS,3,5117
1959-05-20,GE-01,Perak,P.041 Krian Laut,1,Abdul Rauf Bin A. Rahman,165,PERIKATAN,2,8074
1959-05-20,GE-01,Perak,P.041 Krian Laut,2,Haji Ahmad Bin H. Hussain,13,PAS,3,7577
1959-05-20,GE-01,Perak,P.042 Krian Darat,1,Ahmad Bin Haji Yusof,167,PERIKATAN,2,7954
1959-05-20,GE-01,Perak,P.042 Krian Darat,2,Ustaz Abdul Wahab Bin Hj. Md. Noor,25,PAS,3,5698
1959-05-20,GE-01,Perak,P.043 Larut Selatan,1,Dr Lim Swee Aun,175,PERIKATAN,2,11218
1959-05-20,GE-01,Perak,P.043 Larut Selatan,2,Yin Choo Han,176,PPP,4,6444
1959-05-20,GE-01,Perak,P.043 Larut Selatan,3,Haji Mohd. Yunus Bin Haji Mohd. Hashim,177,PAS,3,3071
1959-05-20,GE-01,Perak,P.044 Hilir Perak,1,Mohd. Abbas @ Mohd. Abas Bin Ahmad,191,PERIKATAN,2,4818
1959-05-20,GE-01,Perak,P.044 Hilir Perak,2,Abu Bakar Bin Anjang Wahid,192,PAS,3,4273
1959-05-20,GE-01,Perak,P.045 Kuala Kangsar,1,Haji Abdullah Bin Haji Abdul Raof,186,PERIKATAN,2,8367
1959-05-20,GE-01,Perak,P.045 Kuala Kangsar,2,Syed Nordin Bin Syed Husein,187,PAS,3,5581
1959-05-20,GE-01,Perak,P.045 Kuala Kangsar,3,Omar Bin Nordin,188,BEBAS,1,4780
1959-05-20,GE-01,Perak,P.046 Sungei Siput,1,Veerasamy Thirungana Sambanthan,38,PERIKATAN,2,7317
1959-05-20,GE-01,Perak,P.046 Sungei Siput,2,Kasivisvanathan Annamalai @ Annamalai Chettiar S/O Kasivisvanathan,205,PPP,4,4514
1959-05-20,GE-01,Perak,P.046 Sungei Siput,3,Choy Kok Kuan,206,BEBAS,1,148
1959-05-20,GE-01,Perak,P.047 Parit,1,Hussein Bin Mohd. Noordin,189,PERIKATAN,2,8998
1959-05-20,GE-01,Perak,P.047 Parit,2,Haji Osman Bin Haji Bodin,190,PAS,3,6007
1959-05-20,GE-01,Perak,P.048 Bruas,1,Yeoh Tat Beng,178,BEBAS,1,5967
1959-05-20,GE-01,Perak,P.048 Bruas,2,Mohd. Noor Bin Mohammed,179,PERIKATAN,2,5215
1959-05-20,GE-01,Perak,P.048 Bruas,3,Raman S/O Kunji Raman,180,PPP,4,4205
1959-05-20,GE-01,Perak,P.049 Sitiawan,1,Yong Woo Ming,181,PERIKATAN,2,6442
1959-05-20,GE-01,Perak,P.049 Sitiawan,2,Too Joon Hing,42,BEBAS,1,6079
1959-05-20,GE-01,Perak,P.049 Sitiawan,3,Hor Huck Lung,182,PPP,4,2937
1959-05-20,GE-01,Perak,P.050 Ipoh,1,Dharma Raja Seenivasagam,36,PPP,4,12242
1959-05-20,GE-01,Perak,P.050 Ipoh,2,Dr Chang Hoey Chan,199,PERIKATAN,2,6531
1959-05-20,GE-01,Perak,P.050 Ipoh,3,Yuen Foo Tong @ Yoon Foo Thong,200,BEBAS,1,1452
1959-05-20,GE-01,Perak,P.051 Menglembu,1,Sri Padhmaraja Seenivasagam,201,PPP,4,14338
1959-05-20,GE-01,Perak,P.051 Menglembu,2,Wong Kok Weng,202,PERIKATAN,2,6292
1959-05-20,GE-01,Perak,P.051 Menglembu,3,Mohd. Daham Bin Khatib,31,BEBAS,1,1283
1959-05-20,GE-01,Perak,P.052 Ulu Kinta,1,Chan Swee Ho,207,PPP,4,6996
1959-05-20,GE-01,Perak,P.052 Ulu Kinta,2,Chan Kok Cheong,208,PERIKATAN,2,4629
1959-05-20,GE-01,Perak,P.052 Ulu Kinta,3,Yau Hoong Seh,209,BEBAS,1,1347
1959-05-20,GE-01,Perak,P.053 Batu Gajah,1,Khong Kok Yat,210,PPP,4,8442
1959-05-20,GE-01,Perak,P.053 Batu Gajah,2,Yeoh Kian Teik,211,PERIKATAN,2,6503
1959-05-20,GE-01,Perak,P.053 Batu Gajah,3,Thean Moi Tuck,212,BEBAS,1,322
1959-05-20,GE-01,Perak,P.054 Kampar,1,Leong Kee Nyean,213,PERIKATAN,2,9765
1959-05-20,GE-01,Perak,P.054 Kampar,2,Chan Yoon Onn,214,PPP,4,8512
1959-05-20,GE-01,Perak,P.054 Kampar,3,Othman Bin Mohamed Akib,215,PAS,3,1827
1959-05-20,GE-01,Perak,P.055 Tanjong Malim,1,Lee Seck Fun,171,PERIKATAN,2,8038
1959-05-20,GE-01,Perak,P.055 Tanjong Malim,2,Ramanathan Chelvarayan Mannavarayan,172,PPP,4,4777
1959-05-20,GE-01,Perak,P.056 Telok Anson,1,Woo Saik Hong,196,PERIKATAN,2,10174
1959-05-20,GE-01,Perak,P.056 Telok Anson,2,Tan Poh Aun,197,PPP,4,5770
1959-05-20,GE-01,Perak,P.057 Bagan Datoh,1,Yahya Bin Haji Ahmad,193,PERIKATAN,2,8078
1959-05-20,GE-01,Perak,P.057 Bagan Datoh,2,Haji Azubir Bin Haji Ahmad,194,PAS,3,4425
1959-05-20,GE-01,Perak,P.057 Bagan Datoh,3,Mohd. Yunus Bin Sibi,195,PPP,4,583
1959-05-20,GE-01,Perak,P.058 Batang Padang,1,Abdul Hamid Khan Bin Haji Sakhawat Ali Khan,16,PERIKATAN,2,6231
1959-05-20,GE-01,Perak,P.058 Batang Padang,2,Jaya Ramachandran S/O Suppiah,169,PPP,4,3749
1959-05-20,GE-01,Perak,P.058 Batang Padang,3,Hashim Bin Mahaboob,170,PAS,3,1504
1959-05-20,GE-01,Pahang,P.059 Raub,1,Hussein Bin Hassan,266,PERIKATAN,2,6764
1959-05-20,GE-01,Pahang,P.059 Raub,2,Abu Bakar Bin Mohamed Resat,267,BEBAS,1,5130
1959-05-20,GE-01,Pahang,P.060 Bentong,1,Lim Ong Hang,268,BEBAS,1,5141
1959-05-20,GE-01,Pahang,P.060 Bentong,2,Chan Siang Sun,269,PERIKATAN,2,8643
1959-05-20,GE-01,Pahang,P.061 Kuantan,1,Haji Hamzah Bin Dahaman,272,PAS,3,2758
1959-05-20,GE-01,Pahang,P.061 Kuantan,2,Abdul Rahman Bin Haji Talib,75,PERIKATAN,2,8856
1959-05-20,GE-01,Pahang,P.062 Pekan,1,Dato' Abdul Razak Bin Hussain,73,PERIKATAN,2,8811
1959-05-20,GE-01,Pahang,P.062 Pekan,2,Mohamed Ariff Bin Abas,274,PAS,3,2593
1959-05-20,GE-01,Pahang,P.063 Temerloh,1,Mohd. Yusof Bin Mahmud,270,PERIKATAN,2,8018
1959-05-20,GE-01,Pahang,P.063 Temerloh,2,Ishak Bin Haji Mohammad,271,BEBAS,1,6665
1959-05-20,GE-01,Pahang,P.064 Lipis,1,Abdul Hamid Bin Abdullah,264,PAS,3,3818
1959-05-20,GE-01,Pahang,P.064 Lipis,2,Mohd. Sulong Bin Mohd. Ali,71,PERIKATAN,2,11694
1959-05-20,GE-01,Selangor,P.065 Kuala Selangor,1,N. Manickam,235,MP,10,4008
1959-05-20,GE-01,Selangor,P.065 Kuala Selangor,2,Dahari Ali,236,PERIKATAN,2,6197
1959-05-20,GE-01,Selangor,P.065 Kuala Selangor,3,Abdullah Bin Mat Junan,237,PAS,3,4216
1959-05-20,GE-01,Selangor,P.066 Batu,1,Ng Ann Teck,216,BEBAS,1,8737
1959-05-20,GE-01,Selangor,P.066 Batu,2,Lim Hee Hong,217,PERIKATAN,2,6408
1959-05-20,GE-01,Selangor,P.067 Kapar,1,Hamzah Alang,247,PERIKATAN,2,5335
1959-05-20,GE-01,Selangor,P.067 Kapar,2,Ibrahim Bin Haji Nordin,248,PAS,3,2954
1959-05-20,GE-01,Selangor,P.067 Kapar,3,R. Madhavan,249,PPP,4,3208
1959-05-20,GE-01,Selangor,P.068 Rawang,1,Abdul Karim Bin Haji Kasim,230,PERIKATAN,2,3654
1959-05-20,GE-01,Selangor,P.068 Rawang,2,Borhan,231,BEBAS,1,978
1959-05-20,GE-01,Selangor,P.068 Rawang,3,Y. P. Liu,232,BEBAS,1,6143
1959-05-20,GE-01,Selangor,P.069 Langat,1,Haji Zakaria Bin Haji Mohd. Taib,238,PERIKATAN,2,6937
1959-05-20,GE-01,Selangor,P.069 Langat,2,Koh Pak Ngee,239,BEBAS,1,5145
1959-05-20,GE-01,Selangor,P.070 Setapak,1,Ahmad Boestamam,226,BEBAS,1,6901
1959-05-20,GE-01,Selangor,P.070 Setapak,2,Yap Kim Swee,227,BEBAS,1,3853
1959-05-20,GE-01,Selangor,P.070 Setapak,3,Aisah Ghani,228,PERIKATAN,2,4805
1959-05-20,GE-01,Selangor,P.071 Bungsar,1,Ong Yeow Kay,218,PPP,4,2388
1959-05-20,GE-01,Selangor,P.071 Bungsar,2,V. David,219,BEBAS,1,9734
1959-05-20,GE-01,Selangor,P.071 Bungsar,3,Koh Pooi Kee,220,BEBAS,1,6821
1959-05-20,GE-01,Selangor,P.071 Bungsar,4,Law Joo Kooi,221,PERIKATAN,2,5036
1959-05-20,GE-01,Selangor,P.072 Bukit Bintang,1,Heng Cheng Swee,222,BEBAS,1,270
1959-05-20,GE-01,Selangor,P.072 Bukit Bintang,2,Robert K. C. Hoh,223,BEBAS,1,5434
1959-05-20,GE-01,Selangor,P.072 Bukit Bintang,3,Nazar Nong,224,BEBAS,1,4593
1959-05-20,GE-01,Selangor,P.072 Bukit Bintang,4,Cheah Theam Swee,225,PERIKATAN,2,6134
1959-05-20,GE-01,Selangor,P.073 Damansara,1,Lee Eng Teh,61,PERIKATAN,2,5653
1959-05-20,GE-01,Selangor,P.073 Damansara,2,K. Karam Singh,250,BEBAS,1,9026
1959-05-20,GE-01,Selangor,P.074 Klang,1,V. Manickavasagam,243,PERIKATAN,2,8394
1959-05-20,GE-01,Selangor,P.074 Klang,2,S. S. Nayagam,244,BEBAS,1,6253
1959-05-20,GE-01,Selangor,P.075 Kuala Langat,1,Syed Ibrahim Bin Syed Salim,245,PAS,3,4299
1959-05-20,GE-01,Selangor,P.075 Kuala Langat,2,Aziz Ishak,59,PERIKATAN,2,9492
1959-05-20,GE-01,Selangor,P.076 Sepang,1,Lim Tuan Siong,240,BEBAS,1,3455
1959-05-20,GE-01,Selangor,P.076 Sepang,2,K. V. Nadarajah,241,PPP,4,2225
1959-05-20,GE-01,Selangor,P.076 Sepang,3,Lee Siok Yew,242,PERIKATAN,2,4992
1959-05-20,GE-01,Selangor,P.077 Sabak Bernam,1,Syed Hashim Bin Syed Ajam,233,PERIKATAN,2,8003
1959-05-20,GE-01,Selangor,P.077 Sabak Bernam,2,Ustaz Haji Abd. Hakim Hilmi,234,PAS,3,4222
1959-05-20,GE-01,Selangor,P.078 Ulu Selangor,1,Ong Yoke Lin,46,PERIKATAN,2,6537
1959-05-20,GE-01,Selangor,P.078 Ulu Selangor,2,Chai Yoke Kin,229,BEBAS,1,5121
1959-05-20,GE-01,Negeri Sembilan,P.079 Kuala Pilah,1,Bahaman Bin Samsudin,32,PERIKATAN,2,11312
1959-05-20,GE-01,Negeri Sembilan,P.079 Kuala Pilah,2,Ismail Bin Chik,253,PAS,3,5746
1959-05-20,GE-01,Negeri Sembilan,P.080 Seremban Timor,1,Robert Singam,260,BEBAS,1,3985
1959-05-20,GE-01,Negeri Sembilan,P.080 Seremban Timor,2,Chin See Yin,261,BEBAS,1,5762
1959-05-20,GE-01,Negeri Sembilan,P.080 Seremban Timor,3,Md. Nor Bin Ab. Hamid,262,PAS,3,2387
1959-05-20,GE-01,Negeri Sembilan,P.080 Seremban Timor,4,Tham Tat Ming,263,PERIKATAN,2,2061
1959-05-20,GE-01,Negeri Sembilan,P.081 Rembau-Tampin,1,Baba Bin Ludek,68,BEBAS,1,4369
1959-05-20,GE-01,Negeri Sembilan,P.081 Rembau-Tampin,2,Haji Redza Bin Haji Mohd. Said,255,PERIKATAN,2,9587
1959-05-20,GE-01,Negeri Sembilan,P.082 Port Dickson,1,T. Mahima Singh,254,PERIKATAN,2,0
1959-05-20,GE-01,Negeri Sembilan,P.083 Jelebu-Jempol,1,Che' Ahmad Bin Hj. Yaacob,251,PAS,3,3970
1959-05-20,GE-01,Negeri Sembilan,P.083 Jelebu-Jempol,2,Mohamed Bin Ujang,252,PERIKATAN,2,11265
1959-05-20,GE-01,Negeri Sembilan,P.084 Seremban Barat,1,C. Rasadurai,256,BEBAS,1,93
1959-05-20,GE-01,Negeri Sembilan,P.084 Seremban Barat,2,Sathappan Sathappan,257,BEBAS,1,3949
1959-05-20,GE-01,Negeri Sembilan,P.084 Seremban Barat,3,P. A. R. S. Dawood @ A. S. Dawood,258,PERIKATAN,2,3409
1959-05-20,GE-01,Negeri Sembilan,P.084 Seremban Barat,4,Quek Kai Dong,259,BEBAS,1,4752
1959-05-20,GE-01,Melaka,P.085 Malacca Tengah,1,Tan Siew Sin,9,PERIKATAN,2,13635
1959-05-20,GE-01,Melaka,P.085 Malacca Tengah,2,Hj. Abd. Majid Bin H. Hussin,158,PAS,3,4655
1959-05-20,GE-01,Melaka,P.086 Bandar Malacca,1,Tan Kee Gak,155,MP,10,9396
1959-05-20,GE-01,Melaka,P.086 Bandar Malacca,2,Wong Koon Yoon,156,PERIKATAN,2,8173
1959-05-20,GE-01,Melaka,P.086 Bandar Malacca,3,Yeoh Ho Huat,157,BEBAS,1,265
1959-05-20,GE-01,Melaka,P.087 Malacca Utara,1,Hj. Karim Bin Hj. Dalib,159,PAS,3,4461
1959-05-20,GE-01,Melaka,P.087 Malacca Utara,2,Abdul Ghani Ishak,160,PERIKATAN,2,11078
1959-05-20,GE-01,Melaka,P.087 Malacca Utara,3,Karim Bakar,10,BEBAS,1,2872
1959-05-20,GE-01,Melaka,P.088 Malacca Selatan,1,Hassan Bin Mansor,162,PERIKATAN,2,11300
1959-05-20,GE-01,Melaka,P.088 Malacca Selatan,2,Chung Cheng Wen,163,BEBAS,1,5812
1959-05-20,GE-01,Melaka,P.088 Malacca Selatan,3,Mohamed Taha Bin Kallu,164,PAS,3,3017
1959-05-20,GE-01,Johor,P.089 Muar Dalam,1,Aziz Bin Ishak,304,PERIKATAN,2,11329
1959-05-20,GE-01,Johor,P.089 Muar Dalam,2,Ahmad Bin Abu,305,BEBAS,1,3947
1959-05-20,GE-01,Johor,P.090 Segamat Selatan,1,Dato' Teoh Chze Chong,84,PERIKATAN,2,7828
1959-05-20,GE-01,Johor,P.090 Segamat Selatan,2,Dr Lim Chin Khean,310,BEBAS,1,4862
1959-05-20,GE-01,Johor,P.091 Muar Pantai,1,Mohamad Nor Bin Hamid,91,BEBAS,1,3731
1959-05-20,GE-01,Johor,P.091 Muar Pantai,2,Seah Teng Ngiab,299,PERIKATAN,2,8997
1959-05-20,GE-01,Johor,P.091 Muar Pantai,3,Tan Keww Wah,300,PPP,4,2162
1959-05-20,GE-01,Johor,P.091 Muar Pantai,4,Chua Ang Teck,301,BEBAS,1,1994
1959-05-20,GE-01,Johor,P.092 Muar Selatan,1,Raja Hashim Bin Haji Mahmood,295,BEBAS,1,2069
1959-05-20,GE-01,Johor,P.092 Muar Selatan,2,Suleiman Bin Dato' Abdul Rahman,80,PERIKATAN,2,14795
1959-05-20,GE-01,Johor,P.092 Muar Selatan,3,Haji Mohamed Tahir Bin Daing Mengati,297,PAS,3,2508
1959-05-20,GE-01,Johor,P.093 Batu Pahat,1,Koh Kim Boon,290,BEBAS,1,3958
1959-05-20,GE-01,Johor,P.093 Batu Pahat,2,Kang Kock Seng,291,PERIKATAN,2,10261
1959-05-20,GE-01,Johor,P.093 Batu Pahat,3,Haji Abdullah Bin Haji,292,BEBAS,1,880
1959-05-20,GE-01,Johor,P.094 Batu Pahat Dalam,1,Haji Daud Bin Haji Abdul Hamid,293,BEBAS,1,3661
1959-05-20,GE-01,Johor,P.094 Batu Pahat Dalam,2,Tan Suan Kok,88,BEBAS,1,4238
1959-05-20,GE-01,Johor,P.094 Batu Pahat Dalam,3,Syed Esa Bin Syed Alwee,294,PERIKATAN,2,9495
1959-05-20,GE-01,Johor,P.095 Kluang Utara,1,Lee San Choon,288,PERIKATAN,2,5985
1959-05-20,GE-01,Johor,P.095 Kluang Utara,2,Wee Lee Fong,289,BEBAS,1,4530
1959-05-20,GE-01,Johor,P.096 Johore Tenggara,1,Sayed Fa'Afar Bin Hasan Albar,277,PERIKATAN,2,0
1959-05-20,GE-01,Johor,P.097 Pontian Utara,1,Abdul Jamil Bin Sulaiman,284,PAS,3,1567
1959-05-20,GE-01,Johor,P.097 Pontian Utara,2,Garieb Raouf,285,BEBAS,1,3990
1959-05-20,GE-01,Johor,P.097 Pontian Utara,3,Sardon Bin Haji Jubir,92,PERIKATAN,2,11850
1959-05-20,GE-01,Johor,P.098 Pontian Selatan,1,Lee Ah Leng,282,BEBAS,1,5648
1959-05-20,GE-01,Johor,P.098 Pontian Selatan,2,Hajah Zain Binti Sulaiman,283,PERIKATAN,2,9469
1959-05-20,GE-01,Johor,P.099 Kluang Selatan,1,Tan Kai Hee,286,BEBAS,1,4540
1959-05-20,GE-01,Johor,P.099 Kluang Selatan,2,Chan Chong Wen,287,PERIKATAN,2,8754
1959-05-20,GE-01,Johor,P.100 Johore Bahru Timor,1,C. C. Yong,278,BEBAS,1,4236
1959-05-20,GE-01,Johor,P.100 Johore Bahru Timor,2,Dato' Haji Mohd. Noah Bin Omar,279,PERIKATAN,2,7771
1959-05-20,GE-01,Johor,P.101 Johore Bahru Barat,1,Zahid Karim,280,BEBAS,1,4501
1959-05-20,GE-01,Johor,P.101 Johore Bahru Barat,2,Ahmad Bin Mohamed Shah,281,PERIKATAN,2,7282
1959-05-20,GE-01,Johor,P.102 Johore Timor,1,Che' Gu Ismail Ariff,275,BEBAS,1,1854
1959-05-20,GE-01,Johor,P.102 Johore Timor,2,Dr Ismail Bin Dato' Abdul Rahman,77,PERIKATAN,2,7087
1959-05-20,GE-01,Johor,P.103 Segamat Utara,1,Haji Abdullah Bin Haji Mohd. Salleh,306,PERIKATAN,2,6572
1959-05-20,GE-01,Johor,P.103 Segamat Utara,2,Syed Mohammad Bin Abdullah Al Kherd,307,PAS,3,917
1959-05-20,GE-01,Johor,P.103 Segamat Utara,3,Lim Meng See,308,BEBAS,1,4948
1959-05-20,GE-01,Johor,P.104 Muar Utara,1,Ahmad Bin Arshad,302,PERIKATAN,2,12744
1959-05-20,GE-01,Johor,P.104 Muar Utara,2,Nasir Bin Abdullah,303,BEBAS,1,2533
1964-04-25,GE-02,Perlis,P.001 Perlis Utara,1,Ismail Bin Mohamad,374,PAS,3,6119
1964-04-25,GE-02,Perlis,P.001 Perlis Utara,2,Othman Bin Abdullah,19345,PERIKATAN,2,12521
1964-04-25,GE-02,Perlis,P.002 Perlis Selatan,1,Haji Mohktar Bin Haji Ismail,373,PERIKATAN,2,10486
1964-04-25,GE-02,Perlis,P.002 Perlis Selatan,2,Haji Yusof Bin Hj. Abdullah,135,PAS,3,7250
1964-04-25,GE-02,Kedah,P.003 Jitra-Padang Terap,1,L. Isa Bin Hj Mahamad,377,PAS,3,6105
1964-04-25,GE-02,Kedah,P.003 Jitra-Padang Terap,2,Datin Fatimah Binti Haji Hashim,321,PERIKATAN,2,15835
1964-04-25,GE-02,Kedah,P.004 Kubang Pasu Barat,1,Haji Bakar Bin H. Hanafiah,379,PAS,3,6566
1964-04-25,GE-02,Kedah,P.004 Kubang Pasu Barat,2,Senu Bin Abdul Rahman,380,PERIKATAN,2,9942
1964-04-25,GE-02,Kedah,P.005 Kota Star Utara,1,Abu Bakar Bin Umar,381,PAS,3,6922
1964-04-25,GE-02,Kedah,P.005 Kota Star Utara,2,Haji Abdul Khalid,316,PERIKATAN,2,11847
1964-04-25,GE-02,Kedah,P.006 Alor Star,1,Teoh Ah Thow,312,BEBAS,1,1747
1964-04-25,GE-02,Kedah,P.006 Alor Star,2,Lim Pee Hung,382,PERIKATAN,2,14749
1964-04-25,GE-02,Kedah,P.006 Alor Star,3,Syed Salim Bin Syed Hamid Al-Idrus,383,PAS,3,3608
1964-04-25,GE-02,Kedah,P.006 Alor Star,4,Geh Teng Kheng,384,PDB,13,2695
1964-04-25,GE-02,Kedah,P.007 Kuala Kedah,1,Mustaffa Bin Mohd. Said,385,PAS,3,5462
1964-04-25,GE-02,Kedah,P.007 Kuala Kedah,2,Tunku Abdul Rahman Putra Al-Haj,103,PERIKATAN,2,17109
1964-04-25,GE-02,Kedah,P.008 Kota Star Selatan,1,Dr Mahathir Bin Mohamad,386,PERIKATAN,2,12406
1964-04-25,GE-02,Kedah,P.008 Kota Star Selatan,2,Mohd Shaari Bin Haji Abd Shukor,387,PAS,3,8196
1964-04-25,GE-02,Kedah,P.009 Kedah Tengah,1,Khir Johari,101,PERIKATAN,2,16042
1964-04-25,GE-02,Kedah,P.009 Kedah Tengah,2,Haji Hussin Che' Dol,389,PAS,3,5362
1964-04-25,GE-02,Kedah,P.010 Jerai,1,Hanafiah Hussain,390,PERIKATAN,2,14002
1964-04-25,GE-02,Kedah,P.010 Jerai,2,Haji Othman Bin Hj. Yunus,391,PAS,3,7085
1964-04-25,GE-02,Kedah,P.011 Baling,1,Yaacob Bin Hj. Shafie,392,PAS,3,5208
1964-04-25,GE-02,Kedah,P.011 Baling,2,Abdullah Bin Mohamed Hashim,393,BEBAS,1,1782
1964-04-25,GE-02,Kedah,P.011 Baling,3,Harun Bin Abdullah,331,PERIKATAN,2,14970
1964-04-25,GE-02,Kedah,P.012 Sungei Patani,1,Mohamed Zahir Bin Haji Ismail,394,PERIKATAN,2,14177
1964-04-25,GE-02,Kedah,P.012 Sungei Patani,2,Said Jan Aljeffri,104,PAS,3,1176
1964-04-25,GE-02,Kedah,P.012 Sungei Patani,3,Teh Pek Choon,396,BEBAS,1,3680
1964-04-25,GE-02,Kedah,P.012 Sungei Patani,4,Ong Boon Seong,397,PDB,13,1154
1964-04-25,GE-02,Kedah,P.013 Kulim Utara,1,Khatib Shorbaini,332,PAS,3,3910
1964-04-25,GE-02,Kedah,P.013 Kulim Utara,2,Hanafi Bin Mohd. Yunus,399,PERIKATAN,2,12839
1964-04-25,GE-02,Kedah,P.014 Kulim-Bandar Bahru,1,Tai Kuan Yang,400,PERIKATAN,2,15077
1964-04-25,GE-02,Kedah,P.014 Kulim-Bandar Bahru,2,Mohamad Amin Bin Che' Mat,401,PAS,3,2261
1964-04-25,GE-02,Kedah,P.014 Kulim-Bandar Bahru,3,A. K. Veeman S/O Kanusamy,402,BEBAS,1,4585
1964-04-25,GE-02,Kelantan,P.015 Tumpat,1,Wan Hassan Bin Wan Daud,403,PAS,3,10248
1964-04-25,GE-02,Kelantan,P.015 Tumpat,2,Che' Lat Bin Kassim,404,PERIKATAN,2,10056
1964-04-25,GE-02,Kelantan,P.016 Kelantan Hilir,1,Haji Ahmad Bin Abdullah,405,PAS,3,12721
1964-04-25,GE-02,Kelantan,P.016 Kelantan Hilir,2,Tengku Abdullah Bin Tengku Ahmad,406,PERIKATAN,2,6496
1964-04-25,GE-02,Kelantan,P.017 Pasir Mas Hilir,1,Muhammad Fakhruddin Bin Haji Abdullah,407,PAS,3,13476
1964-04-25,GE-02,Kelantan,P.017 Pasir Mas Hilir,2,Haji Mokhtar Bin Haji Ahmed,115,PERIKATAN,2,5261
1964-04-25,GE-02,Kelantan,P.018 Kota Bharu Hilir,1,Wan Mustapha Bin Haji Ali,352,PAS,3,10929
1964-04-25,GE-02,Kelantan,P.018 Kota Bharu Hilir,2,Dato' Nik Ahmed Kamil,108,PERIKATAN,2,11585
1964-04-25,GE-02,Kelantan,P.019 Bachok,1,Hassan Haji Mohamed,410,PERIKATAN,2,8278
1964-04-25,GE-02,Kelantan,P.019 Bachok,2,Zulkiflee Bin Muhammad,344,PAS,3,12659
1964-04-25,GE-02,Kelantan,P.020 Kota Bharu Hulu,1,Haji Husain Rahimi Bin Haji Saman,355,PAS,3,15656
1964-04-25,GE-02,Kelantan,P.020 Kota Bharu Hulu,2,Hj. Ibrahim Bin Hj. Mat,412,PERIKATAN,2,7915
1964-04-25,GE-02,Kelantan,P.021 Pasir Mas Hulu,1,Husein Bin Ahmad,1496,PERIKATAN,2,5496
1964-04-25,GE-02,Kelantan,P.021 Pasir Mas Hulu,2,Abdul Samad Bin Gul Ahmad Mianji,414,PAS,3,9857
1964-04-25,GE-02,Kelantan,P.022 Pasir Puteh,1,Haji Idris Bin Ismail,415,PERIKATAN,2,10393
1964-04-25,GE-02,Kelantan,P.022 Pasir Puteh,2,Mohd. Asri Bin Haji Muda,112,PAS,3,11798
1964-04-25,GE-02,Kelantan,P.023 Tanah Merah,1,Mustapha Bin Ahmad,416,PERIKATAN,2,12318
1964-04-25,GE-02,Kelantan,P.023 Tanah Merah,2,Isahak Bin Abdul Hamid,417,PAS,3,11549
1964-04-25,GE-02,Kelantan,P.024 Ulu Kelantan,1,Hj. Wan Yusoff Bin H. Che' Tengah,418,PAS,3,9108
1964-04-25,GE-02,Kelantan,P.024 Ulu Kelantan,2,Hussein Bin Sulaiman,419,PERIKATAN,2,12681
1964-04-25,GE-02,Kelantan,P.024 Ulu Kelantan,3,Abdullah Bin Mat Ariff,420,BEBAS,1,414
1964-04-25,GE-02,Terengganu,P.025 Besut,1,Abu Bakar Bin Ahmad,421,PERIKATAN,2,10859
1964-04-25,GE-02,Terengganu,P.025 Besut,2,Mohd. Daud Bin Abdul Samad,422,PAS,3,10995
1964-04-25,GE-02,Terengganu,P.026 Kuala Trengganu Utara,1,Che Embong Bin Abdullah,423,PN,12,1020
1964-04-25,GE-02,Terengganu,P.026 Kuala Trengganu Utara,2,Wan Abdul Kadir Bin Ismail,359,PERIKATAN,2,11500
1964-04-25,GE-02,Terengganu,P.026 Kuala Trengganu Utara,3,Salahuddin Bin Abdullah,424,PAS,3,5829
1964-04-25,GE-02,Terengganu,P.027 Kuala Trengganu Selatan,1,Garieb Bin Abdul Raouf,285,PN,12,5349
1964-04-25,GE-02,Terengganu,P.027 Kuala Trengganu Selatan,2,Dato'  Bijaya Di-Raja (Abdullah Bin Abdul Rahman),426,PERIKATAN,2,9795
1964-04-25,GE-02,Terengganu,P.027 Kuala Trengganu Selatan,3,Haji Mohamed Taib Bin Haji Ismail,427,PAS,3,1775
1964-04-25,GE-02,Terengganu,P.028 Dungun,1,Harun Bin Yusoff,428,BEBAS,1,691
1964-04-25,GE-02,Terengganu,P.028 Dungun,2,Ngah Bin Mohd.,429,PAS,3,5941
1964-04-25,GE-02,Terengganu,P.028 Dungun,3,Suleiman Bin Ali,430,PERIKATAN,2,7483
1964-04-25,GE-02,Terengganu,P.028 Dungun,4,Attan Bin Naib,431,PN,12,562
1964-04-25,GE-02,Terengganu,P.029 Kemaman,1,Syed Noh Bin Alwee,432,PAS,3,2589
1964-04-25,GE-02,Terengganu,P.029 Kemaman,2,Wan Mokhtar Bin Ahmad,433,PERIKATAN,2,10153
1964-04-25,GE-02,Terengganu,P.029 Kemaman,3,Wan Hamid Bin Wan Ibrahim,434,BEBAS,1,3072
1964-04-25,GE-02,Terengganu,P.030 Trengganu Tengah,1,Engku Mohsein Bin Abdul Kader,124,PERIKATAN,2,11002
1964-04-25,GE-02,Terengganu,P.030 Trengganu Tengah,2,Abd. Latif Bin Haji Fakeh,436,BEBAS,1,1156
1964-04-25,GE-02,Terengganu,P.030 Trengganu Tengah,3,Che' Su Mahmud Bin Dato' Amar,437,PAS,3,7393
1964-04-25,GE-02,Terengganu,P.030 Trengganu Tengah,4,Abu Bakar Arshadi,438,PN,12,388
1964-04-25,GE-02,Pulau Pinang,P.031 Bagan,1,Tan Cheng Bee,133,PERIKATAN,2,8925
