date,election,state,seat,area_name,type
1978-07-08,SE-05,Melaka,N.20 Bandar Hilir,Bandar Hilir,state
1982-04-22,SE-06,Melaka,N.20 Bandar Hilir,Bandar Hilir,state
1986-08-02,SE-07,Melaka,N.16 Bandar Hilir,Bandar Hilir,state
1990-10-20,SE-08,Melaka,N.16 Bandar Hilir,Bandar Hilir,state
1995-04-24,SE-09,Melaka,N.18 Bandar Hilir,Bandar Hilir,state
1999-11-29,SE-10,Melaka,N.18 Bandar Hilir,Bandar Hilir,state
2004-03-21,SE-11,Melaka,N.22 Bandar Hilir,Bandar Hilir,state
2008-03-08,SE-12,Melaka,N.22 Bandar Hilir,Bandar Hilir,state
2013-05-05,SE-13,Melaka,N.22 Bandar Hilir,Bandar Hilir,state
2018-05-09,SE-14,Melaka,N.22 Bandar Hilir,Bandar Hilir,state
2021-11-20,SE-15,Melaka,N.22 Bandar Hilir,Bandar Hilir,state
1959-05-20,SE-01,Melaka,N.16 Batang Malaka,Batang Malaka,state
1964-04-25,SE-02,Melaka,N.16 Batang Melaka,Batang Melaka,state
1969-05-10,SE-03,Melaka,N.16 Batang Melaka,Batang Melaka,state
1974-08-24,SE-04,Melaka,N.06 Batang Melaka,Batang Melaka,state
1978-07-08,SE-05,Melaka,N.06 Batang Melaka,Batang Melaka,state
1982-04-22,SE-06,Melaka,N.06 Batang Melaka,Batang Melaka,state
1959-05-20,SE-01,Melaka,N.08 Batu Berendam,Batu Berendam,state
1964-04-25,SE-02,Melaka,N.03 Batu Berendam,Batu Berendam,state
1969-05-10,SE-03,Melaka,N.03 Batu Berendam,Batu Berendam,state
2004-03-21,SE-11,Melaka,N.24 Bemban,Bemban,state
2008-03-08,SE-12,Melaka,N.24 Bemban,Bemban,state
2013-05-05,SE-13,Melaka,N.24 Bemban,Bemban,state
2018-05-09,SE-14,Melaka,N.24 Bemban,Bemban,state
2021-11-20,SE-15,Melaka,N.24 Bemban,Bemban,state
1986-08-02,SE-07,Melaka,N.08 Bukit Asahan,Bukit Asahan,state
1990-10-20,SE-08,Melaka,N.08 Bukit Asahan,Bukit Asahan,state
1995-04-24,SE-09,Melaka,N.08 Bukit Asahan,Bukit Asahan,state
1999-11-29,SE-10,Melaka,N.08 Bukit Asahan,Bukit Asahan,state
2004-03-21,SE-11,Melaka,N.17 Bukit Baru,Bukit Baru,state
2008-03-08,SE-12,Melaka,N.17 Bukit Baru,Bukit Baru,state
2013-05-05,SE-13,Melaka,N.17 Bukit Baru,Bukit Baru,state
2018-05-09,SE-14,Melaka,N.17 Bukit Katil,Bukit Katil,state
2021-11-20,SE-15,Melaka,N.17 Bukit Katil,Bukit Katil,state
1959-05-20,SE-01,Melaka,N.07 Bukit Rambai,Bukit Rambai,state
1964-04-25,SE-02,Melaka,N.02 Bukit Rambai,Bukit Rambai,state
1969-05-10,SE-03,Melaka,N.02 Bukit Rambai,Bukit Rambai,state
1974-08-24,SE-04,Melaka,N.15 Bukit Rambai,Bukit Rambai,state
1978-07-08,SE-05,Melaka,N.15 Bukit Rambai,Bukit Rambai,state
1982-04-22,SE-06,Melaka,N.15 Bukit Rambai,Bukit Rambai,state
1995-04-24,SE-09,Melaka,N.07 Bukit Sedanan,Bukit Sedanan,state
1999-11-29,SE-10,Melaka,N.07 Bukit Sedanan,Bukit Sedanan,state
1974-08-24,SE-04,Melaka,N.19 Durian Daun,Durian Daun,state
1978-07-08,SE-05,Melaka,N.19 Durian Daun,Durian Daun,state
1982-04-22,SE-06,Melaka,N.19 Durian Daun,Durian Daun,state
1986-08-02,SE-07,Melaka,N.15 Durian Daun,Durian Daun,state
1990-10-20,SE-08,Melaka,N.15 Durian Daun,Durian Daun,state
1995-04-24,SE-09,Melaka,N.17 Durian Daun,Durian Daun,state
1999-11-29,SE-10,Melaka,N.17 Durian Daun,Durian Daun,state
1995-04-24,SE-09,Melaka,N.09 Durian Tunggal,Durian Tunggal,state
1999-11-29,SE-10,Melaka,N.09 Durian Tunggal,Durian Tunggal,state
2004-03-21,SE-11,Melaka,N.09 Durian Tunggal,Durian Tunggal,state
2008-03-08,SE-12,Melaka,N.09 Durian Tunggal,Durian Tunggal,state
2013-05-05,SE-13,Melaka,N.09 Durian Tunggal,Durian Tunggal,state
2018-05-09,SE-14,Melaka,N.09 Durian Tunggal,Durian Tunggal,state
2021-11-20,SE-15,Melaka,N.09 Durian Tunggal,Durian Tunggal,state
1995-04-24,SE-09,Melaka,N.19 Duyong,Duyong,state
1999-11-29,SE-10,Melaka,N.19 Duyong,Duyong,state
2004-03-21,SE-11,Melaka,N.21 Duyong,Duyong,state
2008-03-08,SE-12,Melaka,N.21 Duyong,Duyong,state
2013-05-05,SE-13,Melaka,N.21 Duyong,Duyong,state
2018-05-09,SE-14,Melaka,N.21 Duyong,Duyong,state
2021-11-20,SE-15,Melaka,N.21 Duyong,Duyong,state
2004-03-21,SE-11,Melaka,N.07 Gadek,Gadek,state
2008-03-08,SE-12,Melaka,N.07 Gadek,Gadek,state
2013-05-05,SE-13,Melaka,N.07 Gadek,Gadek,state
2018-05-09,SE-14,Melaka,N.07 Gadek,Gadek,state
2021-11-20,SE-15,Melaka,N.07 Gadek,Gadek,state
1959-05-20,SE-01,Melaka,N.18 Jasin,Jasin,state
1964-04-25,SE-02,Melaka,N.18 Jasin,Jasin,state
1969-05-10,SE-03,Melaka,N.18 Jasin,Jasin,state
1959-05-20,SE-01,Melaka,N.10 Kandang,Kandang,state
1964-04-25,SE-02,Melaka,N.05 Kandang,Kandang,state
1969-05-10,SE-03,Melaka,N.05 Kandang,Kandang,state
2004-03-21,SE-11,Melaka,N.14 Kelebang,Kelebang,state
2008-03-08,SE-12,Melaka,N.14 Kelebang,Kelebang,state
2013-05-05,SE-13,Melaka,N.14 Kelebang,Kelebang,state
2018-05-09,SE-14,Melaka,N.14 Kelebang,Kelebang,state
2021-11-20,SE-15,Melaka,N.14 Kelebang,Kelebang,state
1974-08-24,SE-04,Melaka,N.04 Kelemak,Kelemak,state
1978-07-08,SE-05,Melaka,N.04 Kelemak,Kelemak,state
1982-04-22,SE-06,Melaka,N.04 Kelemak,Kelemak,state
1986-08-02,SE-07,Melaka,N.04 Kelemak,Kelemak,state
1990-10-20,SE-08,Melaka,N.04 Kelemak,Kelemak,state
1986-08-02,SE-07,Melaka,N.06 Kemuning,Kemuning,state
1990-10-20,SE-08,Melaka,N.06 Kemuning,Kemuning,state
2004-03-21,SE-11,Melaka,N.19 Kesidang,Kesidang,state
2008-03-08,SE-12,Melaka,N.19 Kesidang,Kesidang,state
2013-05-05,SE-13,Melaka,N.19 Kesidang,Kesidang,state
2018-05-09,SE-14,Melaka,N.19 Kesidang,Kesidang,state
2021-11-20,SE-15,Melaka,N.19 Kesidang,Kesidang,state
1959-05-20,SE-01,Melaka,N.03 Kota Barat,Kota Barat,state
1964-04-25,SE-02,Melaka,N.08 Kota Barat,Kota Barat,state
1969-05-10,SE-03,Melaka,N.08 Kota Barat,Kota Barat,state
2004-03-21,SE-11,Melaka,N.20 Kota Laksamana,Kota Laksamana,state
2008-03-08,SE-12,Melaka,N.20 Kota Laksamana,Kota Laksamana,state
2013-05-05,SE-13,Melaka,N.20 Kota Laksamana,Kota Laksamana,state
2018-05-09,SE-14,Melaka,N.20 Kota Laksamana,Kota Laksamana,state
2021-11-20,SE-15,Melaka,N.20 Kota Laksamana,Kota Laksamana,state
1959-05-20,SE-01,Melaka,N.01 Kota Selatan,Kota Selatan,state
1964-04-25,SE-02,Melaka,N.06 Kota Selatan,Kota Selatan,state
1969-05-10,SE-03,Melaka,N.06 Kota Selatan,Kota Selatan,state
1959-05-20,SE-01,Melaka,N.02 Kota Tengah,Kota Tengah,state
1964-04-25,SE-02,Melaka,N.07 Kota Tengah,Kota Tengah,state
1969-05-10,SE-03,Melaka,N.07 Kota Tengah,Kota Tengah,state
1964-04-25,SE-02,Melaka,N.10 Kota Timor,Kota Timor,state
1969-05-10,SE-03,Melaka,N.10 Kota Timor,Kota Timor,state
1959-05-20,SE-01,Melaka,N.05 Kota Timor,Kota Timor,state
1959-05-20,SE-01,Melaka,N.04 Kota Utara,Kota Utara,state
1964-04-25,SE-02,Melaka,N.09 Kota Utara,Kota Utara,state
1969-05-10,SE-03,Melaka,N.09 Kota Utara,Kota Utara,state
1986-08-02,SE-07,Melaka,N.10 Krubong,Krubong,state
1990-10-20,SE-08,Melaka,N.10 Krubong,Krubong,state
1986-08-02,SE-07,Melaka,N.01 Kuala Linggi,Kuala Linggi,state
1990-10-20,SE-08,Melaka,N.01 Kuala Linggi,Kuala Linggi,state
1995-04-24,SE-09,Melaka,N.01 Kuala Linggi,Kuala Linggi,state
1999-11-29,SE-10,Melaka,N.01 Kuala Linggi,Kuala Linggi,state
2004-03-21,SE-11,Melaka,N.01 Kuala Linggi,Kuala Linggi,state
2008-03-08,SE-12,Melaka,N.01 Kuala Linggi,Kuala Linggi,state
2013-05-05,SE-13,Melaka,N.01 Kuala Linggi,Kuala Linggi,state
2018-05-09,SE-14,Melaka,N.01 Kuala Linggi,Kuala Linggi,state
2021-11-20,SE-15,Melaka,N.01 Kuala Linggi,Kuala Linggi,state
1974-08-24,SE-04,Melaka,N.18 Kubu,Kubu,state
1978-07-08,SE-05,Melaka,N.18 Kubu,Kubu,state
1982-04-22,SE-06,Melaka,N.18 Kubu,Kubu,state
1986-08-02,SE-07,Melaka,N.14 Kubu,Kubu,state
1990-10-20,SE-08,Melaka,N.14 Kubu,Kubu,state
2004-03-21,SE-11,Melaka,N.04 Lendu,Lendu,state
2008-03-08,SE-12,Melaka,N.04 Lendu,Lendu,state
2013-05-05,SE-13,Melaka,N.04 Lendu,Lendu,state
2018-05-09,SE-14,Melaka,N.04 Lendu,Lendu,state
2021-11-20,SE-15,Melaka,N.04 Lendu,Lendu,state
1974-08-24,SE-04,Melaka,N.03 Machap,Machap,state
1978-07-08,SE-05,Melaka,N.03 Machap,Machap,state
1982-04-22,SE-06,Melaka,N.03 Machap,Machap,state
2004-03-21,SE-11,Melaka,N.08 Machap,Machap,state
2008-03-08,SE-12,Melaka,N.08 Machap,Machap,state
2013-05-05,SE-13,Melaka,N.08 Machap,Machap,state
2018-05-09,SE-14,Melaka,N.08 Machap Jaya,Machap Jaya,state
2021-11-20,SE-15,Melaka,N.08 Machap Jaya,Machap Jaya,state
1959-05-20,SE-01,Melaka,N.13 Masjid Tanah,Masjid Tanah,state
1964-04-25,SE-02,Melaka,N.13 Masjid Tanah,Masjid Tanah,state
1969-05-10,SE-03,Melaka,N.13 Masjid Tanah,Masjid Tanah,state
1974-08-24,SE-04,Melaka,N.05 Masjid Tanah,Masjid Tanah,state
1978-07-08,SE-05,Melaka,N.05 Masjid Tanah,Masjid Tanah,state
1982-04-22,SE-06,Melaka,N.05 Masjid Tanah,Masjid Tanah,state
1986-08-02,SE-07,Melaka,N.03 Masjid Tanah,Masjid Tanah,state
1990-10-20,SE-08,Melaka,N.03 Masjid Tanah,Masjid Tanah,state
1995-04-24,SE-09,Melaka,N.04 Masjid Tanah,Masjid Tanah,state
1999-11-29,SE-10,Melaka,N.04 Masjid Tanah,Masjid Tanah,state
1995-04-24,SE-09,Melaka,N.03 Melekek,Melekek,state
1999-11-29,SE-10,Melaka,N.03 Melekek,Melekek,state
1995-04-24,SE-09,Melaka,N.23 Merlimau,Merlimau,state
1999-11-29,SE-10,Melaka,N.23 Merlimau,Merlimau,state
2004-03-21,SE-11,Melaka,N.27 Merlimau,Merlimau,state
2008-03-08,SE-12,Melaka,N.27 Merlimau,Merlimau,state
2011-03-06,BY-ELECTION,Melaka,N.27 Merlimau,Merlimau,state
2013-05-05,SE-13,Melaka,N.27 Merlimau,Merlimau,state
2018-05-09,SE-14,Melaka,N.27 Merlimau,Merlimau,state
2021-11-20,SE-15,Melaka,N.27 Merlimau,Merlimau,state
1974-08-24,SE-04,Melaka,N.07 Nyalas,Nyalas,state
1978-07-08,SE-05,Melaka,N.07 Nyalas,Nyalas,state
1982-04-22,SE-06,Melaka,N.07 Nyalas,Nyalas,state
2004-03-21,SE-11,Melaka,N.12 Pantai Kundor,Pantai Kundor,state
2008-03-08,SE-12,Melaka,N.12 Pantai Kundor,Pantai Kundor,state
2013-05-05,SE-13,Melaka,N.12 Pantai Kundor,Pantai Kundor,state
2018-05-09,SE-14,Melaka,N.12 Pantai Kundor,Pantai Kundor,state
2021-11-20,SE-15,Melaka,N.12 Pantai Kundor,Pantai Kundor,state
1995-04-24,SE-09,Melaka,N.12 Paya Rumput,Paya Rumput,state
1999-11-29,SE-10,Melaka,N.12 Paya Rumput,Paya Rumput,state
2004-03-21,SE-11,Melaka,N.13 Paya Rumput,Paya Rumput,state
2008-03-08,SE-12,Melaka,N.13 Paya Rumput,Paya Rumput,state
2013-05-05,SE-13,Melaka,N.13 Paya Rumput,Paya Rumput,state
2018-05-09,SE-14,Melaka,N.13 Paya Rumput,Paya Rumput,state
2021-11-20,SE-15,Melaka,N.13 Paya Rumput,Paya Rumput,state
2018-05-09,SE-14,Melaka,N.15 Pengkalan Batu,Pengkalan Batu,state
2021-11-20,SE-15,Melaka,N.15 Pengkalan Batu,Pengkalan Batu,state
1974-08-24,SE-04,Melaka,N.16 Pringgit,Pringgit,state
1978-07-08,SE-05,Melaka,N.16 Pringgit,Pringgit,state
1982-04-22,SE-06,Melaka,N.16 Pringgit,Pringgit,state
1986-08-02,SE-07,Melaka,N.05 Pulau Sebang,Pualau Sebang,state
1959-05-20,SE-01,Melaka,N.15 Pulau Sebang,Pulau Sebang,state
1964-04-25,SE-02,Melaka,N.15 Pulau Sebang,Pulau Sebang,state
1969-05-10,SE-03,Melaka,N.15 Pulau Sebang,Pulau Sebang,state
1990-10-20,SE-08,Melaka,N.05 Pulau Sebang,Pulau Sebang,state
1995-04-24,SE-09,Melaka,N.06 Pulau Sebang,Pulau Sebang,state
1999-11-29,SE-10,Melaka,N.06 Pulau Sebang,Pulau Sebang,state
1959-05-20,SE-01,Melaka,N.12 Ramuan China,Ramuan China,state
1964-04-25,SE-02,Melaka,N.12 Ramuan China,Ramuan China,state
1969-05-10,SE-03,Melaka,N.12 Ramuan China,Ramuan China,state
1995-04-24,SE-09,Melaka,N.02 Ramuan China,Ramuan China,state
1999-11-29,SE-10,Melaka,N.02 Ramuan China,Ramuan China,state
1995-04-24,SE-09,Melaka,N.10 Rembia,Rembia,state
1999-11-29,SE-10,Melaka,N.10 Rembia,Rembia,state
2004-03-21,SE-11,Melaka,N.06 Rembia,Rembia,state
2008-03-08,SE-12,Melaka,N.06 Rembia,Rembia,state
2013-05-05,SE-13,Melaka,N.06 Rembia,Rembia,state
2018-05-09,SE-14,Melaka,N.06 Rembia,Rembia,state
2021-11-20,SE-15,Melaka,N.06 Rembia,Rembia,state
1959-05-20,SE-01,Melaka,N.17 Rim,Rim,state
1964-04-25,SE-02,Melaka,N.17 Rim,Rim,state
1969-05-10,SE-03,Melaka,N.17 Rim,Rim,state
1986-08-02,SE-07,Melaka,N.19 Rim,Rim,state
1990-10-20,SE-08,Melaka,N.19 Rim,Rim,state
1995-04-24,SE-09,Melaka,N.22 Rim,Rim,state
1999-11-29,SE-10,Melaka,N.22 Rim,Rim,state
2004-03-21,SE-11,Melaka,N.25 Rim,Rim,state
2008-03-08,SE-12,Melaka,N.25 Rim,Rim,state
2013-05-05,SE-13,Melaka,N.25 Rim,Rim,state
2018-05-09,SE-14,Melaka,N.25 Rim,Rim,state
2021-11-20,SE-15,Melaka,N.25 Rim,Rim,state
1959-05-20,SE-01,Melaka,N.09 Semabok,Semabok,state
1964-04-25,SE-02,Melaka,N.04 Semabok,Semabok,state
1969-05-10,SE-03,Melaka,N.04 Semabok,Semabok,state
1959-05-20,SE-01,Melaka,N.19 Serkam,Serkam,state
1964-04-25,SE-02,Melaka,N.19 Serkam,Serkam,state
1969-05-10,SE-03,Melaka,N.19 Serkam,Serkam,state
1974-08-24,SE-04,Melaka,N.09 Serkam,Serkam,state
1978-07-08,SE-05,Melaka,N.09 Serkam,Serkam,state
1982-04-22,SE-06,Melaka,N.09 Serkam,Serkam,state
1986-08-02,SE-07,Melaka,N.17 Serkam,Serkam,state
1990-10-20,SE-08,Melaka,N.17 Serkam,Serkam,state
1995-04-24,SE-09,Melaka,N.24 Serkam,Serkam,state
1999-11-29,SE-10,Melaka,N.24 Serkam,Serkam,state
2004-03-21,SE-11,Melaka,N.26 Serkam,Serkam,state
2008-03-08,SE-12,Melaka,N.26 Serkam,Serkam,state
2013-05-05,SE-13,Melaka,N.26 Serkam,Serkam,state
2018-05-09,SE-14,Melaka,N.26 Serkam,Serkam,state
2021-11-20,SE-15,Melaka,N.26 Serkam,Serkam,state
1974-08-24,SE-04,Melaka,N.02 Sungai Bahru,Sungai Bahru,state
1978-07-08,SE-05,Melaka,N.02 Sungai Bahru,Sungai Bahru,state
1982-04-22,SE-06,Melaka,N.02 Sungai Bahru,Sungai Bahru,state
1986-08-02,SE-07,Melaka,N.02 Sungai Bahru,Sungai Bahru,state
1990-10-20,SE-08,Melaka,N.02 Sungai Bahru,Sungai Bahru,state
1982-04-22,SE-06,Melaka,N.10 Sungai Rambai,Sungai Rambai,state
1986-08-02,SE-07,Melaka,N.20 Sungai Rambai,Sungai Rambai,state
1990-10-20,SE-08,Melaka,N.20 Sungai Rambai,Sungai Rambai,state
1995-04-24,SE-09,Melaka,N.25 Sungai Rambai,Sungai Rambai,state
1999-11-29,SE-10,Melaka,N.25 Sungai Rambai,Sungai Rambai,state
2004-03-21,SE-11,Melaka,N.28 Sungai Rambai,Sungai Rambai,state
2008-03-08,SE-12,Melaka,N.28 Sungai Rambai,Sungai Rambai,state
2013-05-05,SE-13,Melaka,N.28 Sungai Rambai,Sungai Rambai,state
2018-05-09,SE-14,Melaka,N.28 Sungai Rambai,Sungai Rambai,state
2021-11-20,SE-15,Melaka,N.28 Sungai Rambai,Sungai Rambai,state
1974-08-24,SE-04,Melaka,N.14 Sungai Udang,Sungai Udang,state
1978-07-08,SE-05,Melaka,N.14 Sungai Udang,Sungai Udang,state
1982-04-22,SE-06,Melaka,N.14 Sungai Udang,Sungai Udang,state
1986-08-02,SE-07,Melaka,N.12 Sungai Udang,Sungai Udang,state
1990-10-20,SE-08,Melaka,N.12 Sungai Udang,Sungai Udang,state
1995-04-24,SE-09,Melaka,N.05 Sungai Udang,Sungai Udang,state
1999-11-29,SE-10,Melaka,N.05 Sungai Udang,Sungai Udang,state
2004-03-21,SE-11,Melaka,N.11 Sungai Udang,Sungai Udang,state
2008-03-08,SE-12,Melaka,N.11 Sungai Udang,Sungai Udang,state
2013-05-05,SE-13,Melaka,N.11 Sungai Udang,Sungai Udang,state
2018-05-09,SE-14,Melaka,N.11 Sungai Udang,Sungai Udang,state
2021-11-20,SE-15,Melaka,N.11 Sungai Udang,Sungai Udang,state
1964-04-25,SE-02,Melaka,N.11 Sungei Bahru,Sungei Bahru,state
1969-05-10,SE-03,Melaka,N.11 Sungei Bahru,Sungei Bahru,state
1959-05-20,SE-01,Melaka,N.11 Sungei Bharu,Sungei Bharu,state
1959-05-20,SE-01,Melaka,N.20 Sungei Rambai,Sungei Rambai,state
1964-04-25,SE-02,Melaka,N.20 Sungei Rambai,Sungei Rambai,state
1969-05-10,SE-03,Melaka,N.20 Sungei Rambai,Sungei Rambai,state
1974-08-24,SE-04,Melaka,N.10 Sungei Rambai,Sungei Rambai,state
1978-07-08,SE-05,Melaka,N.10 Sungei Rambai,Sungei Rambai,state
1974-08-24,SE-04,Melaka,N.01 Taboh Naning,Taboh Naning,state
1978-07-08,SE-05,Melaka,N.01 Taboh Naning,Taboh Naning,state
1982-04-22,SE-06,Melaka,N.01 Taboh Naning,Taboh Naning,state
2004-03-21,SE-11,Melaka,N.05 Taboh Naning,Taboh Naning,state
2008-03-08,SE-12,Melaka,N.05 Taboh Naning,Taboh Naning,state
2013-05-05,SE-13,Melaka,N.05 Taboh Naning,Taboh Naning,state
2018-05-09,SE-14,Melaka,N.05 Taboh Naning,Taboh Naning,state
2021-11-20,SE-15,Melaka,N.05 Taboh Naning,Taboh Naning,state
1995-04-24,SE-09,Melaka,N.11 Tangga Batu,Tangga Batu,state
1999-11-29,SE-10,Melaka,N.11 Tangga Batu,Tangga Batu,state
1959-05-20,SE-01,Melaka,N.06 Tanjong Kling,Tanjong Kling,state
1964-04-25,SE-02,Melaka,N.01 Tanjong Kling,Tanjong Kling,state
1969-05-10,SE-03,Melaka,N.01 Tanjong Kling,Tanjong Kling,state
1974-08-24,SE-04,Melaka,N.11 Tanjong Minyak,Tanjong Minyak,state
1978-07-08,SE-05,Melaka,N.11 Tanjong Minyak,Tanjong Minyak,state
1982-04-22,SE-06,Melaka,N.11 Tanjong Minyak,Tanjong Minyak,state
1986-08-02,SE-07,Melaka,N.11 Tanjong Minyak,Tanjong Minyak,state
1990-10-20,SE-08,Melaka,N.11 Tanjong Minyak,Tanjong Minyak,state
2004-03-21,SE-11,Melaka,N.02 Tanjung Bidara,Tanjung Bidara,state
2008-03-08,SE-12,Melaka,N.02 Tanjung Bidara,Tanjung Bidara,state
2013-05-05,SE-13,Melaka,N.02 Tanjung Bidara,Tanjung Bidara,state
2018-05-09,SE-14,Melaka,N.02 Tanjung Bidara,Tanjung Bidara,state
2021-11-20,SE-15,Melaka,N.02 Tanjung Bidara,Tanjung Bidara,state
1986-08-02,SE-07,Melaka,N.07 Tebong,Tebong,state
1990-10-20,SE-08,Melaka,N.07 Tebong,Tebong,state
2004-03-21,SE-11,Melaka,N.23 Telok Mas,Telok Mas,state
2008-03-08,SE-12,Melaka,N.23 Telok Mas,Telok Mas,state
2013-05-05,SE-13,Melaka,N.23 Telok Mas,Telok Mas,state
2018-05-09,SE-14,Melaka,N.23 Telok Mas,Telok Mas,state
2021-11-20,SE-15,Melaka,N.23 Telok Mas,Telok Mas,state
1995-04-24,SE-09,Melaka,N.16 Tengkera,Tengkera,state
1999-11-29,SE-10,Melaka,N.16 Tengkera,Tengkera,state
1974-08-24,SE-04,Melaka,N.17 Tranquerah,Tranquerah,state
1978-07-08,SE-05,Melaka,N.17 Tranquerah,Tranquerah,state
1982-04-22,SE-06,Melaka,N.17 Tranquerah,Tranquerah,state
1986-08-02,SE-07,Melaka,N.13 Tranquerah,Tranquerah,state
1990-10-20,SE-08,Melaka,N.13 Tranquerah,Tranquerah,state
1986-08-02,SE-07,Negeri Sembilan,N.18 Ampangan,Ampangan,state
1990-10-20,SE-08,Negeri Sembilan,N.18 Ampangan,Ampangan,state
1995-04-24,SE-09,Negeri Sembilan,N.21 Ampangan,Ampangan,state
1999-11-29,SE-10,Negeri Sembilan,N.21 Ampangan,Ampangan,state
2004-03-21,SE-11,Negeri Sembilan,N.14 Ampangan,Ampangan,state
2008-03-08,SE-12,Negeri Sembilan,N.14 Ampangan,Ampangan,state
2013-05-05,SE-13,Negeri Sembilan,N.14 Ampangan,Ampangan,state
2018-05-09,SE-14,Negeri Sembilan,N.14 Ampangan,Ampangan,state
2023-08-12,SE-15,Negeri Sembilan,N.14 Ampangan,Ampangan,state
2004-03-21,SE-11,Negeri Sembilan,N.31 Bagan Pinang,Bagan Pinang,state
2008-03-08,SE-12,Negeri Sembilan,N.31 Bagan Pinang,Bagan Pinang,state
2009-10-11,BY-ELECTION,Negeri Sembilan,N.31 Bagan Pinang,Bagan Pinang,state
2013-05-05,SE-13,Negeri Sembilan,N.31 Bagan Pinang,Bagan Pinang,state
2018-05-09,SE-14,Negeri Sembilan,N.31 Bagan Pinang,Bagan Pinang,state
2023-08-12,SE-15,Negeri Sembilan,N.31 Bagan Pinang,Bagan Pinang,state
1959-05-20,SE-01,Negeri Sembilan,N.03 Bahau,Bahau,state
1964-04-25,SE-02,Negeri Sembilan,N.19 Bahau,Bahau,state
1969-05-10,SE-03,Negeri Sembilan,N.19 Bahau,Bahau,state
1974-08-24,SE-04,Negeri Sembilan,N.03 Bahau,Bahau,state
1978-07-08,SE-05,Negeri Sembilan,N.03 Bahau,Bahau,state
1982-04-22,SE-06,Negeri Sembilan,N.03 Bahau,Bahau,state
1986-08-02,SE-07,Negeri Sembilan,N.07 Bahau,Bahau,state
1990-10-20,SE-08,Negeri Sembilan,N.07 Bahau,Bahau,state
1995-04-24,SE-09,Negeri Sembilan,N.06 Bahau,Bahau,state
1999-11-29,SE-10,Negeri Sembilan,N.06 Bahau,Bahau,state
2004-03-21,SE-11,Negeri Sembilan,N.08 Bahau,Bahau,state
2008-03-08,SE-12,Negeri Sembilan,N.08 Bahau,Bahau,state
2013-05-05,SE-13,Negeri Sembilan,N.08 Bahau,Bahau,state
2018-05-09,SE-14,Negeri Sembilan,N.08 Bahau,Bahau,state
2023-08-12,SE-15,Negeri Sembilan,N.08 Bahau,Bahau,state
1986-08-02,SE-07,Negeri Sembilan,N.06 Batu Kikir,Batu Kikir,state
1990-10-20,SE-08,Negeri Sembilan,N.06 Batu Kikir,Batu Kikir,state
2004-03-21,SE-11,Negeri Sembilan,N.21 Bukit Kepayang,Bukit Kepayang,state
2008-03-08,SE-12,Negeri Sembilan,N.21 Bukit Kepayang,Bukit Kepayang,state
2013-05-05,SE-13,Negeri Sembilan,N.21 Bukit Kepayang,Bukit Kepayang,state
2018-05-09,SE-14,Negeri Sembilan,N.21 Bukit Kepayang,Bukit Kepayang,state
2023-08-12,SE-15,Negeri Sembilan,N.21 Bukit Kepayang,Bukit Kepayang,state
1959-05-20,SE-01,Negeri Sembilan,N.21 Bukit Nanas,Bukit Nanas,state
1964-04-25,SE-02,Negeri Sembilan,N.24 Bukit Nanas,Bukit Nanas,state
1969-05-10,SE-03,Negeri Sembilan,N.24 Bukit Nanas,Bukit Nanas,state
1986-08-02,SE-07,Negeri Sembilan,N.25 Chembong,Chembong,state
1990-10-20,SE-08,Negeri Sembilan,N.25 Chembong,Chembong,state
1995-04-24,SE-09,Negeri Sembilan,N.28 Chembong,Chembong,state
1999-11-29,SE-10,Negeri Sembilan,N.28 Chembong,Chembong,state
2004-03-21,SE-11,Negeri Sembilan,N.26 Chembong,Chembong,state
2008-03-08,SE-12,Negeri Sembilan,N.26 Chembong,Chembong,state
2013-05-05,SE-13,Negeri Sembilan,N.26 Chembong,Chembong,state
2018-05-09,SE-14,Negeri Sembilan,N.26 Chembong,Chembong,state
2023-08-12,SE-15,Negeri Sembilan,N.26 Chembong,Chembong,state
1995-04-24,SE-09,Negeri Sembilan,N.01 Chennah,Chennah,state
1999-11-29,SE-10,Negeri Sembilan,N.01 Chennah,Chennah,state
2004-03-21,SE-11,Negeri Sembilan,N.01 Chennah,Chennah,state
2008-03-08,SE-12,Negeri Sembilan,N.01 Chennah,Chennah,state
2013-05-05,SE-13,Negeri Sembilan,N.01 Chennah,Chennah,state
2018-05-09,SE-14,Negeri Sembilan,N.01 Chennah,Chennah,state
2023-08-12,SE-15,Negeri Sembilan,N.01 Chennah,Chennah,state
2004-03-21,SE-11,Negeri Sembilan,N.29 Chuah,Chuah,state
2008-03-08,SE-12,Negeri Sembilan,N.29 Chuah,Chuah,state
2013-05-05,SE-13,Negeri Sembilan,N.29 Chuah,Chuah,state
2018-05-09,SE-14,Negeri Sembilan,N.29 Chuah,Chuah,state
2023-08-12,SE-15,Negeri Sembilan,N.29 Chuah,Chuah,state
1959-05-20,SE-01,Negeri Sembilan,N.18 Gemas,Gemas,state
1964-04-25,SE-02,Negeri Sembilan,N.11 Gemas,Gemas,state
1969-05-10,SE-03,Negeri Sembilan,N.11 Gemas,Gemas,state
1974-08-24,SE-04,Negeri Sembilan,N.23 Gemas,Gemas,state
1978-07-08,SE-05,Negeri Sembilan,N.23 Gemas,Gemas,state
1982-04-22,SE-06,Negeri Sembilan,N.23 Gemas,Gemas,state
